# Loss = 743.43573141536

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
90.464	12.889	1230.6	6.0539	130.11	816.63	0.28019	13.356	70.417	10.033	0.13693	0.042412	0.54096

# t0	TI	IA	v0	w0
-215.1	545.4	0.06191	0.3331	0.8196
-216.9	545.8	0.08723	0.3699	0.7716
-99.31	487.9	0.07115	0.8213	0.7625
-99.41	488.9	0.1014	0.9717	0.705
-150.6	439.6	0.06847	0.6794	0.6753
-152.0	440.8	0.1205	0.3687	0.7871
-147.6	357.7	0.06804	0.71	0.7748
-148.5	358.2	0.1337	0.3151	0.8019
-130.2	337.7	0.07373	0.6112	0.8051
-131.1	338.4	0.1113	0.4257	0.7658
-126.1	320.3	0.06398	0.7	0.8225
-126.7	320.4	0.1027	0.6567	0.8116
-118.8	315.1	0.07698	0.8041	0.8597
-120.1	315.4	0.1142	0.6805	0.843
208.9	290.2	0.0695	0.6848	0.2963
-80.54	289.9	0.09569	0.4073	0.8891
-99.47	278.7	0.08181	0.7829	0.7549
-100.7	279.1	0.08358	0.4208	0.7815
-103.7	277.0	0.05171	0.6585	0.7234
-104.3	277.5	0.06844	0.884	0.8228
-115.8	267.1	0.05581	0.7738	0.8541
-115.3	266.9	0.05828	0.7298	0.8483
-89.42	262.0	0.06375	0.4975	0.829
-89.13	262.1	0.1025	0.8408	0.8203
-97.71	253.1	0.05164	0.8043	0.8116
-96.64	253.1	0.08222	0.6633	0.7442
-106.6	238.9	0.07229	0.7208	0.7905
-107.7	239.2	0.109	0.1636	0.8787
-100.1	233.7	0.06947	0.2507	0.8165
-99.13	233.6	0.07193	0.816	0.733
-95.6	225.3	0.05948	0.7272	0.7806
-95.57	225.4	0.0725	0.6107	0.8909
-82.12	222.2	0.07494	0.8946	0.7751
-82.22	222.2	0.0817	0.6416	0.8274
-82.43	209.6	0.07139	0.5159	0.7166
-82.71	209.6	0.07097	0.8545	0.6971
-79.54	205.8	0.07763	0.6876	0.6936
-80.45	205.9	0.06649	0.643	0.6692
-84.76	194.2	0.0787	0.6779	0.6905
-86.5	194.5	0.09407	0.7439	0.7708
-73.45	184.1	0.09088	0.9222	0.6512
-75.89	184.3	0.09348	0.621	0.8347
-79.05	172.3	0.08286	0.5939	0.6934
-82.05	172.6	0.08412	0.8329	0.7276
-54.79	160.9	0.05879	0.5061	0.5379
-55.02	161.0	0.07166	0.8779	0.8138
-68.51	159.1	0.05588	0.9241	0.5831
-68.31	159.4	0.06532	0.6457	0.7612
-70.14	144.1	0.1071	0.5772	0.4958
-68.04	144.0	0.1019	0.1578	0.603
-47.65	138.0	0.1327	0.5505	0.3271
-47.77	138.4	0.1398	0.3171	0.4064
-57.82	116.4	0.2175	0.2685	0.3892
-53.9	116.5	0.2195	0.4424	0.6465
-49.1	130.5	0.1997	0.5063	0.3912
-49.08	130.9	0.1928	0.4028	0.401
-51.27	123.9	0.2028	0.4631	0.3843
-51.91	124.2	0.2015	0.3488	0.3153
65.21	187.5	0.08236	0.6378	0.728
64.54	187.6	0.0899	0.01055	0.7529
-58.96	117.6	0.1955	0.4476	0.2031
-62.98	118.2	0.1946	0.6135	0.5636

# Loss (initial) = 48773.39481881632
# Loss (final) = 743.43573141536
# Loss (resample) = 30577.38898679126
