# Loss = 677.3057204951303

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
62.79	45.003	1249.2	7.8141	132.95	869.55	0.32082	7.9623	60.833	9.7905	0.12886	0.037781	0.73502

# t0	TI	IA	v0	w0
-214.2	544.2	0.0616	0.1606	0.6503
-216.2	544.5	0.08955	0.3813	0.8205
-96.74	486.8	0.06194	0.571	0.718
-99.44	487.6	0.09832	0.6176	0.6255
-150.7	438.4	0.06636	0.09658	0.862
-152.1	439.1	0.1223	0.1275	0.8963
-148.1	357.6	0.05962	0.5866	0.9006
-149.3	358.0	0.14	0.2101	0.7592
-130.0	337.7	0.08598	0.4408	0.7892
-131.4	338.3	0.06724	0.6769	0.7071
-125.8	320.3	0.08145	0.8009	0.846
-127.1	320.6	0.105	0.654	0.8355
-118.5	314.6	0.06907	0.9133	0.8827
-119.4	314.9	0.09454	0.7177	0.8305
208.6	289.9	0.06206	0.8855	0.106
-80.35	290.0	0.09333	0.9931	0.8441
-100.7	278.7	0.07233	0.6512	0.8533
-102.6	279.3	0.08698	0.0737	0.8997
-103.0	277.2	0.06839	0.5721	0.7034
-103.6	277.4	0.08653	0.7244	0.7695
-115.9	267.4	0.1184	0.1328	0.7916
-115.1	267.0	0.08706	0.675	0.7449
-90.04	262.0	0.07578	0.7829	0.8161
-89.49	262.1	0.08808	0.5569	0.8116
-96.67	253.1	0.07902	0.9323	0.8215
-97.23	253.1	0.0714	0.6428	0.6939
-106.3	238.7	0.0681	0.751	0.8011
-106.9	239.2	0.1543	0.1493	0.7521
-98.47	233.3	0.06761	0.7629	0.7364
-98.98	233.7	0.1105	0.8025	0.7294
-95.11	225.1	0.06876	0.8894	0.8082
-95.62	225.1	0.0634	0.6263	0.8132
-81.99	222.1	0.08332	0.7642	0.7853
-80.66	222.1	0.109	0.6814	0.8049
-82.84	209.6	0.07814	0.6704	0.7618
-82.56	209.6	0.09098	0.8674	0.7269
-78.88	205.8	0.08433	0.9501	0.7138
-80.54	206.2	0.09323	0.2815	0.7897
-85.85	194.2	0.09387	0.8638	0.7451
-85.22	194.2	0.094	0.7258	0.6962
-72.99	184.1	0.09292	0.9696	0.7133
-74.54	184.1	0.1035	0.7418	0.737
-80.64	172.5	0.091	0.9727	0.7701
-80.16	172.4	0.08536	0.7234	0.6596
-54.72	161.2	0.1039	0.8492	0.6563
-53.97	161.1	0.09511	0.9449	0.7595
-66.82	159.1	0.1041	0.7929	0.6814
-69.17	159.4	0.07489	0.7327	0.7926
-72.52	144.6	0.106	0.8152	0.6344
-70.69	144.3	0.09125	0.6203	0.6784
-50.51	138.3	0.09315	0.5914	0.6207
-47.89	138.3	0.09934	0.3269	0.5541
-52.7	116.1	0.1881	0.2676	0.5181
-55.1	116.3	0.1918	0.6253	0.3687
-51.21	130.3	0.09244	0.3316	0.5237
-51.08	130.8	0.1145	0.2751	0.6048
-51.32	123.7	0.1291	0.3772	0.5411
-49.51	123.9	0.148	0.5435	0.5217
64.92	187.6	0.08709	0.09266	0.8613
63.87	187.7	0.09768	0.4838	0.9044
-60.67	117.2	0.1689	0.4905	0.4199
-60.08	117.6	0.1585	0.4402	0.3148

# Loss (initial) = 46233.04907133684
# Loss (final) = 677.3057204951303
# Loss (resample) = 28761.47762362268
