# Loss = 1093.14444469426

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
74.4	21.175	1251.1	5.4761	48.684	865.51	0.2097	10.845	60.867	9.9544	0.13375	0.041507	0.65415

# t0	TI	IA	v0	w0
-216.4	543.7	0.07721	0.5957	0.6199
-217.8	544.3	0.1025	0.3188	0.4088
-100.4	488.2	0.08903	0.5429	0.4127
-101.8	487.8	0.1101	0.7579	0.4679
-152.0	440.5	0.1024	0.3999	0.7372
-153.4	441.2	0.1388	0.4525	0.5933
-149.1	359.5	0.1275	0.5541	0.4564
-151.1	359.4	0.1752	0.3539	0.5394
-131.7	339.3	0.1292	0.2161	0.594
-133.4	339.8	0.1984	0.4258	0.8214
-127.1	321.1	0.121	0.5285	0.628
-128.7	321.7	0.1925	0.2142	0.5288
-118.8	315.7	0.1239	0.1795	0.4395
-120.8	316.0	0.1905	0.1628	0.9088
208.1	290.8	0.1189	0.3736	0.9486
-81.59	290.5	0.1528	0.4432	0.7956
-100.8	279.3	0.1239	0.4937	0.853
-102.1	280.2	0.155	0.5757	0.9019
-103.9	278.0	0.137	0.6478	0.6435
-105.2	278.4	0.1464	0.4526	0.5701
-116.4	267.7	0.1472	0.3476	0.6567
-116.3	267.9	0.1499	0.5631	0.5112
-89.77	262.5	0.1164	0.6127	0.9259
-89.72	262.6	0.1609	0.3593	0.8139
-97.46	254.0	0.1204	0.7824	0.5738
-97.55	253.7	0.1483	0.6139	0.8846
-106.4	239.5	0.1481	0.2151	0.683
-108.1	239.4	0.1489	0.59	0.9857
-99.67	234.4	0.1392	0.3091	0.6193
-99.94	234.6	0.1509	0.7683	0.6133
-95.6	225.8	0.1462	0.271	0.9026
-95.97	226.0	0.1351	0.04415	0.7716
-81.87	222.5	0.1136	0.9193	0.48
-82.15	222.8	0.145	0.3839	0.8963
-82.09	210.2	0.1392	0.6648	0.6247
-83.92	209.9	0.1358	0.1378	0.8458
-78.27	206.3	0.1607	0.7131	0.4882
-80.16	206.4	0.1368	0.5784	0.8067
-84.59	194.3	0.1289	0.7082	0.8866
-85.9	194.5	0.1586	0.1513	0.6242
-71.77	184.3	0.1291	0.3231	0.856
-75.19	184.5	0.1349	0.8094	0.4704
-79.57	172.4	0.1383	0.7581	0.6262
-80.98	172.8	0.1409	0.3488	0.8675
-53.79	161.2	0.1438	0.8976	0.6823
-53.76	161.1	0.123	0.8224	0.8748
-67.33	159.3	0.1339	0.2998	0.8594
-68.87	159.5	0.1149	0.6741	0.7234
-70.03	144.3	0.1203	0.7356	0.4971
-69.83	143.2	0.1401	0.2354	0.8462
-49.24	138.3	0.1641	0.5833	0.6558
-45.96	138.0	0.1342	0.9511	0.5489
-53.14	116.1	0.2066	0.2201	0.3369
-51.56	116.2	0.2218	0.1899	0.1861
-52.12	129.7	0.1637	0.5601	0.5211
-50.16	130.4	0.1689	0.621	0.6116
-51.31	123.9	0.2144	0.3487	0.6168
-50.59	123.8	0.2085	0.6111	0.4853
64.88	187.7	0.1298	0.7394	0.4327
63.46	188.1	0.124	0.9312	0.6732
-59.11	117.9	0.2133	0.3812	0.3842
-59.64	117.7	0.2193	0.6436	0.5318

# Loss (initial) = 49752.52134416146
# Loss (final) = 1093.14444469426
# Loss (resample) = 40202.84643656532
