# Loss = 690.2470549052531

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
121.93	28.181	1245.1	9.0453	72.853	858.9	0.182	35.399	80.086	9.8241	0.13518	0.034552	0.58375

# t0	TI	IA	v0	w0
-214.2	544.6	0.0496	0.5026	0.7358
-215.0	546.4	0.1629	0.3829	0.7702
-97.83	487.8	0.04174	0.5859	0.7691
-99.14	489.9	0.1568	0.2672	0.6774
-149.5	440.7	0.07068	0.6309	0.7995
-150.8	441.1	0.1548	0.2703	0.8168
-147.1	357.6	0.06359	0.5395	0.8588
-148.2	358.8	0.1227	0.4426	0.8277
-129.3	337.8	0.06734	0.3428	0.7456
-131.0	338.7	0.09639	0.5121	0.8789
-125.0	320.4	0.08546	0.5749	0.8932
-126.7	320.7	0.0952	0.4609	0.9467
-118.4	314.8	0.07193	0.6443	0.749
-119.5	315.6	0.1507	0.5354	0.8889
209.3	289.8	0.0666	0.1272	0.5415
-79.16	289.8	0.101	0.4571	0.7728
-99.2	278.7	0.09332	0.3226	0.7726
-99.75	278.9	0.1139	0.3822	0.8725
-103.0	277.2	0.07859	0.3111	0.7617
-103.2	277.4	0.1079	0.4293	0.7976
-114.6	267.1	0.09294	0.4618	0.8388
-115.0	267.1	0.1078	0.4734	0.914
-87.96	262.2	0.1001	0.2261	0.6718
-88.24	262.3	0.1308	0.5417	0.8231
-95.95	252.9	0.08421	0.6506	0.6446
-96.25	253.1	0.09777	0.4258	0.8865
-105.5	238.8	0.08817	0.4399	0.7962
-106.3	238.8	0.09282	0.511	0.9223
-98.91	233.6	0.07679	0.4403	0.7804
-99.0	233.6	0.08563	0.5291	0.8521
-94.69	225.1	0.07374	0.4698	0.6854
-95.16	225.3	0.09484	0.5611	0.8526
-79.84	221.9	0.08769	0.7633	0.5474
-81.07	222.1	0.09334	0.5492	0.7587
-82.05	209.3	0.06302	0.7678	0.5142
-83.82	209.6	0.07095	0.8101	0.7694
-79.06	205.6	0.07087	0.6798	0.5011
-79.48	205.7	0.08195	0.2926	0.5144
-84.71	194.1	0.08553	0.5809	0.5191
-86.48	194.4	0.1037	0.3685	0.6111
-71.48	184.0	0.1293	0.6378	0.3663
-76.65	184.7	0.1319	0.684	0.5694
-78.16	172.3	0.1331	0.5983	0.5998
-80.83	172.6	0.1309	0.5488	0.7158
-55.79	161.3	0.1512	0.1263	0.3672
-53.39	161.0	0.1549	0.3636	0.5034
-68.5	159.5	0.1538	0.3189	0.5142
-67.79	159.4	0.1626	0.7287	0.6308
-70.21	144.4	0.1715	0.2536	0.4604
-70.09	144.4	0.1787	0.3598	0.3945
-49.85	138.3	0.1816	0.2345	0.2419
-47.47	138.3	0.1843	0.1806	0.2987
-53.0	116.1	0.1808	0.5484	0.7399
-53.1	116.2	0.2009	0.2534	0.2446
-51.15	130.7	0.1866	0.2337	0.1861
-49.25	130.7	0.1931	0.1125	0.2028
-51.15	123.9	0.1973	0.1179	0.2471
-48.22	123.8	0.1998	0.3424	0.2304
66.08	187.4	0.1509	0.7206	0.8975
65.48	187.4	0.1694	0.4417	0.8593
-57.08	117.7	0.1384	0.4372	0.4841
-60.73	117.9	0.2014	0.2648	0.2858

# Loss (initial) = 45475.61352386304
# Loss (final) = 690.2470549052531
# Loss (resample) = 35443.95740422519
