# Loss = 423.8167838158478

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
86.599	73.298	1244.3	10.179	189.52	852.52	0.24556	64.742	80.918	10.525	0.12841	0.017875	0.72274

# t0	TI	IA	v0	w0
-213.7	542.5	0.03041	0.8457	0.8223
-213.9	543.5	0.04372	0.9172	0.8619
-97.73	486.2	0.04573	0.9313	0.6814
-98.43	486.4	0.04531	0.8515	0.8722
-150.9	438.1	0.03844	0.8795	0.7898
-150.5	438.8	0.05428	0.8918	0.8927
-148.3	356.5	0.03545	0.9644	0.7061
-149.5	357.1	0.04525	0.2843	0.8905
-131.5	336.7	0.03313	0.7327	0.7038
-133.4	337.6	0.04668	0.4931	0.8679
-129.5	319.4	0.03005	0.8319	0.6687
-128.7	320.0	0.06079	0.3982	0.8647
-122.5	314.3	0.03317	0.6665	0.6556
-123.2	315.0	0.0599	0.3077	0.8637
206.6	289.7	0.06975	0.292	0.02789
-81.03	289.3	0.07677	0.3218	0.7652
-102.1	278.7	0.06282	0.2918	0.7053
-102.4	278.7	0.08463	0.2552	0.8105
-104.7	277.1	0.06343	0.316	0.6608
-105.6	277.3	0.08214	0.175	0.8081
-117.3	267.0	0.07236	0.2721	0.7513
-116.6	266.8	0.08731	0.3054	0.8032
-90.91	262.1	0.07385	0.1483	0.6924
-91.86	262.2	0.08996	0.2008	0.8138
-99.4	253.2	0.07934	0.0911	0.741
-99.37	253.2	0.096	0.2109	0.8013
-107.5	238.8	0.09103	0.1462	0.7457
-108.0	238.8	0.1057	0.2587	0.8021
-100.4	233.6	0.09515	0.1481	0.7361
-101.3	233.8	0.1078	0.1887	0.7852
-96.82	225.4	0.09876	0.1523	0.7189
-97.13	225.4	0.1142	0.1804	0.7835
-83.16	222.3	0.1025	0.0925	0.7151
-82.52	222.1	0.1141	0.1131	0.7518
-83.78	209.7	0.1112	0.1408	0.6762
-84.55	209.7	0.1228	0.1725	0.766
-81.5	206.1	0.114	0.09481	0.6898
-81.9	206.2	0.1273	0.1733	0.6695
-86.46	194.3	0.1233	0.1067	0.6846
-86.85	194.3	0.1409	0.09967	0.6832
-74.16	184.3	0.1365	0.133	0.6493
-75.97	184.3	0.1413	0.1995	0.7283
-83.16	172.9	0.1427	0.03765	0.6868
-81.63	172.7	0.1528	0.1497	0.7434
-54.89	161.3	0.1585	0.1197	0.5583
-54.22	161.2	0.163	0.1633	0.6493
-68.58	159.5	0.1615	0.1716	0.5887
-68.52	159.5	0.1672	0.1623	0.706
-72.77	144.7	0.176	0.05754	0.6642
-70.63	144.6	0.1849	0.08167	0.5355
-50.12	138.5	0.189	0.1315	0.4765
-48.3	138.4	0.1941	0.2077	0.4312
-57.85	116.6	0.2205	0.04482	0.5961
-52.91	116.3	0.2247	0.0664	0.3494
-48.34	130.4	0.1947	0.05653	0.3388
-48.26	130.6	0.2046	0.1361	0.3536
-50.83	123.9	0.2116	0.3002	0.2456
-48.62	123.9	0.208	0.1302	0.3411
64.16	187.6	0.1503	0.4384	0.7624
64.42	187.5	0.1615	0.8701	0.8966
-63.27	118.7	0.2095	0.1327	0.636
-62.76	118.3	0.213	0.1375	0.5669

# Loss (initial) = 47555.01366317175
# Loss (final) = 423.8167838158478
# Loss (resample) = 33026.45065274022
