# Loss = 605.4566862662456

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
45.009	24.118	1246.7	8.4946	182.67	857.37	0.36208	10.873	43.91	10.528	0.13139	0.04445	0.53508

# t0	TI	IA	v0	w0
-214.8	543.8	0.04621	0.3662	0.8218
-215.7	544.8	0.08221	0.2961	0.8942
-98.75	486.9	0.05147	0.6319	0.7525
-99.22	488.2	0.08925	0.8939	0.7912
-149.6	438.0	0.04346	0.3937	0.8479
-151.0	439.6	0.08924	0.3468	0.843
-146.3	356.6	0.04857	0.8605	0.8027
-148.9	357.9	0.08682	0.4626	0.9282
-129.4	337.3	0.0617	0.3215	0.864
-130.7	337.6	0.05817	0.6308	0.812
-125.0	319.8	0.06924	0.2833	0.8629
-125.1	319.9	0.07711	0.6874	0.8173
-116.8	314.3	0.08117	0.8887	0.8471
-117.6	314.5	0.07639	0.768	0.8838
209.9	289.1	0.05396	0.1908	0.1631
-77.86	289.2	0.08646	0.3944	0.846
-98.98	278.5	0.07361	0.9178	0.8266
-99.43	278.7	0.09205	0.6684	0.8071
-102.0	276.9	0.06247	0.5925	0.8219
-103.3	277.0	0.05958	0.7206	0.86
-114.1	266.6	0.07144	0.5272	0.8469
-114.3	266.9	0.08815	0.7001	0.8805
-87.87	261.7	0.06862	0.3672	0.8036
-88.67	262.0	0.09005	0.6032	0.8598
-95.61	252.8	0.07066	0.9119	0.8026
-96.16	253.0	0.08361	0.948	0.813
-104.9	238.4	0.07324	0.7969	0.8175
-106.6	238.8	0.08071	0.7256	0.8706
-99.16	233.6	0.08004	0.9146	0.8008
-97.92	233.5	0.1021	0.7188	0.854
-94.5	225.2	0.07275	0.886	0.7932
-95.75	225.4	0.07295	0.8934	0.8447
-81.58	222.1	0.07584	0.6181	0.7889
-80.62	222.0	0.08349	0.7372	0.7891
-83.77	209.6	0.05696	0.7262	0.7823
-82.83	209.6	0.0826	0.5742	0.8461
-79.29	205.7	0.06087	0.9011	0.7553
-78.44	205.8	0.08684	0.6988	0.7764
-84.67	194.1	0.08646	0.7319	0.7585
-85.46	194.3	0.09664	0.5804	0.7658
-73.11	184.3	0.07885	0.6779	0.7516
-75.53	184.1	0.08559	0.8035	0.8283
-82.02	172.6	0.06623	0.8823	0.7808
-81.29	172.6	0.08512	0.2241	0.8699
-54.25	161.1	0.07777	0.8265	0.682
-53.57	161.0	0.08022	0.6296	0.7814
-69.41	159.4	0.07152	0.615	0.7403
-68.05	159.2	0.06652	0.9674	0.7958
-68.82	144.2	0.1175	0.1157	0.7224
-69.83	144.3	0.07971	0.5234	0.7022
-50.8	138.2	0.06284	0.7219	0.642
-49.17	138.2	0.0714	0.2434	0.6571
-54.82	116.1	0.1204	0.6932	0.5946
-57.62	116.7	0.1926	0.7981	0.2622
-50.43	130.4	0.06709	0.5277	0.5224
-49.71	130.4	0.06855	0.918	0.581
-52.95	124.0	0.1569	0.2246	0.6679
-50.25	123.9	0.1143	0.9096	0.572
65.48	187.5	0.07574	0.05166	0.8583
65.07	187.5	0.07874	0.1087	0.85
-59.95	118.0	0.1244	0.3479	0.5166
-60.79	117.9	0.1344	0.5108	0.6458

# Loss (initial) = 48797.30625832238
# Loss (final) = 605.4566862662456
# Loss (resample) = 25846.110019722673
