# Loss = 1115.0047803014256

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
143.96	31.237	1248.8	5.6665	38.64	887.47	0.2482	12.619	84.19	10.039	0.13168	0.034938	0.52057

# t0	TI	IA	v0	w0
-217.1	543.3	0.09184	0.4228	0.2425
-218.6	543.4	0.1124	0.8293	0.5951
-99.98	486.8	0.1031	0.7569	0.2447
-101.2	488.1	0.1224	0.5171	0.1164
-153.0	439.6	0.1092	0.6581	0.4617
-154.4	440.4	0.1393	0.6785	0.5697
-148.3	358.8	0.1308	0.2506	0.7687
-152.1	359.4	0.1431	0.3758	0.8459
-131.7	339.1	0.1096	0.1844	0.3946
-133.6	339.6	0.1745	0.1948	0.4229
-127.4	321.2	0.1118	0.319	0.5286
-129.2	321.8	0.1833	0.4102	0.5766
-120.0	315.9	0.1197	0.6563	0.8233
-121.2	316.0	0.1791	0.5049	0.7952
206.3	291.2	0.1185	0.5305	0.06805
-81.65	290.8	0.1795	0.7273	0.5298
-101.2	279.3	0.1198	0.4245	0.5394
-102.4	279.8	0.1639	0.5169	0.6308
-104.0	277.8	0.1282	0.4006	0.5952
-105.5	278.1	0.1528	0.321	0.5052
-117.8	268.4	0.1243	0.06899	0.591
-118.0	267.8	0.1469	0.36	0.874
-89.9	262.5	0.1176	0.06994	0.5886
-89.95	262.7	0.1745	0.2786	0.6664
-98.51	253.7	0.126	0.01941	0.5138
-96.91	253.5	0.1444	0.6806	0.7075
-106.4	239.2	0.1342	0.1606	0.4989
-109.7	239.7	0.1694	0.4455	0.7639
-100.2	234.3	0.1355	0.3717	0.7196
-101.4	234.4	0.1754	0.1587	0.7589
-97.12	225.9	0.1506	0.1787	0.736
-95.96	225.6	0.1457	0.2088	0.5408
-83.26	222.6	0.1346	0.5927	0.6793
-83.38	222.7	0.1462	0.2353	0.7031
-82.41	209.9	0.1294	0.523	0.5258
-84.24	210.0	0.1565	0.08118	0.8513
-79.64	206.4	0.1424	0.08358	0.4964
-80.59	206.2	0.1694	0.5505	0.5878
-84.19	194.4	0.1368	0.7222	0.7143
-87.13	194.3	0.1283	0.45	0.7928
-70.95	183.9	0.1646	0.1124	0.6613
-74.53	184.4	0.1574	0.04823	0.7639
-81.25	172.6	0.1345	0.3614	0.7694
-83.24	172.8	0.1221	0.1899	0.9119
-53.44	160.9	0.1204	0.3515	0.7765
-53.42	161.1	0.1356	0.3535	0.5644
-66.78	159.1	0.1359	0.2988	0.7399
-68.28	159.2	0.1505	0.1533	0.6894
-69.92	144.4	0.1636	0.2384	0.4692
-67.86	144.0	0.1784	0.2419	0.3446
-49.11	138.3	0.1841	0.146	0.5054
-44.38	138.0	0.1755	0.3774	0.3056
-53.68	116.2	0.1926	0.5609	0.1815
-52.34	116.0	0.1855	0.3046	0.8096
-50.85	130.5	0.179	0.5165	0.3978
-46.94	130.1	0.1821	0.2827	0.291
-51.3	124.1	0.191	0.4662	0.3335
-49.67	123.7	0.1979	0.4348	0.3997
64.36	187.9	0.1541	0.5861	0.8699
63.02	187.9	0.1518	0.1186	0.9499
-60.41	118.3	0.1632	0.4743	0.5456
-57.84	116.7	0.1759	0.5587	0.7081

# Loss (initial) = 50023.573963656134
# Loss (final) = 1115.0047803014256
# Loss (resample) = 42141.41115496244
