# Loss = 696.4019051364221

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
87.882	66.238	1318.3	6.1553	78.272	838.67	0.13585	39.771	70.529	9.7883	0.13077	0.030985	0.6153

# t0	TI	IA	v0	w0
-215.1	544.4	0.05338	0.7186	0.8737
-215.8	544.7	0.08375	0.2514	0.8746
-97.66	487.7	0.05597	0.4038	0.6625
-99.33	488.4	0.1055	0.3155	0.7658
-151.1	439.4	0.06315	0.2269	0.877
-151.7	440.3	0.1335	0.1461	0.8289
-148.6	358.0	0.07644	0.06627	0.8355
-148.7	358.3	0.1495	0.2763	0.8684
-131.1	338.2	0.07539	0.05351	0.9055
-130.3	338.7	0.1768	0.188	0.8362
-126.3	320.3	0.08437	0.1507	0.8447
-126.7	320.8	0.1647	0.07108	0.8096
-118.1	315.2	0.09506	0.02815	0.8697
-118.8	315.5	0.1612	0.2774	0.9275
208.5	289.9	0.09417	0.9555	0.1618
-78.78	289.7	0.1405	0.1802	0.7503
-99.96	279.0	0.1221	0.4104	0.8621
-99.92	279.1	0.1762	0.7178	0.778
-102.7	277.3	0.09001	0.03354	0.7813
-102.6	277.5	0.1797	0.02117	0.6971
-116.5	267.4	0.1123	0.2449	0.8581
-114.3	267.0	0.09125	0.8794	0.7299
-88.31	261.9	0.07818	0.1709	0.7839
-88.32	262.2	0.1155	0.06867	0.7343
-95.84	253.0	0.09186	0.09808	0.8246
-96.11	253.2	0.1328	0.1902	0.8649
-107.6	238.8	0.05801	0.204	0.8698
-105.8	238.8	0.1162	0.1359	0.7624
-99.65	233.6	0.06945	0.1571	0.8707
-99.86	233.6	0.06845	0.4761	0.9086
-96.51	225.3	0.05716	0.1568	0.8607
-95.82	225.3	0.1071	0.9011	0.7457
-82.32	222.1	0.0642	0.1046	0.8438
-82.37	222.0	0.07044	0.02826	0.9066
-82.97	209.5	0.08306	0.7553	0.713
-84.0	209.4	0.08166	0.7305	0.7896
-79.3	205.6	0.1005	0.08757	0.7031
-79.95	205.9	0.0993	0.7171	0.7039
-85.51	194.2	0.119	0.9161	0.5623
-85.67	194.1	0.1239	0.3954	0.7665
-70.9	184.1	0.1262	0.9192	0.4265
-73.65	183.9	0.1212	0.7043	0.7714
-80.19	172.4	0.1398	0.3223	0.6005
-79.65	172.4	0.127	0.2795	0.8235
-55.25	161.1	0.1417	0.4122	0.5202
-53.75	161.2	0.1609	0.5804	0.6466
-68.0	159.2	0.1456	0.5275	0.5973
-68.27	159.3	0.1609	0.6482	0.7835
-72.15	144.6	0.1702	0.3427	0.6441
-71.28	144.5	0.1757	0.3626	0.6297
-50.02	138.4	0.1774	0.412	0.5362
-48.47	138.4	0.1803	0.1145	0.5761
-55.91	116.3	0.2095	0.3177	0.5823
-52.72	116.3	0.2122	0.3646	0.4741
-50.74	130.6	0.1857	0.1191	0.4356
-48.68	130.5	0.19	0.06378	0.5231
-54.02	124.1	0.1944	0.119	0.5183
-48.98	123.8	0.1955	0.3645	0.4323
64.61	187.5	0.1453	0.5888	0.9648
64.64	187.5	0.1567	0.9828	0.8971
-63.43	118.5	0.2043	0.07619	0.4949
-58.44	117.7	0.1588	0.4988	0.3441

# Loss (initial) = 58661.23936966696
# Loss (final) = 696.4019051364221
# Loss (resample) = 42961.32792613038
