# Loss = 1020.7645785491927

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
55.917	42.074	1374.7	6.6593	103.27	869.78	0.19955	7.8463	51.068	9.8866	0.13256	0.038891	0.623

# t0	TI	IA	v0	w0
-216.0	545.1	0.07408	0.2369	0.4894
-217.8	545.7	0.1203	0.4622	0.4702
-99.65	488.4	0.08522	0.1843	0.7981
-100.4	489.0	0.1334	0.09929	0.445
-150.6	440.3	0.09214	0.2495	0.594
-152.5	440.4	0.1468	0.4041	0.8101
-148.2	358.4	0.09758	0.7289	0.8415
-150.0	358.7	0.1552	0.07353	0.8045
-130.6	338.0	0.07526	0.7062	0.8386
-132.1	338.8	0.1579	0.01039	0.5793
-126.0	320.5	0.08544	0.06399	0.8262
-127.4	320.7	0.1061	0.659	0.5475
-117.5	314.8	0.08429	0.5894	0.5228
-119.4	315.3	0.1051	0.6162	0.759
209.2	289.9	0.09475	0.3453	0.2164
-80.57	289.9	0.09759	0.4795	0.6648
-99.53	278.8	0.08905	0.7251	0.6642
-100.8	279.2	0.1111	0.3941	0.5062
-103.2	277.4	0.0842	0.537	0.6435
-105.7	278.1	0.1017	0.3835	0.665
-115.1	267.4	0.147	0.05783	0.7359
-115.2	267.3	0.1163	0.6845	0.5582
-90.4	262.2	0.103	0.6775	0.8867
-89.26	262.4	0.1177	0.4966	0.7026
-96.14	253.3	0.1136	0.6193	0.7148
-96.2	253.3	0.1005	0.695	0.6926
-105.5	238.8	0.115	0.154	0.8745
-107.8	239.3	0.1156	0.788	0.9091
-98.72	233.9	0.1108	0.7044	0.7405
-98.78	233.6	0.1091	0.573	0.6647
-95.4	225.6	0.1408	0.01479	0.5935
-96.58	225.6	0.1388	0.5921	0.9306
-82.12	222.2	0.1362	0.6986	0.6359
-80.2	222.3	0.1158	0.7018	0.6031
-82.39	209.6	0.1051	0.4933	0.8222
-83.35	209.8	0.1432	0.08096	0.7569
-79.18	206.1	0.1033	0.8002	0.5258
-80.39	206.3	0.1091	0.5879	0.7077
-83.63	194.3	0.1326	0.8527	0.6664
-85.91	194.2	0.1197	0.9222	0.5237
-72.28	184.3	0.1363	0.6503	0.8073
-75.43	184.2	0.1253	0.6076	0.8184
-78.19	172.4	0.1325	0.1659	0.5795
-82.13	172.7	0.1154	0.7191	0.9198
-53.63	161.1	0.1364	0.8348	0.5921
-53.62	161.2	0.1376	0.4629	0.6708
-67.56	159.3	0.1002	0.6995	0.762
-69.46	159.6	0.1119	0.2662	0.9064
-70.81	144.4	0.1285	0.5049	0.7439
-68.03	144.3	0.1445	0.2522	0.7559
-48.54	138.2	0.1169	0.8126	0.6117
-47.2	138.2	0.1147	0.7967	0.5931
-55.04	116.0	0.1537	0.4618	0.6372
-52.77	116.2	0.1513	0.3976	0.6936
-49.74	130.5	0.1366	0.6757	0.4839
-48.23	130.3	0.1177	0.7608	0.5895
-51.85	123.8	0.1076	0.786	0.5302
-49.04	123.8	0.1189	0.6832	0.5703
64.76	187.7	0.1274	0.3292	0.8665
63.83	187.7	0.1365	0.402	0.7003
-60.71	118.1	0.1266	0.225	0.5462
-61.4	117.9	0.1434	0.7992	0.6483

# Loss (initial) = 57142.993092112796
# Loss (final) = 1020.7645785491927
# Loss (resample) = 40294.108045961635
