# Loss = 539.02083688633

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
101.78	44.569	1250.2	10.889	69.069	862.79	0.27603	60.067	82.982	10.454	0.13282	0.021328	0.71907

# t0	TI	IA	v0	w0
-212.3	543.5	0.05172	0.7897	0.7863
-213.2	545.1	0.1289	0.1092	0.7946
-97.27	486.5	0.05715	0.7544	0.7249
-97.85	488.0	0.08661	0.7825	0.8478
-150.1	439.0	0.05743	0.9091	0.845
-149.6	439.1	0.07635	0.8574	0.8423
-147.6	357.3	0.05712	0.648	0.8082
-148.6	357.4	0.06605	0.6955	0.9096
-131.5	337.5	0.05005	0.3514	0.8173
-130.6	337.6	0.06783	0.687	0.9241
-126.7	319.6	0.05037	0.5845	0.7571
-128.0	320.0	0.06098	0.6011	0.9322
-120.8	314.5	0.04707	0.574	0.7232
-121.3	314.9	0.06573	0.731	0.8926
207.5	289.3	0.06471	0.2962	0.1052
-81.32	289.3	0.06884	0.4537	0.7004
-101.6	278.3	0.05424	0.5293	0.5982
-102.0	278.5	0.08067	0.6177	0.768
-104.6	276.9	0.05427	0.5518	0.5456
-105.5	277.1	0.07876	0.4681	0.7928
-116.4	266.7	0.06653	0.601	0.6245
-116.6	266.9	0.08639	0.3964	0.8432
-90.76	262.3	0.0664	0.2559	0.506
-91.45	261.9	0.08884	0.6768	0.7384
-98.51	252.9	0.078	0.4427	0.5599
-99.32	253.1	0.09542	0.5489	0.7592
-107.3	238.6	0.08983	0.4313	0.6335
-108.7	238.8	0.1041	0.08224	0.9299
-99.92	233.6	0.09157	0.52	0.5521
-101.7	233.7	0.1046	0.2723	0.8262
-97.08	225.3	0.09913	0.3187	0.6251
-97.13	225.4	0.1114	0.3764	0.7928
-84.57	222.3	0.1015	0.2595	0.5607
-82.25	222.0	0.1099	0.3106	0.6941
-84.27	209.5	0.1062	0.4268	0.4825
-84.03	209.7	0.1173	0.3803	0.7342
-80.86	205.7	0.1118	0.2117	0.5874
-81.03	205.9	0.1179	0.2692	0.4797
-85.62	194.1	0.1187	0.2991	0.5691
-87.49	194.3	0.13	0.135	0.6918
-75.31	184.4	0.1282	0.1576	0.593
-76.25	184.1	0.1364	0.2331	0.7675
-83.19	172.9	0.1389	0.2194	0.6588
-82.8	172.7	0.1451	0.4619	0.7435
-54.61	161.2	0.1494	0.06346	0.4504
-54.05	161.0	0.1532	0.1261	0.5634
-68.39	159.3	0.148	0.08059	0.6675
-68.99	159.5	0.16	0.2051	0.6917
-73.7	144.6	0.1666	0.1224	0.5285
-69.99	144.4	0.1724	0.06568	0.4729
-48.25	138.2	0.1761	0.09622	0.2783
-48.85	138.3	0.1801	0.2449	0.1524
-56.83	116.4	0.2078	0.5064	0.5558
-54.21	116.4	0.2084	0.3371	0.5811
-50.74	130.5	0.1878	0.2216	0.09154
-48.68	130.5	0.1902	0.08721	0.1782
-52.11	124.0	0.1951	0.1434	0.2197
-49.07	123.9	0.1944	0.05552	0.36
63.75	187.6	0.1453	0.716	0.8048
64.26	187.5	0.1559	0.9285	0.846
-58.21	117.6	0.198	0.5165	0.5778
-64.36	118.4	0.2073	0.2233	0.4826

# Loss (initial) = 57718.66407306526
# Loss (final) = 539.02083688633
# Loss (resample) = 41087.20937601366
