# Loss = 1509.616343245324

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
172.25	70.239	1230.6	6.279	61.584	838.0	0.18795	12.83	107.85	10.053	0.12982	0.038499	0.76851

# t0	TI	IA	v0	w0
-216.6	543.4	0.1073	0.9155	0.5712
-217.6	543.4	0.1314	0.7197	0.71
-98.81	487.3	0.1062	0.6754	0.4731
-101.2	488.1	0.1287	0.6748	0.5978
-151.9	440.7	0.1243	0.5915	0.5602
-152.8	440.6	0.1581	0.4167	0.4226
-148.7	358.7	0.1418	0.6351	0.6276
-150.2	359.2	0.1639	0.3581	0.4374
-130.7	338.8	0.1278	0.5369	0.8397
-132.6	339.0	0.1775	0.2685	0.4074
-126.6	320.9	0.1662	0.3185	0.5879
-127.9	321.3	0.1851	0.3514	0.6525
-118.9	315.6	0.169	0.4084	0.7687
-119.7	316.4	0.1743	0.3526	0.687
208.6	290.3	0.1638	0.9559	0.6419
-81.3	290.4	0.1566	0.3784	0.5393
-99.92	279.1	0.1384	0.6103	0.8411
-102.3	279.5	0.1411	0.4865	0.8746
-102.9	277.7	0.1485	0.4333	0.7012
-105.1	277.8	0.1431	0.6114	0.8453
-116.2	267.5	0.1095	0.2006	0.6757
-116.0	267.5	0.1587	0.4522	0.8135
-89.3	262.4	0.1365	0.7597	0.3705
-89.04	262.5	0.1645	0.6138	0.4191
-97.47	253.6	0.1399	0.2062	0.6457
-96.85	253.5	0.15	0.263	0.493
-105.7	238.9	0.114	0.3615	0.5041
-107.3	239.0	0.1135	0.459	0.4904
-98.85	233.8	0.141	0.1821	0.6301
-99.46	234.0	0.1553	0.2753	0.8212
-94.64	225.5	0.1587	0.2374	0.4542
-98.29	226.0	0.1323	0.6758	0.675
-80.53	222.3	0.1655	0.7463	0.5849
-80.48	222.1	0.1434	0.3538	0.6461
-80.71	209.5	0.1295	0.4127	0.3674
-82.73	209.9	0.1686	0.5529	0.7342
-77.8	205.8	0.1441	0.4382	0.428
-79.49	206.1	0.1411	0.2658	0.6539
-84.73	194.3	0.135	0.181	0.5891
-85.46	194.3	0.1318	0.2373	0.5418
-71.14	183.9	0.1226	0.04845	0.5068
-74.49	184.2	0.1341	0.3777	0.7691
-79.6	172.0	0.1676	0.3379	0.5877
-80.99	172.5	0.155	0.2403	0.6436
-54.21	161.1	0.1407	0.2149	0.3823
-53.54	160.9	0.1472	0.7826	0.4601
-67.11	159.2	0.156	0.3202	0.7732
-68.17	159.2	0.1553	0.8147	0.2548
-69.14	144.4	0.1446	0.3676	0.743
-68.88	144.4	0.1253	0.7718	0.2839
-49.59	138.3	0.1618	0.4787	0.3426
-46.92	138.2	0.1725	0.2572	0.2518
-55.32	116.2	0.1954	0.3049	0.6605
-52.45	115.8	0.1647	0.5273	0.6071
-49.04	130.4	0.1577	0.4013	0.7742
-47.61	130.4	0.1433	0.4947	0.5312
-51.56	124.0	0.1696	0.8318	0.5156
-50.81	124.0	0.1713	0.7462	0.5132
66.29	187.4	0.1317	0.1762	0.8895
64.2	187.5	0.1224	0.8851	0.594
-57.32	118.1	0.1439	0.8058	0.4765
-59.02	117.0	0.167	0.5459	0.371

# Loss (initial) = 59743.693283697045
# Loss (final) = 1509.616343245324
# Loss (resample) = 50445.5453107484
