# Loss = 146.8890606256676

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
46.506	10.544	1265.2	5.11	60.298	863.37	0.43092	13.852	43.387	9.523	0.13766	0.048373	0.59703

# t0	TI	IA	v0	w0
-211.4	545.6	0.05689	0.5172	0.7585
-214.5	545.1	0.05778	0.5908	0.8998
-97.4	487.8	0.05171	0.1269	0.5607
-98.26	488.1	0.05993	0.2581	0.7333
-149.8	441.2	0.06665	0.5154	0.8453
-151.2	441.3	0.07935	0.4977	0.8934
-148.4	357.6	0.04946	0.2034	0.9551
-149.9	358.5	0.06889	0.05608	0.9704
-130.6	337.6	0.05088	0.1043	0.9463
-131.9	338.7	0.07435	0.121	0.9725
-127.4	319.1	0.04292	0.3602	0.9684
-127.7	320.6	0.08436	0.1511	0.9621
-118.5	312.7	0.05007	0.001233	0.9524
-119.5	314.0	0.08075	0.226	0.981
207.4	289.3	0.03834	0.0676	0.492
-80.84	289.2	0.07499	0.04392	0.9662
-100.3	277.0	0.05298	0.4742	0.9337
-102.1	279.4	0.0832	0.3856	0.968
-103.9	275.3	0.04041	0.5179	0.9462
-103.7	276.7	0.09433	0.4047	0.9447
-116.3	266.9	0.08768	0.3915	0.9122
-117.3	267.4	0.08506	0.1428	0.9595
-89.36	260.1	0.04251	0.431	0.9251
-88.92	260.6	0.09254	0.4039	0.9517
-97.86	251.9	0.04507	0.3963	0.9325
-97.15	252.8	0.08425	0.3805	0.9563
-106.1	239.2	0.111	0.3272	0.8846
-107.3	239.8	0.1091	0.3491	0.9279
-99.42	232.7	0.04639	0.7744	0.9347
-100.1	233.3	0.06847	0.3777	0.9622
-95.44	224.8	0.0546	0.2737	0.9301
-96.29	225.3	0.07206	0.4137	0.957
-82.92	221.6	0.04409	0.5745	0.915
-81.66	222.3	0.08028	0.5755	0.9323
-83.23	208.3	0.04408	0.4892	0.8994
-82.69	209.2	0.08484	0.6285	0.9529
-79.25	204.6	0.05242	0.5823	0.8946
-80.38	205.4	0.06431	0.502	0.8941
-85.09	193.0	0.0546	0.8544	0.9021
-85.47	194.1	0.1011	0.3572	0.8821
-73.34	182.8	0.05132	0.7104	0.8954
-76.06	183.5	0.05615	0.795	0.9543
-77.79	170.9	0.1153	0.3232	0.8165
-79.93	172.3	0.1116	0.2797	0.8815
-55.97	159.6	0.04106	0.9575	0.8563
-56.34	160.0	0.04317	0.6778	0.9139
-68.24	158.8	0.06044	0.9381	0.8656
-68.84	159.4	0.07905	0.8837	0.9499
-72.65	143.5	0.05068	0.6562	0.8784
-68.45	142.8	0.06676	0.3559	0.8568
-51.07	137.4	0.05189	0.5235	0.8113
-46.8	136.8	0.07528	0.8576	0.7255
-52.12	115.5	0.1573	0.3302	0.483
-53.09	115.6	0.187	0.4477	0.7523
-49.44	129.4	0.1098	0.5421	0.6614
-50.07	129.7	0.06812	0.776	0.7784
-51.95	123.7	0.1286	0.7552	0.6636
-49.47	123.7	0.1219	0.8283	0.7745
66.94	187.4	0.123	0.7248	0.9543
66.29	193.0	0.2213	0.3507	0.9539
-61.18	118.0	0.1542	0.7729	0.5997
-64.36	118.2	0.1626	0.7928	0.7039

# Loss (initial) = 10492.163843023021
# Loss (final) = 146.8890606256676
# Loss (resample) = 5833.4110603704485
