# Loss = 84.70193601719433

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
76.184	14.847	1248.6	6.124	102.47	805.18	0.44385	6.658	79.43	9.2999	0.14356	0.044402	0.83169

# t0	TI	IA	v0	w0
-214.2	545.2	0.05273	0.7056	0.7249
-217.0	546.7	0.05678	0.6138	0.8084
-98.42	488.3	0.05115	0.4816	0.5555
-99.84	487.1	0.06105	0.5977	0.6638
-150.2	442.2	0.07181	0.5583	0.7121
-152.8	441.0	0.06922	0.5733	0.8398
-150.2	355.5	0.03677	0.0609	0.9385
-151.5	357.1	0.04825	0.1895	0.9477
-132.2	334.9	0.03557	0.05068	0.9216
-132.3	336.9	0.0551	0.118	0.9441
-128.0	317.2	0.03738	0.3198	0.9167
-128.2	319.6	0.07597	0.1568	0.9084
-118.8	311.2	0.04377	0.2526	0.8969
-119.2	312.9	0.07439	0.1535	0.9079
205.1	287.5	0.03485	0.375	0.05459
-81.79	288.4	0.05233	0.02805	0.9104
-101.4	275.7	0.0401	0.262	0.8757
-100.1	277.6	0.08038	0.2781	0.8947
-105.7	274.6	0.03917	0.4907	0.8836
-107.0	277.8	0.06227	0.43	0.9148
-118.5	265.5	0.04241	0.7379	0.9126
-118.3	267.1	0.06934	0.07558	0.9313
-90.22	259.2	0.04174	0.3947	0.8558
-91.25	261.5	0.06874	0.488	0.9101
-96.59	249.9	0.04534	0.6454	0.8414
-98.78	252.8	0.06227	0.23	0.9104
-109.0	239.2	0.0562	0.6167	0.8949
-109.1	239.4	0.0642	0.5611	0.9302
-103.2	233.7	0.04278	0.7394	0.8842
-101.8	233.8	0.0606	0.4292	0.9142
-97.11	225.1	0.05039	0.4685	0.8605
-98.59	225.5	0.05677	0.4179	0.9247
-83.04	221.6	0.04591	0.6553	0.8305
-84.13	221.9	0.04762	0.5552	0.8849
-84.72	208.1	0.04186	0.6748	0.8233
-85.6	209.5	0.05359	0.6646	0.8988
-80.29	205.3	0.05572	0.5349	0.793
-83.12	205.4	0.04454	0.4902	0.8374
-86.87	193.6	0.05281	0.7069	0.824
-87.3	194.3	0.0726	0.3389	0.9069
-75.03	182.8	0.0469	0.6896	0.7973
-79.04	184.3	0.05043	0.6012	0.9017
-76.2	170.1	0.08704	0.3067	0.6591
-82.93	173.8	0.09411	0.2496	0.8437
-57.34	159.5	0.04528	0.9548	0.7135
-57.94	160.9	0.04677	0.857	0.8404
-70.83	158.3	0.04539	0.9943	0.7546
-72.87	159.6	0.04755	0.6579	0.9193
-75.76	144.4	0.05011	0.6052	0.704
-73.09	144.1	0.05696	0.4225	0.7928
-51.79	137.7	0.05348	0.7783	0.5417
-50.32	137.6	0.05581	0.3864	0.6479
-59.87	116.8	0.09144	0.468	0.4264
-54.45	116.4	0.1376	0.5261	0.4871
-54.95	131.0	0.05649	0.6613	0.5418
-54.19	131.3	0.06087	0.4429	0.634
-54.11	124.3	0.07469	0.6073	0.5363
-52.04	124.2	0.07559	0.6034	0.4748
65.91	186.3	0.08895	0.6193	0.9065
64.95	192.6	0.1665	0.9155	0.9821
-62.1	117.8	0.1172	0.3128	0.3936
-62.98	117.5	0.1494	0.4283	0.4334

# Loss (initial) = 10738.564942352088
# Loss (final) = 84.70193601719433
# Loss (resample) = 4822.58460156416
