# Loss = 124.44159335108546

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
60.839	6.2552	1246.2	4.9528	70.969	877.66	0.44071	10.387	59.243	9.2328	0.13985	0.045031	0.7579

# t0	TI	IA	v0	w0
-213.9	545.4	0.04472	0.4782	0.7633
-215.5	544.7	0.04843	0.425	0.8452
-98.48	487.6	0.04497	0.7609	0.4615
-100.1	487.2	0.0478	0.8108	0.688
-149.7	441.0	0.05836	0.5574	0.7601
-151.9	440.7	0.06082	0.3936	0.853
-150.1	356.7	0.03513	0.1355	0.9733
-150.6	357.7	0.05712	0.1289	0.9599
-132.7	337.0	0.03533	0.3819	0.9647
-133.6	338.5	0.0561	0.1846	0.9673
-128.1	318.8	0.0383	0.2507	0.9534
-128.3	319.8	0.07005	0.03984	0.9346
-119.6	312.1	0.03721	0.2222	0.9573
-119.6	313.6	0.0742	0.3492	0.9349
206.6	288.9	0.03116	0.8894	0.1355
-81.62	289.5	0.06263	0.2865	0.9393
-101.9	277.3	0.03959	0.4775	0.9406
-101.4	278.5	0.07936	0.01815	0.9266
-105.6	276.0	0.03778	0.3596	0.9425
-105.0	277.3	0.077	0.3728	0.9293
-116.7	266.3	0.07695	0.4414	0.9257
-116.8	266.5	0.07976	0.03523	0.9285
-90.91	260.0	0.04007	0.3218	0.9319
-88.67	260.5	0.08782	0.1612	0.899
-98.01	251.2	0.03842	0.355	0.9251
-98.36	252.8	0.07343	0.09417	0.9392
-106.9	239.6	0.1004	0.3688	0.8742
-108.0	239.0	0.09171	0.4623	0.9259
-99.57	233.0	0.05568	0.4157	0.9349
-98.78	232.8	0.0826	0.4208	0.9236
-97.07	225.6	0.04803	0.1691	0.9479
-96.27	225.0	0.07051	0.2765	0.9466
-82.82	221.2	0.0413	0.6183	0.9134
-82.77	221.7	0.05212	0.5554	0.9349
-82.86	207.9	0.04225	0.7633	0.8968
-83.0	209.3	0.07931	0.3549	0.9265
-79.55	205.3	0.06388	0.2661	0.8789
-81.3	205.3	0.0522	0.5507	0.8925
-85.83	193.9	0.07605	0.6053	0.9136
-87.23	193.3	0.05957	0.5976	0.9235
-73.99	183.1	0.05697	0.4331	0.8884
-75.96	183.5	0.05778	0.8122	0.9377
-78.25	171.2	0.1063	0.2915	0.7927
-80.09	172.6	0.1098	0.2292	0.854
-55.43	159.6	0.04657	0.6858	0.8312
-55.54	161.3	0.06827	0.8721	0.8938
-69.0	158.7	0.06176	0.9387	0.8509
-69.55	159.2	0.07397	0.8432	0.9351
-67.79	142.6	0.0928	0.2524	0.7631
-70.67	142.6	0.04583	0.4711	0.8442
-50.5	137.7	0.05902	0.756	0.7508
-48.0	136.4	0.04984	0.6285	0.7746
-59.53	115.7	0.0971	0.7398	0.5371
-52.79	116.1	0.1481	0.5413	0.6267
-52.59	130.2	0.06628	0.7057	0.6905
-49.53	130.1	0.07684	0.4809	0.7796
-52.0	123.7	0.09718	0.6936	0.6287
-49.19	123.7	0.1101	0.7397	0.6387
67.2	187.9	0.1432	0.5331	0.996
64.98	194.7	0.2236	0.4772	0.9525
-62.38	117.7	0.1427	0.4482	0.6581
-61.9	117.1	0.1023	0.5933	0.665

# Loss (initial) = 10019.81407907659
# Loss (final) = 124.44159335108546
# Loss (resample) = 4716.691327099589
