# Loss = 92.63244813408747

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
60.028	5.9012	1270.3	4.1485	78.624	878.64	0.46042	10.102	56.741	9.5121	0.14301	0.045095	0.68765

# t0	TI	IA	v0	w0
-215.6	542.7	0.03886	0.523	0.8169
-217.9	542.7	0.04421	0.6642	0.8631
-100.2	485.6	0.03759	0.6223	0.664
-101.5	486.8	0.04375	0.854	0.7335
-152.2	439.2	0.05134	0.4579	0.7968
-153.8	439.4	0.05516	0.4577	0.8482
-149.7	356.9	0.03968	0.3632	0.9498
-150.9	356.9	0.04931	0.2067	0.9533
-132.1	335.9	0.0383	0.3182	0.9492
-133.6	337.0	0.04792	0.2715	0.9712
-128.4	318.2	0.03995	0.2617	0.9407
-129.4	319.3	0.05476	0.2015	0.9428
-120.8	312.2	0.03753	0.4659	0.9635
-121.1	313.0	0.05407	0.1877	0.9454
205.1	287.8	0.03796	0.4041	0.2763
-82.18	289.1	0.0523	0.1909	0.9249
-103.0	277.8	0.04171	0.4763	0.9209
-102.8	277.8	0.06046	0.2459	0.9359
-106.4	275.7	0.03755	0.2487	0.9555
-106.3	277.0	0.05386	0.02422	0.9438
-115.9	264.4	0.0587	0.6557	0.9475
-117.3	265.9	0.05926	0.1797	0.9552
-91.19	260.0	0.03977	0.2631	0.9304
-90.94	261.3	0.06124	0.1905	0.9127
-99.62	251.8	0.03882	0.517	0.9469
-99.11	252.4	0.06154	0.05106	0.9203
-107.8	238.9	0.06058	0.7104	0.9412
-109.2	239.6	0.08315	0.6137	0.93
-100.6	233.7	0.05585	0.5667	0.93
-102.6	234.3	0.06268	0.3521	0.9418
-96.98	224.4	0.04369	0.6749	0.9268
-97.93	225.3	0.07061	0.2145	0.9375
-84.37	222.3	0.04563	0.579	0.9096
-83.8	222.2	0.05192	0.5181	0.9234
-85.73	209.1	0.04188	0.7135	0.9362
-86.11	209.8	0.05216	0.3658	0.9516
-81.39	205.3	0.04453	0.6322	0.8971
-82.37	206.1	0.06083	0.6663	0.8864
-86.85	193.0	0.04357	0.8731	0.9414
-87.63	194.3	0.0752	0.5332	0.9194
-74.36	183.2	0.04751	0.8037	0.9011
-79.52	185.0	0.05159	0.7909	0.9542
-76.97	170.0	0.07818	0.4817	0.7886
-79.34	171.9	0.08732	0.3759	0.8384
-56.28	160.7	0.05531	0.8047	0.8336
-56.18	161.3	0.06084	0.5882	0.9159
-69.29	159.3	0.07741	0.9433	0.8491
-71.88	160.1	0.05612	0.8257	0.9572
-70.21	142.6	0.05578	0.5022	0.8265
-68.11	142.1	0.05407	0.4127	0.8511
-52.08	138.1	0.06031	0.6005	0.8239
-48.72	137.3	0.06595	0.4373	0.7935
-53.66	116.2	0.1509	0.289	0.5874
-52.68	115.6	0.1525	0.5135	0.6728
-52.68	130.6	0.06269	0.8869	0.7038
-51.61	130.4	0.06072	0.5893	0.7862
-53.3	124.4	0.08488	0.9114	0.6848
-51.47	124.1	0.07453	0.7499	0.7669
65.86	187.2	0.1042	0.06623	0.9937
63.5	194.0	0.1627	0.3269	0.9309
-61.38	117.2	0.1099	0.6172	0.6004
-61.35	116.3	0.09985	0.5732	0.6526

# Loss (initial) = 9431.028544950015
# Loss (final) = 92.63244813408747
# Loss (resample) = 4106.300109996235
