# Loss = 101.69757788269723

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
69.071	35.536	1287.3	5.8479	54.829	823.65	0.45856	7.3772	66.07	9.0995	0.14387	0.046344	0.7655

# t0	TI	IA	v0	w0
-212.8	544.6	0.05164	0.706	0.7256
-215.6	543.9	0.05636	0.6986	0.8661
-98.81	487.7	0.04987	0.6055	0.3638
-99.32	487.3	0.06197	0.7909	0.5666
-150.1	440.5	0.07109	0.5272	0.6957
-152.1	440.0	0.07147	0.5159	0.8732
-149.1	356.8	0.04616	0.3649	0.965
-150.1	358.3	0.07248	0.1504	0.9134
-129.9	335.7	0.05077	0.1441	0.9355
-131.6	337.5	0.06911	0.02702	0.9475
-127.9	319.0	0.04641	0.353	0.9651
-128.5	321.1	0.08261	0.05362	0.8996
-118.1	311.2	0.04764	0.2552	0.9621
-118.2	312.9	0.08229	0.2518	0.9262
206.2	289.5	0.03942	0.654	0.2966
-81.16	288.9	0.06748	0.1885	0.9544
-102.2	277.5	0.05057	0.2726	0.9404
-101.6	278.5	0.07976	0.229	0.9394
-105.0	275.5	0.04222	0.4475	0.9449
-104.6	276.3	0.07428	0.2236	0.936
-116.5	266.4	0.06993	0.469	0.9309
-116.5	267.3	0.09304	0.1898	0.9128
-89.64	259.2	0.0454	0.2715	0.9347
-90.38	261.3	0.07718	0.006528	0.9423
-99.18	251.8	0.04747	0.4552	0.9332
-97.87	252.5	0.07793	0.1005	0.9447
-107.7	238.9	0.06522	0.5517	0.9429
-108.2	239.4	0.1125	0.298	0.8992
-101.1	233.5	0.05371	0.5834	0.9442
-102.0	234.6	0.1032	0.1903	0.9161
-97.42	224.0	0.04037	0.6622	0.9425
-97.03	226.0	0.1075	0.1813	0.9059
-84.72	221.4	0.03888	0.7074	0.917
-84.63	222.1	0.04905	0.5285	0.9593
-85.91	208.5	0.03976	0.7023	0.9107
-85.68	210.0	0.07284	0.3901	0.9663
-81.25	204.7	0.04479	0.6752	0.8738
-82.56	205.4	0.04983	0.611	0.8962
-86.02	193.6	0.07243	0.5832	0.9005
-88.05	193.6	0.05621	0.5705	0.9276
-75.71	182.4	0.043	0.7813	0.8897
-77.34	182.8	0.04783	0.9646	0.9328
-76.66	170.2	0.0972	0.331	0.7531
-80.04	171.9	0.101	0.2616	0.858
-51.61	158.6	0.06521	0.9625	0.601
-56.33	160.9	0.0662	0.6269	0.8772
-71.67	159.4	0.05516	0.655	0.8867
-71.23	159.7	0.07047	0.7098	0.9019
-72.24	144.1	0.07863	0.5149	0.8094
-68.75	143.1	0.08682	0.3786	0.7886
-50.32	138.2	0.08772	0.6138	0.6714
-48.33	137.6	0.08979	0.4945	0.6673
-60.08	116.3	0.1571	0.5451	0.53
-52.34	115.3	0.175	0.3383	0.6099
-53.5	130.5	0.09104	0.587	0.6279
-49.99	130.5	0.1097	0.7012	0.6218
-50.88	123.5	0.1138	0.6342	0.5579
-49.61	123.3	0.1391	0.6974	0.5875
67.75	185.1	0.09578	0.3926	0.9954
65.33	193.5	0.1903	0.1699	0.9878
-60.97	117.3	0.1702	0.4914	0.5088
-63.24	118.0	0.1864	0.4866	0.5743

# Loss (initial) = 9083.071749217566
# Loss (final) = 101.69757788269723
# Loss (resample) = 5175.926788517158
