# Loss = 82.24656439585155

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
62.384	7.2675	1204.4	5.0218	80.39	910.22	0.47377	9.2947	63.185	9.2419	0.14433	0.044097	0.78799

# t0	TI	IA	v0	w0
-215.8	542.8	0.03551	0.558	0.8446
-218.6	543.9	0.03985	0.4072	0.8867
-99.05	485.5	0.03919	0.3067	0.5571
-100.8	486.0	0.0443	0.3434	0.669
-151.2	440.9	0.05719	0.4277	0.7324
-153.1	438.1	0.0497	0.4671	0.8821
-152.6	356.1	0.02915	0.6299	0.9887
-152.4	357.4	0.04468	0.09306	0.958
-133.9	335.4	0.0311	0.4789	0.9632
-134.7	337.2	0.03981	0.0013	0.9762
-131.1	318.8	0.03227	0.484	0.9685
-129.1	318.7	0.04864	0.02261	0.9523
-122.7	312.1	0.03217	0.4173	0.9638
-120.5	312.3	0.04713	0.3083	0.9509
204.8	285.8	0.03092	0.5573	0.2976
-82.67	288.3	0.0464	0.403	0.928
-104.2	276.8	0.03344	0.5236	0.9478
-103.4	278.1	0.0532	0.3469	0.9285
-107.6	275.7	0.0329	0.4904	0.9498
-106.9	276.6	0.04721	0.009711	0.9428
-116.2	264.6	0.05557	0.6296	0.9444
-119.0	267.3	0.05674	0.3192	0.9521
-92.21	259.3	0.03412	0.5979	0.9328
-91.09	260.7	0.0533	0.04012	0.9327
-99.91	251.1	0.03544	0.6284	0.9302
-100.9	253.0	0.04655	0.217	0.9473
-108.0	239.3	0.07497	0.5851	0.9093
-109.9	239.8	0.07522	0.5783	0.9388
-101.8	234.0	0.05406	0.5874	0.9352
-102.8	234.2	0.05889	0.3668	0.9446
-98.11	224.9	0.04174	0.6101	0.9419
-98.59	225.7	0.06128	0.3318	0.9463
-85.69	221.6	0.03685	0.6365	0.9275
-86.51	222.6	0.04042	0.5237	0.9387
-86.19	208.7	0.03888	0.7205	0.9178
-87.79	210.0	0.04382	0.6325	0.9514
-83.0	205.2	0.03991	0.5831	0.9169
-84.24	206.0	0.04446	0.3061	0.9042
-86.82	194.7	0.09821	0.5487	0.8655
-87.42	194.2	0.06942	0.5303	0.9209
-76.55	183.3	0.04112	0.7692	0.9285
-79.92	184.9	0.04993	0.6119	0.952
-75.78	169.9	0.07975	0.4068	0.7677
-79.5	172.0	0.0861	0.359	0.8243
-57.72	160.7	0.04357	0.6339	0.875
-59.2	161.8	0.04602	0.6331	0.9244
-71.7	159.8	0.05604	0.7667	0.8958
-72.89	160.2	0.05103	0.781	0.9588
-74.23	143.9	0.04785	0.5545	0.8393
-74.3	144.3	0.0497	0.5339	0.8759
-51.63	137.6	0.05151	0.5892	0.799
-49.83	137.4	0.05496	0.5949	0.7834
-52.76	115.4	0.1426	0.2027	0.5927
-51.57	115.6	0.1421	0.5596	0.5704
-52.69	130.8	0.0738	0.7043	0.7006
-52.01	131.1	0.06535	0.5523	0.7707
-51.85	123.9	0.09251	0.7364	0.6491
-51.69	124.4	0.07088	0.9284	0.6875
65.38	187.2	0.1054	0.7903	0.9223
64.98	192.4	0.1479	0.4164	0.9514
-62.63	118.2	0.1633	0.3652	0.6671
-62.93	117.3	0.1012	0.4049	0.655

# Loss (initial) = 11032.151841672678
# Loss (final) = 82.24656439585155
# Loss (resample) = 4225.108687894148
