# Loss = 120.40138997167102

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
95.722	48.316	1270.0	7.1573	72.931	876.41	0.1113	45.223	86.018	9.2699	0.14595	0.023944	0.77782

# t0	TI	IA	v0	w0
-210.5	544.9	0.1211	0.7848	0.7113
-213.3	546.1	0.1395	0.7854	0.9075
-95.59	488.6	0.09776	0.6631	0.5895
-96.98	488.8	0.1576	0.6314	0.8655
-148.5	442.4	0.101	0.6176	0.8578
-149.5	442.5	0.1922	0.2709	0.9161
-147.1	359.6	0.08893	0.4742	0.8899
-148.6	361.1	0.1263	0.2516	0.9095
-129.3	339.4	0.09981	0.4351	0.8515
-130.7	339.3	0.1087	0.5882	0.9473
-125.8	321.2	0.1053	0.7918	0.8224
-126.4	322.7	0.1178	0.6273	0.9437
-117.4	314.8	0.09372	0.556	0.82
-119.2	315.2	0.1073	0.6105	0.941
210.3	290.2	0.1146	0.2967	0.1423
-80.06	290.5	0.08432	0.4911	0.834
-99.86	277.0	0.0716	0.5686	0.7695
-101.6	279.1	0.09601	0.619	0.8921
-102.6	276.5	0.06021	0.4811	0.6967
-104.6	278.1	0.07736	0.5503	0.8603
-116.1	267.2	0.09389	0.05676	0.7782
-116.4	266.4	0.05799	0.4416	0.8964
-88.43	262.0	0.07646	0.5729	0.6592
-89.19	261.0	0.05935	0.4991	0.8611
-97.35	252.5	0.05338	0.5533	0.7071
-97.49	252.4	0.05753	0.5023	0.847
-106.2	237.5	0.04821	0.5144	0.7677
-107.7	238.3	0.0662	0.4317	0.8529
-98.24	231.4	0.03756	0.7859	0.5254
-99.32	232.8	0.07109	0.5086	0.7857
-95.11	224.5	0.06512	0.6985	0.5828
-94.87	224.6	0.08268	0.5506	0.7963
-81.42	221.8	0.07318	0.5579	0.5793
-81.16	221.6	0.08568	0.7035	0.6697
-82.88	209.6	0.08434	0.0226	0.7112
-82.72	209.2	0.1028	0.7043	0.7288
-78.55	205.0	0.0993	0.7236	0.5153
-79.3	206.0	0.1053	0.7934	0.4456
-87.18	195.8	0.1085	0.7964	0.5707
-86.8	194.2	0.1165	0.06245	0.7403
-72.68	184.5	0.1154	0.5142	0.5115
-73.95	183.4	0.1243	0.8589	0.6967
-81.96	172.7	0.136	0.8338	0.5925
-79.55	171.7	0.1314	0.3357	0.8423
-53.97	161.3	0.1391	0.3036	0.3992
-55.09	161.3	0.1514	0.6797	0.5208
-68.86	160.1	0.1419	0.2705	0.5578
-67.38	159.8	0.1523	0.599	0.6374
-71.28	144.8	0.1699	0.4443	0.333
-71.57	145.0	0.1682	0.2984	0.4206
-51.2	139.0	0.1676	0.09616	0.4286
-46.37	137.6	0.1758	0.09816	0.3223
-56.74	116.9	0.2079	0.06897	0.4321
-52.35	116.4	0.2112	0.04507	0.253
-52.31	132.1	0.1757	0.05404	0.2749
-49.9	131.3	0.1831	0.06589	0.2829
-52.11	124.8	0.1921	0.01571	0.5315
-50.44	125.0	0.1861	0.05535	0.3404
64.92	187.4	0.1353	0.738	0.6614
63.97	192.8	0.1398	0.7019	0.8638
-62.13	118.8	0.2235	0.2495	0.5601
-60.73	117.6	0.2164	0.3265	0.4572

# Loss (initial) = 9229.672784765251
# Loss (final) = 120.40138997167102
# Loss (resample) = 9462.984613692322
