# Loss = 106.95548474431423

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
74.372	25.924	1264.3	5.5384	38.051	804.68	0.47252	2.9994	75.914	9.3652	0.13765	0.049271	0.85046

# t0	TI	IA	v0	w0
-216.2	542.4	0.05702	0.5812	0.6255
-218.5	543.1	0.06342	0.4902	0.7043
-100.4	483.2	0.05173	0.6924	0.2959
-103.4	484.6	0.05929	0.6742	0.4351
-153.1	437.6	0.06509	0.4041	0.713
-153.1	438.4	0.07749	0.2769	0.6659
-149.9	357.5	0.06177	0.2477	0.9329
-151.2	357.5	0.06989	0.2521	0.9367
-132.2	336.5	0.06149	0.05242	0.9443
-133.1	337.8	0.07491	0.1898	0.9348
-127.8	319.7	0.0631	0.2822	0.936
-129.6	320.5	0.08316	0.09577	0.8969
-120.1	312.7	0.06308	0.1402	0.9447
-120.1	313.1	0.08334	0.07837	0.8987
206.7	288.2	0.0539	0.9826	0.8698
-81.67	288.9	0.08333	0.3273	0.9115
-101.8	277.5	0.06955	0.0623	0.9114
-102.8	279.1	0.09084	0.04976	0.8996
-105.5	276.8	0.06468	0.1601	0.9543
-105.7	276.8	0.08853	0.07441	0.9021
-118.3	266.9	0.07223	0.5153	0.9604
-117.7	266.6	0.09556	0.2562	0.9144
-90.6	260.0	0.06108	0.1849	0.9622
-90.27	261.3	0.09684	0.001824	0.8755
-98.86	252.7	0.06766	0.2573	0.9511
-99.36	253.3	0.09844	0.07096	0.8868
-109.0	239.6	0.08147	0.5224	0.9472
-109.8	239.7	0.1018	0.3888	0.943
-102.5	234.9	0.07922	0.466	0.9464
-102.9	234.7	0.09805	0.3027	0.9393
-97.85	225.6	0.06797	0.5341	0.964
-97.08	225.3	0.09897	0.3353	0.9392
-85.44	222.0	0.05689	0.6176	0.9706
-85.24	223.4	0.08548	0.1588	0.957
-85.9	209.1	0.05903	0.6312	0.9687
-86.77	210.7	0.09897	0.2751	0.955
-82.71	205.4	0.05967	0.6193	0.9517
-82.99	206.3	0.07091	0.4856	0.9362
-84.75	193.0	0.07818	0.6009	0.9072
-87.59	194.5	0.09457	0.4951	0.9147
-73.38	181.9	0.06002	0.9773	0.7669
-78.53	184.0	0.06497	0.758	0.9839
-76.47	169.2	0.06824	0.4343	0.7759
-78.58	170.8	0.09117	0.297	0.8242
-58.3	161.4	0.06291	0.7766	0.8495
-58.12	162.0	0.06886	0.6247	0.9625
-71.73	159.6	0.06437	0.8258	0.8967
-72.57	160.2	0.07297	0.765	0.9707
-74.28	144.3	0.07418	0.6984	0.811
-66.4	141.9	0.0796	0.3721	0.7345
-50.6	137.6	0.07726	0.6133	0.7044
-49.17	137.5	0.07887	0.5905	0.6815
-59.69	116.5	0.14	0.6599	0.5433
-49.88	114.9	0.1122	0.4751	0.6024
-52.19	130.6	0.09826	0.744	0.4114
-52.56	131.5	0.08385	0.4634	0.8301
-54.16	124.7	0.1001	0.6641	0.6496
-51.01	124.0	0.117	0.8515	0.4795
68.89	184.2	0.1532	0.3757	0.976
66.26	193.6	0.2265	0.3764	0.9594
-61.3	117.6	0.1343	0.4982	0.4757
-56.17	115.4	0.156	0.2601	0.4742

# Loss (initial) = 9442.093862366231
# Loss (final) = 106.95548474431423
# Loss (resample) = 5463.840482614028
