# Loss = 193.15955745010035

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
67.251	19.499	1266.8	5.5473	39.974	863.64	0.26491	7.9396	66.242	9.3261	0.12416	0.041633	0.82498

# t0	TI	IA	v0	w0
-213.2	544.4	0.06589	0.5215	0.579
-214.7	546.0	0.07138	0.5561	0.6977
-98.37	486.5	0.05497	0.6278	0.3284
-99.62	488.0	0.06935	0.6641	0.3074
-148.6	442.9	0.08171	0.441	0.652
-150.6	442.2	0.0952	0.3863	0.7476
-147.0	360.4	0.1013	0.08873	0.7995
-149.4	360.3	0.08343	0.04184	0.9505
-130.3	339.8	0.06996	0.4789	0.9774
-133.0	339.4	0.11	0.0649	0.9524
-125.3	320.5	0.07313	0.122	0.9333
-125.6	321.0	0.1472	0.008548	0.8541
-115.8	315.8	0.08112	0.09968	0.8982
-117.8	316.5	0.1403	0.05865	0.8725
209.2	290.4	0.06344	0.1822	0.1056
-79.99	292.2	0.1301	0.01357	0.9681
-98.92	279.5	0.1128	0.01992	0.8901
-101.3	279.5	0.1737	0.07683	0.9138
-101.6	278.5	0.12	0.3939	0.8648
-103.6	279.2	0.1742	0.3793	0.8661
-114.2	268.4	0.1447	0.247	0.7761
-115.2	269.1	0.1576	0.09133	0.8518
-87.22	262.5	0.08391	0.3126	0.8677
-88.36	263.3	0.1503	0.4647	0.9673
-96.6	254.6	0.1058	0.6799	0.9308
-96.85	254.1	0.1467	0.2081	0.9428
-105.1	238.7	0.1153	0.1881	0.8375
-105.2	239.4	0.1051	0.8826	0.8561
-99.68	233.2	0.1222	0.05115	0.8497
-98.27	234.1	0.1866	0.1136	0.8674
-93.82	225.8	0.09196	0.9321	0.9005
-93.44	226.1	0.1131	0.9525	0.8652
-81.37	222.9	0.1144	0.8061	0.9317
-79.95	220.9	0.1289	0.8659	0.9294
-81.19	208.7	0.1005	0.732	0.8958
-82.62	210.3	0.1235	0.942	0.9263
-76.82	205.9	0.08963	0.7301	0.8578
-80.14	205.6	0.0648	0.5914	0.8895
-84.56	193.8	0.1232	0.3162	0.8671
-83.74	193.6	0.09458	0.963	0.8835
-72.0	183.7	0.1083	0.5917	0.8889
-74.92	184.4	0.1203	0.9433	0.9377
-78.64	171.9	0.1078	0.3058	0.7583
-79.45	172.6	0.108	0.1572	0.8116
-54.29	160.2	0.1175	0.8288	0.8122
-52.28	160.5	0.0878	0.8573	0.9205
-68.13	159.1	0.131	0.2151	0.8199
-67.8	160.6	0.1277	0.8325	0.8642
-71.82	144.4	0.09738	0.7969	0.8328
-69.03	143.1	0.07081	0.9816	0.7899
-48.75	137.5	0.07536	0.8635	0.6678
-46.42	136.6	0.07062	0.9019	0.6134
-58.19	116.7	0.1179	0.9137	0.5158
-50.68	115.2	0.152	0.3043	0.4874
-50.11	129.8	0.08123	0.3614	0.5636
-49.79	129.0	0.04613	0.8721	0.6563
-52.18	123.6	0.09774	0.5815	0.5663
-50.86	124.4	0.1162	0.5805	0.774
67.08	189.6	0.1302	0.5485	0.9635
66.25	192.7	0.06928	0.2096	0.9211
-61.16	117.5	0.1472	0.3785	0.5252
-60.42	116.9	0.1421	0.5488	0.6375

# Loss (initial) = 9710.024246843615
# Loss (final) = 193.15955745010035
# Loss (resample) = 6121.649036928678
