# Loss = 101.20969780739372

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
86.098	34.787	1280.1	5.3236	44.36	868.77	0.46902	4.0677	75.882	10.118	0.13144	0.046625	0.75919

# t0	TI	IA	v0	w0
-215.0	543.5	0.05049	0.6909	0.7493
-216.1	544.2	0.06092	0.7241	0.8095
-99.32	486.9	0.04818	0.6241	0.4942
-100.2	486.9	0.06101	0.3422	0.5418
-151.7	440.1	0.06279	0.6243	0.7556
-152.7	441.0	0.07428	0.7502	0.8158
-150.1	357.7	0.05463	0.2877	0.963
-150.6	358.1	0.0742	0.2125	0.9218
-132.8	338.0	0.0546	0.1262	0.9675
-133.5	338.6	0.0734	0.2278	0.9602
-128.8	319.8	0.05569	0.2856	0.967
-129.0	320.9	0.08284	0.3398	0.9323
-120.0	313.2	0.05855	0.1239	0.9528
-120.9	314.8	0.08353	0.2868	0.9205
208.1	289.4	0.04907	0.8909	0.2981
-81.84	289.6	0.07971	0.1028	0.8767
-101.8	277.5	0.0552	0.2672	0.9435
-102.0	278.9	0.08915	0.2441	0.8838
-104.4	276.3	0.05914	0.2437	0.9167
-106.0	277.7	0.08218	0.2632	0.9063
-116.8	266.7	0.08448	0.3307	0.8808
-117.0	266.8	0.09077	0.3174	0.9234
-90.95	260.3	0.04939	0.3981	0.919
-90.24	261.5	0.09053	0.1048	0.8796
-98.78	251.7	0.05105	0.5081	0.9236
-99.16	252.9	0.08074	0.1155	0.9622
-107.3	238.7	0.07078	0.5205	0.9312
-108.7	239.6	0.1004	0.3726	0.9246
-100.1	233.1	0.06068	0.5898	0.9146
-102.0	234.5	0.09102	0.3277	0.9382
-97.23	223.3	0.04472	0.9017	0.9052
-96.58	225.1	0.08281	0.4289	0.947
-83.99	221.8	0.05003	0.5343	0.9263
-83.27	222.0	0.06695	0.3476	0.9529
-85.74	208.9	0.04723	0.6556	0.9393
-84.89	209.7	0.08138	0.3639	0.9638
-81.58	204.8	0.05039	0.5842	0.9099
-82.94	205.6	0.05363	0.6431	0.8878
-86.68	192.1	0.04761	0.8794	0.8705
-88.23	193.9	0.0618	0.5717	0.9263
-75.32	182.6	0.0496	0.7681	0.8976
-78.25	183.4	0.05371	0.7777	0.9671
-76.84	169.6	0.06994	0.4094	0.762
-78.59	170.9	0.08648	0.3285	0.8321
-56.76	160.5	0.05649	0.6449	0.7515
-55.28	160.7	0.07552	0.7487	0.8618
-71.15	159.3	0.05931	0.7717	0.8215
-70.73	159.5	0.07314	0.7997	0.8902
-73.35	144.2	0.07795	0.7252	0.7265
-68.06	142.5	0.0866	0.3418	0.7457
-48.75	137.3	0.08953	0.578	0.5598
-48.31	137.3	0.09219	0.5002	0.5795
-55.46	115.9	0.1866	0.749	0.5673
-50.52	115.3	0.1503	0.4165	0.3983
-52.4	130.7	0.09029	0.5885	0.5415
-52.01	130.9	0.09498	0.4695	0.6177
-52.84	124.3	0.1154	0.554	0.5368
-50.0	124.4	0.1054	0.5176	0.5083
66.48	185.6	0.07637	0.3104	0.9098
67.0	192.5	0.1433	0.5255	0.951
-62.38	117.9	0.1644	0.4201	0.3962
-61.57	117.2	0.1678	0.4598	0.4909

# Loss (initial) = 9745.921352735433
# Loss (final) = 101.20969780739372
# Loss (resample) = 4795.018273928693
