# Loss = 147.0164773810724

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
84.981	49.551	1257.3	12.052	70.233	880.97	0.46563	3.8294	58.511	9.8034	0.14399	0.02926	0.28389

# t0	TI	IA	v0	w0
-213.1	547.6	0.06655	0.8635	0.8963
-213.5	547.4	0.0797	0.9649	0.964
-96.5	489.8	0.08509	0.4096	0.8939
-98.0	489.9	0.08975	0.5782	0.9524
-149.7	440.8	0.08112	0.8315	0.9522
-150.3	441.9	0.08035	0.6989	0.9551
-147.9	358.0	0.08022	0.7987	0.9438
-149.5	358.7	0.09282	0.8688	0.9589
-131.6	338.5	0.06416	0.8213	0.8945
-131.5	338.3	0.09226	0.836	0.9392
-127.2	319.8	0.06812	0.8055	0.87
-126.9	319.9	0.097	0.8628	0.9374
-119.5	313.1	0.06099	0.634	0.8739
-119.6	314.3	0.09795	0.8888	0.9531
208.3	290.1	0.07419	0.8879	0.04964
-82.17	289.2	0.07408	0.8203	0.9548
-100.8	278.4	0.07828	0.7038	0.773
-102.7	278.7	0.07729	0.6131	0.9581
-104.9	276.5	0.06584	0.7032	0.7901
-105.2	277.2	0.09128	0.838	0.9208
-116.1	265.8	0.07349	0.6955	0.8369
-117.7	266.3	0.06647	0.947	0.9184
-90.64	260.9	0.06632	0.6163	0.7235
-90.82	261.3	0.07924	0.783	0.9213
-98.0	252.2	0.08514	0.766	0.7272
-98.34	252.3	0.07434	0.8701	0.8767
-107.8	238.9	0.07884	0.7928	0.7703
-108.8	238.5	0.06716	0.8867	0.8731
-100.2	232.7	0.06044	0.7801	0.7212
-100.8	233.7	0.08821	0.731	0.8258
-96.84	224.1	0.05458	0.8374	0.6505
-97.37	224.6	0.06783	0.7648	0.8469
-83.06	221.5	0.05981	0.669	0.6483
-83.31	222.2	0.07898	0.8755	0.7546
-84.98	208.0	0.05218	0.8972	0.5818
-85.97	209.0	0.05985	0.836	0.8131
-81.15	204.4	0.05594	0.8887	0.543
-82.19	205.9	0.07045	0.9039	0.5997
-87.83	193.8	0.05963	0.9266	0.5865
-87.04	193.9	0.08107	0.688	0.6248
-75.84	181.4	0.05398	0.9131	0.5781
-77.95	183.2	0.06134	0.8972	0.7742
-81.68	169.9	0.05904	0.7949	0.6864
-79.76	171.7	0.1413	0.1444	0.936
-54.54	159.5	0.07282	0.8164	0.3418
-56.44	159.8	0.06532	0.8005	0.641
-70.56	158.3	0.06522	0.8525	0.4842
-70.08	159.2	0.0939	0.4241	0.8456
-73.93	143.7	0.07649	0.6544	0.4383
-73.11	143.8	0.07739	0.4711	0.4914
-53.12	138.5	0.09515	0.2909	0.5096
-48.72	137.0	0.08798	0.4098	0.2735
-56.45	116.5	0.1705	0.4889	0.3014
-53.46	116.2	0.1578	0.5727	0.3124
-51.79	130.2	0.1196	0.5125	0.163
-52.28	131.2	0.1221	0.3758	0.4145
-54.56	124.5	0.1194	0.4089	0.3548
-50.78	124.0	0.1496	0.377	0.4045
64.83	185.3	0.07844	0.4349	0.929
64.77	193.0	0.09044	0.6072	0.9906
-59.01	116.8	0.18	0.3496	0.2791
-63.65	118.2	0.2316	0.3374	0.3888

# Loss (initial) = 10512.789359412034
# Loss (final) = 147.0164773810724
# Loss (resample) = 6728.471763525315
