# Loss = 106.50279778892553

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
64.069	7.9826	1242.4	6.5392	20.797	867.98	0.11083	45.418	56.594	9.1881	0.14479	0.019099	0.65301

# t0	TI	IA	v0	w0
-211.0	547.1	0.07197	0.8151	0.8913
-212.3	547.9	0.09799	0.5209	0.9452
-95.75	489.2	0.0935	0.9709	0.7637
-98.59	491.2	0.1617	0.2192	0.7213
-147.9	441.5	0.08891	0.5753	0.8877
-149.8	442.9	0.1843	0.23	0.9583
-146.2	359.7	0.1121	0.5267	0.9459
-148.1	359.9	0.1282	0.3277	0.9849
-128.0	338.8	0.101	0.6552	0.8609
-130.3	338.9	0.135	0.1624	0.9656
-124.3	321.3	0.06534	0.4374	0.8587
-127.1	322.2	0.1326	0.2391	0.9806
-117.9	314.6	0.07572	0.5895	0.8545
-118.1	316.0	0.1365	0.2162	0.9811
211.3	291.5	0.09717	0.3973	0.5655
-79.76	290.7	0.09483	0.6794	0.9468
-99.48	278.7	0.06688	0.5215	0.7061
-100.6	280.3	0.1113	0.5987	0.9486
-103.4	277.7	0.09001	0.7242	0.7219
-103.5	277.7	0.09923	0.7206	0.9226
-114.9	267.0	0.07136	0.9255	0.862
-115.0	267.2	0.08782	0.7902	0.939
-88.52	261.7	0.07972	0.5475	0.5584
-90.19	261.9	0.08466	0.8547	0.9013
-96.36	252.3	0.05332	0.2254	0.7959
-96.82	252.8	0.07507	0.5213	0.9055
-106.2	237.8	0.06025	0.1493	0.9216
-106.9	238.1	0.07228	0.1511	0.9323
-100.0	232.6	0.0541	0.18	0.871
-99.11	232.5	0.07474	0.5457	0.9002
-95.12	224.3	0.06635	0.6256	0.7969
-95.64	224.5	0.08496	0.06986	0.9459
-81.74	221.5	0.07199	0.437	0.6757
-82.09	222.0	0.0831	0.6708	0.7752
-81.06	208.5	0.08003	0.667	0.6443
-83.04	209.1	0.09752	0.5387	0.8615
-78.66	204.7	0.08681	0.7481	0.6501
-79.21	204.9	0.09531	0.407	0.6771
-83.53	193.6	0.09462	0.4866	0.7487
-85.52	193.9	0.1068	0.5462	0.7517
-72.89	183.0	0.1074	0.6215	0.7038
-73.82	182.7	0.114	0.624	0.8409
-81.24	172.0	0.1104	0.9537	0.8419
-76.96	169.4	0.1197	0.1102	0.862
-55.69	161.7	0.1187	0.4769	0.4601
-52.91	160.0	0.1367	0.3634	0.6252
-68.34	159.4	0.1218	0.6461	0.6587
-67.24	159.1	0.1346	0.6861	0.7959
-69.57	143.1	0.1452	0.6909	0.6781
-71.8	144.5	0.1477	0.5499	0.6283
-50.56	138.4	0.1525	0.3852	0.4206
-46.31	136.8	0.1549	0.2451	0.2964
-57.48	116.1	0.1881	0.4456	0.4445
-54.55	116.2	0.1787	0.2323	0.5831
-52.28	131.5	0.1543	0.1759	0.4405
-52.07	131.4	0.1609	0.364	0.4221
-52.86	124.4	0.1725	0.2485	0.4287
-51.71	124.3	0.1653	0.3749	0.3664
66.83	186.0	0.129	0.1474	0.8598
66.58	191.9	0.1318	0.5067	0.9594
-63.68	118.2	0.1936	0.1858	0.3272
-59.42	116.8	0.193	0.4436	0.5397

# Loss (initial) = 9262.280313285406
# Loss (final) = 106.50279778892553
# Loss (resample) = 8206.160765937973
