# Loss = 109.89762863683815

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
59.884	38.265	1305.3	5.8701	64.716	875.77	0.4538	6.2439	60.157	9.0837	0.14135	0.041903	0.78716

# t0	TI	IA	v0	w0
-212.1	545.6	0.05753	0.6222	0.7092
-215.7	544.3	0.05818	0.7455	0.8527
-97.56	486.7	0.05212	0.6087	0.4584
-99.23	486.9	0.06107	0.7944	0.6068
-149.4	441.1	0.07289	0.5839	0.7212
-152.9	440.3	0.06841	0.4433	0.868
-149.4	356.6	0.04878	0.3504	0.956
-150.0	356.8	0.06832	0.1062	0.9317
-131.4	335.8	0.04782	0.2609	0.9523
-133.2	337.3	0.06723	0.116	0.943
-127.2	318.2	0.05075	0.3223	0.9495
-127.8	319.0	0.07848	0.08857	0.9135
-118.8	311.3	0.04735	0.2927	0.9557
-120.9	313.8	0.07261	0.05725	0.9359
204.9	287.9	0.03418	0.3045	0.4323
-81.53	288.9	0.06759	0.0932	0.9291
-101.5	276.1	0.04561	0.357	0.9568
-101.2	277.4	0.07915	0.05343	0.9235
-105.5	275.3	0.04406	0.442	0.9614
-106.1	277.2	0.07224	0.08487	0.9458
-115.9	266.0	0.09221	0.3487	0.8866
-117.1	267.3	0.09603	0.1774	0.9115
-91.62	259.6	0.04258	0.4218	0.9467
-90.26	260.6	0.07629	0.1239	0.9325
-98.56	250.9	0.04808	0.5371	0.9359
-97.85	252.5	0.09291	0.1141	0.9082
-106.7	238.9	0.1021	0.369	0.8824
-108.7	239.3	0.1005	0.3366	0.9343
-100.5	234.4	0.09431	0.3014	0.9116
-103.3	235.2	0.09412	0.2675	0.9424
-96.79	225.4	0.06634	0.5133	0.9257
-98.5	226.8	0.1056	0.2193	0.9216
-84.82	221.5	0.04284	0.7632	0.9157
-83.18	222.1	0.06296	0.4228	0.9467
-86.2	208.9	0.04345	0.6709	0.9397
-85.45	210.2	0.09525	0.292	0.9338
-81.59	205.1	0.05455	0.551	0.9154
-83.84	206.7	0.05896	0.4701	0.9338
-84.16	192.7	0.08356	0.5474	0.8938
-86.63	193.5	0.08129	0.4309	0.93
-75.29	184.0	0.06867	0.5503	0.8913
-77.01	183.1	0.05412	0.9703	0.9319
-77.23	170.4	0.09523	0.3466	0.7787
-78.76	171.6	0.09625	0.3085	0.8427
-56.62	160.8	0.06776	0.7317	0.8323
-57.62	161.9	0.07321	0.6174	0.9061
-70.5	159.6	0.07541	0.6323	0.8994
-71.19	160.2	0.0764	0.8242	0.9076
-73.22	144.4	0.0774	0.5858	0.8181
-71.95	144.2	0.09715	0.346	0.895
-50.76	138.3	0.09407	0.5808	0.759
-48.94	137.7	0.1008	0.4723	0.7514
-58.2	116.7	0.1554	0.6517	0.651
-56.48	116.8	0.1505	0.569	0.6653
-52.33	130.7	0.09678	0.5944	0.6896
-50.04	130.6	0.1013	0.9172	0.5207
-53.89	124.8	0.1202	0.5705	0.686
-48.89	124.2	0.1297	0.3169	0.7777
68.66	184.6	0.1242	0.8053	0.9834
66.68	190.9	0.1901	0.01094	0.9924
-62.24	118.8	0.145	0.3857	0.5945
-62.89	117.6	0.1757	0.4626	0.6603

# Loss (initial) = 8967.941273352497
# Loss (final) = 109.89762863683815
# Loss (resample) = 5078.5468123649525
