# Loss = 164.7888605755718

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
61.515	23.738	1250.8	5.9611	36.217	873.57	0.41844	3.6358	62.036	9.226	0.1257	0.031116	0.82235

# t0	TI	IA	v0	w0
-212.9	544.1	0.05727	0.6285	0.6881
-214.4	544.4	0.06652	0.7033	0.7737
-97.58	486.2	0.0515	0.3448	0.3845
-99.9	487.7	0.06412	0.8345	0.4861
-150.1	441.0	0.08648	0.4384	0.5178
-151.7	439.9	0.09136	0.4306	0.7179
-149.0	357.1	0.06513	0.2334	0.9305
-151.0	357.3	0.0731	0.3395	0.9603
-131.2	336.7	0.06711	0.02958	0.9262
-133.3	338.1	0.08607	0.2941	0.9612
-126.6	319.7	0.07199	0.01165	0.9112
-128.4	321.0	0.101	0.09402	0.883
-118.2	312.4	0.06942	0.04313	0.9212
-119.7	314.0	0.1055	0.1953	0.9183
208.0	289.8	0.05545	0.5783	0.1846
-80.86	290.5	0.104	0.09269	0.9428
-101.0	278.0	0.06619	0.2736	0.955
-102.0	278.8	0.1128	0.0889	0.913
-102.4	275.9	0.07716	0.2171	0.9037
-104.9	278.1	0.1068	0.2713	0.929
-115.9	267.1	0.09972	0.2716	0.8794
-116.7	266.5	0.1149	0.211	0.8951
-90.07	261.0	0.06614	0.1842	0.9529
-89.83	261.8	0.1201	0.3635	0.9558
-98.54	252.0	0.05597	0.3281	0.9629
-97.71	252.9	0.1156	0.1378	0.9179
-106.7	238.7	0.09816	0.3209	0.9338
-107.2	239.6	0.1246	0.26	0.8852
-100.2	235.0	0.1077	0.1932	0.9012
-100.0	234.1	0.1175	0.148	0.9066
-95.93	225.4	0.09607	0.1989	0.925
-95.64	225.1	0.1193	0.13	0.9143
-82.61	221.9	0.06009	0.3327	0.9438
-82.64	222.5	0.08459	0.03993	0.9637
-82.4	208.0	0.06835	0.751	0.9277
-83.86	209.1	0.06996	0.7903	0.9653
-79.64	204.9	0.07584	0.295	0.9272
-79.46	204.9	0.07086	0.9461	0.9028
-86.22	192.4	0.05445	0.8468	0.9221
-85.54	192.9	0.07324	0.8905	0.9136
-73.85	182.9	0.05975	0.6986	0.9147
-75.04	183.0	0.0664	0.9846	0.9193
-78.19	170.6	0.09346	0.3329	0.8222
-80.25	172.5	0.1107	0.2374	0.8597
-55.45	159.2	0.05224	0.8165	0.8532
-56.59	160.5	0.05954	0.5063	0.9721
-70.11	159.5	0.0844	0.5498	0.9191
-69.23	159.1	0.06823	0.9252	0.9014
-72.08	142.9	0.06036	0.9658	0.8606
-70.05	143.1	0.07272	0.7705	0.8515
-50.91	137.2	0.05964	0.8767	0.7234
-45.96	136.5	0.08251	0.912	0.4808
-51.17	114.3	0.1468	0.3011	0.5771
-54.72	116.3	0.1455	0.9253	0.3318
-50.95	129.9	0.0829	0.9862	0.4101
-50.94	129.7	0.06749	0.6753	0.7197
-50.87	123.7	0.1376	0.9393	0.6164
-49.04	123.5	0.1404	0.801	0.5567
66.55	187.1	0.1026	0.6168	0.9626
66.96	193.3	0.1665	0.2402	0.9716
-60.26	117.5	0.1342	0.5568	0.4007
-56.76	116.4	0.1637	0.08489	0.424

# Loss (initial) = 9924.231739783203
# Loss (final) = 164.7888605755718
# Loss (resample) = 4882.569653710526
