# Loss = 95.0865616679384

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
73.323	3.1966	1257.5	9.723	51.776	867.73	0.098391	46.365	62.43	9.1523	0.14788	0.013603	0.65752

# t0	TI	IA	v0	w0
-209.5	547.7	0.1012	0.8901	0.9565
-210.9	549.1	0.1688	0.1687	0.9722
-93.78	490.3	0.1093	0.877	0.6929
-97.54	489.3	0.06774	0.5636	0.9619
-147.7	442.9	0.1021	0.9537	0.8946
-147.6	443.2	0.1189	0.7475	0.9869
-145.8	359.2	0.1187	0.6182	0.8754
-147.4	358.7	0.1156	0.8889	0.984
-128.5	338.8	0.1068	0.6475	0.7944
-129.7	339.7	0.1223	0.7848	0.9728
-125.7	320.4	0.0955	0.7674	0.8004
-127.1	320.9	0.1303	0.7918	0.9524
-118.2	315.9	0.08481	0.6429	0.7877
-118.0	314.2	0.07111	0.7248	0.9092
210.3	291.0	0.1312	0.1885	0.09756
-80.05	289.9	0.07972	0.4696	0.782
-99.35	278.1	0.06081	0.6501	0.6649
-100.6	278.9	0.08529	0.5762	0.8494
-103.0	277.1	0.07939	0.6527	0.6667
-103.5	277.7	0.09801	0.6662	0.8157
-114.4	267.0	0.08585	0.6391	0.7734
-115.3	266.5	0.07207	0.5768	0.8653
-88.76	261.4	0.06854	0.6825	0.5893
-88.0	261.3	0.08644	0.6503	0.7788
-95.98	251.3	0.06631	0.688	0.6206
-97.29	253.5	0.1194	0.703	0.8024
-105.5	237.3	0.05174	0.5783	0.727
-106.7	238.3	0.07886	0.7696	0.825
-96.9	231.5	0.05283	0.9022	0.562
-99.48	232.6	0.06066	0.5849	0.7824
-95.52	223.4	0.04651	0.8225	0.5694
-94.81	224.2	0.0736	0.6263	0.7671
-80.64	220.4	0.04747	0.4734	0.5377
-81.95	222.0	0.07393	0.3756	0.755
-81.24	207.9	0.06249	0.902	0.3905
-83.47	208.9	0.07676	0.4748	0.7736
-79.2	204.6	0.0714	0.7245	0.4434
-81.74	206.1	0.08183	0.4161	0.5963
-86.0	193.8	0.07055	0.3871	0.6256
-85.83	193.6	0.09402	0.1426	0.7523
-72.71	183.2	0.08813	0.4652	0.5134
-75.43	183.6	0.1004	0.6988	0.6788
-84.13	173.7	0.1062	0.867	0.5429
-84.03	173.4	0.1139	0.7515	0.7502
-56.7	161.7	0.109	0.1882	0.4752
-53.17	160.8	0.1308	0.4878	0.4779
-70.94	160.3	0.1171	0.2505	0.5813
-68.86	159.9	0.132	0.3938	0.6803
-72.08	144.1	0.1391	0.1495	0.5536
-73.46	145.2	0.143	0.09852	0.5995
-47.71	137.4	0.1482	0.08397	0.3954
-49.09	138.5	0.1387	0.04284	0.5576
-57.9	116.9	0.1864	0.0576	0.5461
-52.19	115.9	0.1807	0.05983	0.4832
-55.24	131.9	0.1411	0.05971	0.4047
-51.37	131.3	0.1539	0.1058	0.3451
-51.24	124.1	0.169	0.03651	0.4683
-51.53	125.2	0.163	0.06057	0.4873
65.31	187.5	0.1404	0.7322	0.9781
63.69	194.4	0.1497	0.8529	0.7465
-61.22	118.5	0.186	0.02163	0.5162
-62.76	117.9	0.1936	0.06695	0.4905

# Loss (initial) = 8952.6380693602
# Loss (final) = 95.0865616679384
# Loss (resample) = 8511.62370577977
