# Loss = 205.83895970524247

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
61.11	31.579	1205.3	6.5084	41.716	874.65	0.27474	14.907	52.673	9.6511	0.11843	0.041211	0.60841

# t0	TI	IA	v0	w0
-212.7	546.4	0.1166	0.5531	0.6494
-214.1	546.8	0.1254	0.5394	0.8112
-100.1	485.1	0.09822	0.2401	0.4195
-101.3	486.3	0.1344	0.3203	0.7499
-147.8	443.2	0.14	0.3312	0.7542
-151.4	442.9	0.1632	0.362	0.9058
-148.1	358.7	0.0556	0.3249	0.9661
-147.2	360.8	0.1787	0.08942	0.8551
-128.0	340.1	0.1135	0.5406	0.8619
-130.2	342.5	0.1644	0.1846	0.8569
-124.0	321.7	0.1525	0.02022	0.8068
-125.5	324.7	0.2231	0.08175	0.8676
-116.3	316.3	0.1333	0.07546	0.8819
-117.0	318.8	0.2167	0.0278	0.7751
208.3	290.1	0.04831	0.07075	0.2024
-78.6	291.8	0.1245	0.179	0.8398
-98.62	280.9	0.1223	0.09208	0.9109
-100.5	280.8	0.143	0.5226	0.9504
-101.9	278.3	0.07799	0.502	0.802
-102.5	280.0	0.1658	0.007049	0.8714
-112.5	268.7	0.1631	0.1558	0.7639
-112.7	269.2	0.09118	0.9208	0.7752
-88.58	263.2	0.107	0.3385	0.8885
-87.12	262.8	0.1846	0.2851	0.8108
-95.2	254.4	0.09944	0.7856	0.7683
-94.56	255.0	0.1332	0.8155	0.77
-104.7	238.8	0.108	0.9101	0.8882
-105.5	239.5	0.1527	0.2029	0.9012
-100.3	234.6	0.1276	0.06868	0.8704
-98.62	235.2	0.1963	0.04774	0.8715
-95.45	225.8	0.09303	0.6655	0.8856
-94.52	225.4	0.1012	0.8642	0.8654
-80.78	222.3	0.1001	0.3089	0.8571
-81.19	222.9	0.1199	0.4389	0.9324
-82.12	209.9	0.08328	0.5301	0.8596
-82.38	209.5	0.07772	0.9767	0.7641
-78.18	205.5	0.08925	0.2445	0.8267
-78.52	205.8	0.1325	0.8138	0.7685
-84.07	193.7	0.1036	0.3862	0.877
-84.46	193.5	0.07117	0.7872	0.8098
-72.12	182.9	0.05632	0.8765	0.7977
-75.22	184.5	0.09523	0.9826	0.7994
-79.98	171.2	0.09041	0.9215	0.8488
-79.55	172.5	0.1468	0.1091	0.8396
-53.47	159.4	0.05808	0.8732	0.6825
-55.11	160.5	0.05866	0.6904	0.8742
-66.79	157.9	0.05888	0.9066	0.7802
-68.67	159.2	0.07501	0.9105	0.8741
-71.32	142.9	0.08384	0.764	0.8058
-70.63	143.0	0.1236	0.5917	0.7893
-49.99	137.8	0.1164	0.6474	0.6463
-46.34	135.3	0.101	0.737	0.6401
-56.71	115.5	0.2127	0.7769	0.5851
-50.48	114.6	0.2201	0.4128	0.5923
-51.93	131.9	0.1359	0.6803	0.677
-47.97	129.9	0.1599	0.9226	0.6231
-52.42	123.8	0.2006	0.948	0.4544
-49.86	124.2	0.1694	0.8771	0.6055
66.02	187.7	0.103	0.895	0.874
67.01	192.0	0.07385	0.5768	0.806
-60.21	116.8	0.1978	0.6977	0.5303
-63.85	118.2	0.171	0.7545	0.2702

# Loss (initial) = 9255.594396400804
# Loss (final) = 205.83895970524247
# Loss (resample) = 7643.197163215867
