# Loss = 151.49159620772048

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
34.105	30.091	1249.6	12.455	35.913	871.43	0.19817	21.374	29.475	9.348	0.13972	0.034163	0.3191

# t0	TI	IA	v0	w0
-209.6	548.5	0.1276	0.7577	0.9413
-211.8	547.7	0.07588	0.7892	0.9681
-97.2	491.4	0.09357	0.5231	0.9204
-96.17	490.6	0.09359	0.5707	0.9293
-147.2	444.5	0.1034	0.8395	0.9656
-149.3	444.0	0.09487	0.8545	0.9605
-146.6	359.2	0.1024	0.837	0.9853
-146.7	359.2	0.1041	0.9103	0.9724
-128.4	341.0	0.09048	0.8697	0.9243
-129.1	339.2	0.1033	0.9423	0.9586
-124.7	321.2	0.09544	0.9355	0.9198
-125.3	321.2	0.08626	0.9221	0.9664
-117.5	315.3	0.1137	0.6085	0.9457
-118.4	315.1	0.08087	0.8973	0.9837
209.8	290.1	0.1044	0.5094	0.5013
-80.16	291.1	0.09961	0.7768	0.9902
-99.1	279.1	0.08592	0.6279	0.8463
-100.7	280.9	0.1214	0.7977	0.9922
-104.0	278.9	0.1129	0.8632	0.8645
-104.2	279.0	0.1093	0.7692	0.977
-114.7	266.7	0.09055	0.8347	0.9163
-114.4	267.0	0.119	0.9083	0.9653
-88.06	261.0	0.09352	0.6668	0.7966
-88.38	261.1	0.08817	0.7719	0.9618
-95.18	252.8	0.06874	0.8926	0.7661
-96.63	253.1	0.0875	0.605	0.954
-105.1	238.9	0.1234	0.1342	0.9808
-106.9	238.8	0.1091	0.7857	0.9673
-99.03	233.8	0.09121	0.9095	0.8578
-99.18	233.8	0.0933	0.9035	0.9221
-94.32	224.8	0.06171	0.6584	0.832
-94.94	225.0	0.1063	0.7838	0.9283
-82.66	222.6	0.06499	0.763	0.7782
-82.18	222.8	0.08404	0.689	0.8884
-82.1	208.6	0.06714	0.593	0.802
-84.18	208.7	0.06265	0.8285	0.9244
-80.04	205.5	0.07309	0.7837	0.7691
-80.49	206.4	0.07898	0.802	0.7517
-84.36	192.0	0.05281	0.8066	0.7928
-84.54	192.7	0.06841	0.6006	0.78
-73.3	182.2	0.05223	0.8426	0.7507
-74.86	182.0	0.04832	0.6875	0.8806
-82.82	170.2	0.04841	0.5155	0.9015
-82.95	172.4	0.0745	0.9041	0.8939
-54.57	159.2	0.06836	0.5103	0.6224
-54.21	160.6	0.08727	0.6388	0.6387
-69.5	158.8	0.07256	0.7701	0.7307
-69.25	159.2	0.09937	0.4988	0.8169
-71.94	144.2	0.1223	0.6932	0.6598
-71.68	144.3	0.1269	0.7232	0.6537
-50.16	138.4	0.1473	0.2897	0.4915
-48.02	137.5	0.1463	0.5541	0.3941
-55.28	116.0	0.2152	0.2237	0.6884
-51.31	115.8	0.2186	0.3358	0.5981
-50.98	130.6	0.1646	0.5615	0.3909
-50.89	131.1	0.1695	0.4738	0.3948
-51.23	123.9	0.1815	0.6026	0.2636
-50.16	124.2	0.1791	0.3102	0.5031
66.35	187.4	0.1324	0.5052	0.6963
64.43	193.9	0.1024	0.9936	0.8817
-62.94	118.2	0.1975	0.372	0.2121
-60.49	117.4	0.2181	0.5252	0.3413

# Loss (initial) = 9729.68188139892
# Loss (final) = 151.49159620772048
# Loss (resample) = 7853.777640048942
