# Loss = 152.75102458027263

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
40.985	10.795	1227.9	5.0822	57.344	855.73	0.40447	10.651	38.171	9.2005	0.12724	0.045078	0.54987

# t0	TI	IA	v0	w0
-211.8	544.8	0.05862	0.6354	0.8061
-213.2	546.1	0.06382	0.5481	0.8766
-97.53	488.3	0.05198	0.3239	0.6758
-98.02	488.4	0.07276	0.1517	0.6551
-148.9	441.8	0.07816	0.3528	0.7979
-151.0	441.5	0.07762	0.3903	0.9361
-146.1	358.7	0.06656	0.01737	0.9325
-147.8	359.2	0.08934	0.2314	0.9469
-129.4	338.0	0.05643	0.3725	0.9566
-130.4	339.0	0.08732	0.006364	0.971
-126.4	320.3	0.05359	0.3473	0.9648
-126.9	321.2	0.09752	0.02212	0.9681
-118.3	313.8	0.05211	0.05657	0.9689
-118.6	315.3	0.0957	0.3313	0.9761
209.0	289.9	0.04536	0.7201	0.1946
-80.02	290.4	0.08765	0.05367	0.9685
-100.5	278.4	0.05388	0.2141	0.9567
-99.07	279.4	0.1191	0.4589	0.9364
-102.5	276.5	0.05138	0.1663	0.9343
-103.4	278.0	0.09892	0.005066	0.9567
-116.1	267.5	0.1003	0.2497	0.9094
-115.1	267.1	0.1046	0.1541	0.9544
-89.04	261.1	0.05053	0.5113	0.9428
-88.4	261.7	0.109	0.4492	0.9615
-95.85	252.2	0.05661	0.576	0.9381
-96.91	253.1	0.09386	0.5336	0.9712
-106.5	239.3	0.1126	0.347	0.909
-106.9	239.5	0.1027	0.3486	0.9568
-98.59	232.3	0.04726	0.9465	0.9398
-97.66	233.4	0.1136	0.138	0.9429
-94.02	223.9	0.05154	0.7823	0.9337
-96.38	224.9	0.06319	0.3079	0.969
-82.23	221.8	0.0473	0.7659	0.9286
-81.86	222.0	0.06275	0.5455	0.9559
-81.39	208.1	0.04965	0.7072	0.9198
-84.32	209.8	0.06594	0.4966	0.967
-78.62	204.9	0.0708	0.09441	0.8943
-80.56	205.3	0.06858	0.5151	0.9227
-81.53	192.5	0.09839	0.527	0.8959
-85.23	193.9	0.09569	0.2367	0.9229
-71.99	182.3	0.05528	0.6105	0.9107
-76.07	183.6	0.06929	0.7879	0.963
-78.23	171.6	0.1223	0.27	0.8663
-78.65	172.3	0.1446	0.1858	0.8596
-54.79	160.2	0.05092	0.724	0.8643
-56.76	160.8	0.05887	0.5307	0.9544
-68.4	159.1	0.05942	0.9316	0.8906
-69.08	159.2	0.05854	0.9794	0.9488
-68.63	143.3	0.09915	0.1866	0.8461
-70.72	142.5	0.04665	0.4921	0.879
-50.75	136.8	0.04478	0.6853	0.8169
-47.2	136.5	0.05342	0.3872	0.7891
-53.82	115.5	0.09653	0.504	0.8259
-51.32	115.8	0.1523	0.4352	0.7381
-51.22	130.2	0.06992	0.583	0.7596
-49.84	130.6	0.1008	0.7306	0.7605
-51.23	123.6	0.1213	0.4648	0.787
-49.11	124.0	0.1186	0.9622	0.7679
67.12	186.8	0.09015	0.3208	0.9349
67.6	193.5	0.1931	0.3376	0.9689
-62.3	117.9	0.137	0.7665	0.7043
-63.91	117.6	0.1071	0.9381	0.7694

# Loss (initial) = 11379.957937350831
# Loss (final) = 152.75102458027263
# Loss (resample) = 6073.968868094809
