# Loss = 168.86182496382142

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
51.268	6.4214	1221.3	5.1875	72.892	862.26	0.14293	15.929	51.57	9.13	0.13573	0.038504	0.76163

# t0	TI	IA	v0	w0
-211.9	546.0	0.07039	0.4	0.8116
-213.6	546.9	0.07479	0.4054	0.8732
-96.62	487.7	0.07203	0.2853	0.5586
-97.27	489.5	0.08785	0.1885	0.6644
-148.2	442.9	0.1026	0.4766	0.8329
-148.3	444.1	0.1202	0.3795	0.8457
-147.2	358.2	0.05723	0.3967	0.9524
-146.9	358.7	0.09164	0.2479	0.9707
-130.2	338.8	0.06624	0.3917	0.959
-130.8	339.2	0.1036	0.2323	0.9876
-125.1	319.6	0.0662	0.05879	0.9482
-125.5	321.4	0.1492	0.06063	0.9489
-117.4	313.0	0.07118	0.4432	0.9526
-119.7	316.9	0.1201	0.4175	0.9675
209.0	290.6	0.06374	0.0794	0.09545
-78.48	289.1	0.1132	0.1861	0.9594
-97.71	277.3	0.0991	0.2988	0.9319
-98.93	278.8	0.1513	0.4289	0.9459
-101.4	275.8	0.08211	0.2986	0.9343
-102.3	277.1	0.1372	0.4147	0.9558
-114.9	267.2	0.09467	0.2333	0.8948
-115.1	267.4	0.1018	0.129	0.9599
-88.05	261.4	0.07786	0.514	0.9131
-88.75	261.1	0.1392	0.3395	0.9636
-95.55	251.3	0.08067	0.4912	0.9006
-95.23	252.8	0.129	0.3115	0.957
-102.7	237.2	0.0917	0.5958	0.9228
-107.4	240.7	0.105	0.2994	0.932
-99.12	233.9	0.1037	0.0917	0.8971
-97.0	233.3	0.1054	0.59	0.9501
-94.24	224.2	0.07703	0.7831	0.9163
-94.36	224.2	0.1213	0.2704	0.9387
-80.56	222.4	0.1182	0.5682	0.9029
-81.54	223.0	0.101	0.6169	0.9417
-80.97	207.9	0.07372	0.6062	0.8953
-82.22	209.4	0.1507	0.06033	0.9438
-79.29	205.0	0.08419	0.6851	0.8738
-80.63	206.4	0.09916	0.5541	0.8895
-84.47	194.5	0.13	0.2083	0.8605
-83.27	193.9	0.1203	0.4492	0.8847
-70.0	183.0	0.1294	0.6156	0.8714
-76.58	184.7	0.117	0.6332	0.9451
-76.41	170.9	0.1256	0.3192	0.7893
-78.42	172.0	0.1051	0.2312	0.8643
-52.44	160.6	0.06841	0.7882	0.7698
-53.29	161.9	0.1051	0.599	0.8859
-66.28	158.7	0.1148	0.7221	0.8341
-68.37	159.8	0.07653	0.9268	0.9313
-67.63	143.2	0.1117	0.09244	0.7588
-70.89	144.4	0.06315	0.8528	0.8232
-48.79	136.7	0.04398	0.6926	0.7308
-47.4	137.0	0.05459	0.6764	0.6207
-55.8	116.3	0.1564	0.8864	0.502
-51.46	115.7	0.1771	0.2511	0.6676
-49.64	130.4	0.07421	0.7633	0.6348
-50.01	130.9	0.07335	0.7035	0.7315
-51.46	124.2	0.08127	0.5045	0.7436
-49.96	124.1	0.09375	0.995	0.6221
66.73	188.5	0.1718	0.4263	0.9568
66.04	193.9	0.2091	0.4481	0.9735
-60.07	118.1	0.1826	0.3946	0.497
-60.27	116.9	0.1906	0.4357	0.5478

# Loss (initial) = 10497.7261120847
# Loss (final) = 168.86182496382142
# Loss (resample) = 7265.225850126548
