# Loss = 128.83720235066747

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
60.248	33.223	1250.1	7.0263	50.586	866.69	0.4148	10.221	63.159	9.1087	0.13866	0.042245	0.83908

# t0	TI	IA	v0	w0
-212.4	545.4	0.05677	0.6459	0.7479
-214.2	544.5	0.06122	0.8949	0.8594
-97.19	487.4	0.04996	0.4838	0.5083
-98.86	487.6	0.06076	0.6877	0.6944
-148.8	442.5	0.09084	0.6108	0.6945
-149.7	442.7	0.1051	0.539	0.7337
-149.3	357.6	0.05589	0.03412	0.9338
-150.0	358.5	0.07787	0.1606	0.9136
-131.2	337.2	0.05349	0.05344	0.9378
-132.0	338.6	0.08006	0.04485	0.9359
-127.4	320.2	0.05558	0.161	0.9467
-127.3	321.0	0.1186	0.1168	0.8647
-118.3	312.7	0.05498	0.07892	0.9458
-118.9	314.3	0.1111	0.1582	0.9135
208.0	289.4	0.04574	0.6361	0.03624
-80.67	290.3	0.08173	0.06959	0.9639
-99.56	277.0	0.06305	0.1436	0.9371
-102.2	279.9	0.09267	0.223	0.9564
-104.7	276.6	0.04813	0.1261	0.9492
-104.2	278.1	0.09465	0.06784	0.9284
-116.3	267.3	0.09388	0.2454	0.8928
-116.2	267.5	0.1116	0.3491	0.929
-90.05	260.2	0.04538	0.05593	0.9429
-89.38	262.1	0.09994	0.1264	0.944
-98.11	252.3	0.05422	0.3712	0.9392
-97.28	253.0	0.09557	0.1071	0.9395
-106.2	239.3	0.1128	0.2157	0.8377
-108.1	239.6	0.09589	0.311	0.9405
-99.89	233.6	0.06564	0.4138	0.9451
-100.3	234.2	0.1064	0.1163	0.9163
-95.43	225.6	0.08777	0.1939	0.9231
-96.52	225.3	0.08371	0.2542	0.9605
-82.34	221.8	0.05028	0.5314	0.9199
-81.41	221.2	0.06114	0.577	0.9448
-82.29	208.6	0.06698	0.2727	0.922
-82.39	209.1	0.08746	0.9192	0.9515
-78.59	204.6	0.06361	0.5687	0.8953
-81.24	205.5	0.05739	0.3381	0.9212
-84.01	193.7	0.1253	0.2858	0.8617
-84.92	193.9	0.1261	0.7227	0.8877
-72.9	182.4	0.05213	0.9703	0.885
-76.09	184.8	0.1395	0.006304	0.9113
-76.62	170.3	0.09463	0.3044	0.8048
-78.91	171.9	0.1103	0.2214	0.8419
-54.13	159.3	0.04906	0.8744	0.8021
-55.67	160.7	0.05979	0.5646	0.9009
-68.59	159.5	0.0891	0.5601	0.8857
-69.43	159.0	0.06524	0.7468	0.9033
-72.48	143.8	0.06605	0.8495	0.8009
-70.36	143.4	0.07772	0.4327	0.8699
-49.55	137.8	0.09476	0.8512	0.5669
-47.78	137.0	0.08598	0.3526	0.7511
-54.91	116.3	0.1835	0.1526	0.5542
-49.24	115.0	0.178	0.4194	0.5241
-51.91	130.7	0.09564	0.8702	0.5912
-50.83	130.7	0.09107	0.7805	0.6024
-51.47	123.5	0.1073	0.7641	0.504
-49.0	124.1	0.1193	0.8471	0.4637
66.33	187.0	0.07619	0.3709	0.9733
66.87	193.8	0.1773	0.3205	0.9727
-62.28	118.2	0.1739	0.3596	0.5262
-61.74	117.9	0.2059	0.5637	0.5096

# Loss (initial) = 9182.263457626492
# Loss (final) = 128.83720235066747
# Loss (resample) = 4928.577902015999
