# Loss = 107.50081161197775

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
70.193	22.015	1310.4	5.4204	56.75	872.87	0.45957	4.5467	70.796	9.0612	0.13955	0.039791	0.82428

# t0	TI	IA	v0	w0
-215.3	544.7	0.05077	0.5469	0.7096
-217.3	543.7	0.0536	0.6235	0.8255
-99.84	484.6	0.04783	0.3012	0.4891
-102.1	486.2	0.05419	0.8556	0.5834
-151.6	439.5	0.06191	0.3728	0.7468
-152.4	437.8	0.07031	0.5012	0.8031
-149.8	356.4	0.04979	0.3608	0.954
-152.0	357.5	0.05992	0.2519	0.9571
-132.8	336.3	0.04753	0.415	0.968
-132.9	336.9	0.06343	0.07055	0.9525
-128.5	319.1	0.05206	0.2659	0.9513
-129.3	319.5	0.07263	0.07436	0.927
-120.6	312.3	0.04859	0.2179	0.9711
-120.5	313.4	0.07569	0.2172	0.9292
207.0	288.6	0.04906	0.1596	0.2165
-82.36	289.2	0.0681	0.01025	0.952
-102.8	276.7	0.04601	0.3691	0.9693
-102.2	278.2	0.08056	0.3102	0.925
-104.6	274.4	0.04762	0.4587	0.9599
-105.1	276.6	0.08013	0.08062	0.9207
-116.6	266.1	0.06992	0.5293	0.9318
-117.8	267.2	0.089	0.2287	0.9267
-92.38	260.3	0.04504	0.2875	0.9752
-90.56	261.1	0.08719	0.08814	0.9091
-98.74	251.1	0.04759	0.6107	0.9371
-97.56	251.5	0.0844	0.07579	0.9281
-108.0	239.4	0.08534	0.5103	0.9135
-108.5	239.6	0.104	0.3859	0.9138
-100.9	234.1	0.07811	0.4497	0.9148
-101.2	234.2	0.09774	0.2256	0.9146
-97.77	225.0	0.05231	0.6615	0.9609
-97.93	226.0	0.09511	0.2773	0.9376
-84.72	221.6	0.048	0.682	0.94
-86.09	222.9	0.05243	0.552	0.9675
-84.59	208.5	0.04858	0.6843	0.9303
-84.62	209.9	0.09709	0.2301	0.9291
-81.53	205.4	0.05855	0.5479	0.9096
-82.86	206.1	0.05932	0.5114	0.9227
-84.9	193.7	0.1078	0.4523	0.8703
-86.8	194.4	0.09989	0.3636	0.9147
-74.94	183.8	0.06741	0.4674	0.9209
-76.66	183.5	0.06458	0.6445	0.9647
-76.9	170.3	0.09417	0.329	0.7295
-78.51	171.3	0.09439	0.2674	0.8127
-57.83	160.7	0.05386	0.8032	0.8472
-57.26	161.3	0.06047	0.5901	0.9331
-69.86	159.8	0.1025	0.5296	0.8802
-71.34	159.6	0.0612	0.8563	0.9329
-67.99	142.5	0.08308	0.2869	0.7634
-69.35	143.0	0.0737	0.3933	0.8333
-50.26	137.6	0.06977	0.5785	0.7283
-49.5	137.5	0.07212	0.4854	0.7749
-58.88	117.2	0.1539	0.5738	0.7137
-53.35	115.2	0.1421	0.4427	0.6391
-52.23	130.5	0.0739	0.7702	0.5812
-52.44	131.1	0.0771	0.7474	0.6614
-52.59	123.9	0.09381	0.6605	0.6591
-51.42	124.6	0.09546	0.8901	0.5346
66.27	185.9	0.1435	0.7754	0.9642
63.41	194.0	0.2109	0.5119	0.958
-61.64	117.5	0.1443	0.5089	0.5117
-64.39	118.2	0.1603	0.5909	0.6153

# Loss (initial) = 8978.821096034873
# Loss (final) = 107.50081161197775
# Loss (resample) = 5114.354126447692
