# Loss = 175.15426456045526

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
39.732	5.6504	1252.2	4.2171	50.03	869.67	0.22813	9.9465	36.789	9.107	0.13697	0.032111	0.53522

# t0	TI	IA	v0	w0
-212.9	544.5	0.05515	0.6882	0.8371
-213.8	546.0	0.06053	0.6515	0.9354
-97.47	488.3	0.05436	0.4911	0.7644
-98.77	487.9	0.06632	0.1281	0.8708
-149.8	441.1	0.07804	0.5672	0.8441
-150.4	442.8	0.09022	0.2404	0.9078
-146.7	358.9	0.06931	0.3109	0.9505
-148.3	359.1	0.0919	0.2475	0.9578
-129.5	338.1	0.06644	0.1299	0.9637
-131.7	339.0	0.09003	0.1505	0.9865
-126.6	320.9	0.07053	0.3829	0.9621
-126.8	321.4	0.1068	0.225	0.9768
-118.8	314.5	0.07366	0.1272	0.9616
-119.1	315.0	0.116	0.1922	0.9662
208.4	290.1	0.0734	0.0619	0.5549
-78.97	291.4	0.1003	0.1848	0.9509
-100.9	278.7	0.0868	0.3226	0.9602
-99.57	280.5	0.1134	0.268	0.9739
-101.8	277.6	0.0627	0.2711	0.941
-103.9	278.8	0.1221	0.1334	0.9588
-115.5	268.0	0.09292	0.2557	0.9306
-115.5	267.8	0.1157	0.1551	0.9668
-89.23	262.1	0.07372	0.4155	0.9589
-88.04	261.1	0.1231	0.1938	0.9667
-96.88	254.4	0.06264	0.3286	0.9506
-95.7	253.1	0.1262	0.1927	0.9659
-105.4	238.9	0.09723	0.2332	0.9338
-103.0	239.1	0.1514	0.6223	0.9254
-98.9	234.5	0.09594	0.2706	0.9347
-98.56	233.3	0.1275	0.1338	0.9543
-95.11	225.6	0.06691	0.2138	0.9465
-95.41	225.8	0.09225	0.06903	0.9641
-81.22	222.9	0.07387	0.5383	0.9389
-82.08	223.0	0.1057	0.369	0.9705
-82.17	209.1	0.08276	0.2954	0.9361
-83.34	209.6	0.08355	0.01371	0.9788
-77.81	204.7	0.09134	0.3976	0.9173
-80.53	206.7	0.09354	0.3421	0.9231
-84.9	194.2	0.1203	0.2751	0.8926
-84.96	194.8	0.09973	0.7846	0.8946
-72.07	183.1	0.0709	0.5372	0.9211
-73.96	183.6	0.09523	0.9208	0.9659
-78.78	172.2	0.1165	0.2087	0.8546
-79.46	172.1	0.09421	0.1674	0.9247
-54.69	160.9	0.0805	0.8062	0.8786
-54.86	160.7	0.07056	0.6499	0.9615
-68.51	160.2	0.1726	0.2105	0.8768
-69.99	160.2	0.06973	0.4688	0.981
-71.89	144.0	0.05408	0.988	0.8787
-69.87	143.1	0.05142	0.9506	0.8729
-50.61	137.7	0.05336	0.7323	0.8377
-46.51	136.9	0.09788	0.7572	0.8078
-61.12	117.4	0.1941	0.8711	0.7904
-50.72	115.4	0.1659	0.4528	0.7123
-50.78	130.6	0.1096	0.5903	0.7613
-50.19	130.2	0.0639	0.8115	0.8348
-51.97	123.4	0.163	0.7242	0.7744
-49.05	123.5	0.09953	0.616	0.8293
68.16	188.2	0.1572	0.3094	0.9851
65.54	195.1	0.2301	0.642	0.9983
-63.85	118.6	0.1668	0.739	0.6815
-64.12	117.5	0.1479	0.7941	0.776

# Loss (initial) = 9147.654041027794
# Loss (final) = 175.15426456045526
# Loss (resample) = 7242.92441313055
