# Loss = 93.71578399510966

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
81.713	12.994	1210.7	5.6966	79.597	886.03	0.45575	7.9024	77.756	9.9972	0.14294	0.037971	0.79516

# t0	TI	IA	v0	w0
-213.5	543.8	0.04574	0.5367	0.7664
-216.8	544.6	0.05169	0.5468	0.8477
-98.15	487.2	0.05079	0.5001	0.4139
-100.1	486.9	0.05839	0.6462	0.6333
-150.0	440.7	0.07623	0.6135	0.65
-153.3	441.2	0.07034	0.356	0.8334
-148.6	355.5	0.04055	0.2856	0.9266
-151.1	357.2	0.05418	0.3541	0.959
-131.3	335.6	0.03852	0.4382	0.924
-131.9	336.8	0.06002	0.2966	0.96
-128.8	317.5	0.03559	0.3423	0.9454
-128.6	320.3	0.07349	0.229	0.9265
-120.4	310.7	0.03416	0.1154	0.937
-120.0	313.7	0.068	0.3871	0.9468
206.0	288.4	0.03502	0.0621	0.002011
-81.29	288.5	0.05875	0.2129	0.9232
-102.8	276.6	0.03701	0.4038	0.8965
-102.5	278.7	0.06769	0.4967	0.9283
-106.1	274.5	0.03469	0.602	0.8961
-106.3	277.2	0.05812	0.2592	0.9353
-116.9	266.8	0.07533	0.4696	0.8772
-117.8	267.4	0.0743	0.2446	0.9218
-90.62	259.4	0.03841	0.339	0.8721
-90.83	261.1	0.06108	0.4347	0.9351
-98.94	251.9	0.04246	0.2929	0.8659
-98.51	252.2	0.0594	0.2884	0.9217
-106.7	239.1	0.0956	0.4101	0.8265
-108.7	239.9	0.1035	0.3405	0.8692
-102.1	233.5	0.04393	0.7629	0.8908
-103.0	233.6	0.04714	0.66	0.9273
-97.53	224.8	0.04291	0.6665	0.8695
-97.39	225.2	0.06237	0.5558	0.9198
-83.47	222.2	0.05069	0.2499	0.8502
-84.86	222.3	0.04566	0.4096	0.9068
-86.22	208.8	0.03924	0.712	0.8427
-85.58	209.2	0.04863	0.7663	0.9167
-82.34	204.3	0.03856	0.8667	0.8116
-82.44	205.7	0.04798	0.5724	0.8259
-87.98	192.7	0.03785	0.807	0.8365
-88.44	193.8	0.05338	0.6097	0.8878
-75.91	182.4	0.04142	0.7407	0.7957
-79.52	184.2	0.04532	0.8268	0.9094
-76.45	170.2	0.09253	0.3506	0.6288
-78.0	171.0	0.09591	0.274	0.7699
-55.43	158.9	0.04495	0.7938	0.6846
-57.91	160.8	0.04751	0.5176	0.8496
-70.49	158.8	0.04557	0.8814	0.7427
-72.12	159.5	0.05009	0.7606	0.8851
-75.19	144.3	0.05287	0.5672	0.7102
-71.73	143.8	0.06507	0.5192	0.7395
-50.31	137.6	0.06487	0.6469	0.5632
-49.04	137.1	0.06187	0.5343	0.6031
-56.33	116.3	0.1778	0.7805	0.3478
-52.85	116.2	0.1821	0.544	0.3277
-51.99	130.6	0.07441	0.7936	0.3608
-50.57	130.4	0.07556	0.6841	0.4663
-51.69	124.0	0.1125	0.7187	0.3945
-48.39	123.5	0.1301	0.8282	0.3636
66.81	185.0	0.08394	0.4742	0.976
65.25	193.3	0.1831	0.2232	0.9615
-61.95	118.1	0.187	0.398	0.4147
-65.17	118.8	0.2343	0.5864	0.497

# Loss (initial) = 11222.952611281504
# Loss (final) = 93.71578399510966
# Loss (resample) = 4844.520966272018
