# Loss = 79.3584779963372

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
63.494	18.199	1324.2	4.5522	66.275	930.17	0.47666	4.2669	61.543	9.1213	0.14713	0.045618	0.74663

# t0	TI	IA	v0	w0
-218.5	541.0	0.04321	0.383	0.8854
-220.1	542.3	0.04557	0.4061	0.9405
-101.0	483.5	0.0438	0.5134	0.6882
-103.6	485.3	0.04787	0.295	0.8226
-153.0	438.3	0.05176	0.4275	0.8521
-154.6	436.7	0.05486	0.4267	0.9178
-150.8	356.1	0.04669	0.587	0.9737
-152.6	357.7	0.05548	0.4066	0.9746
-134.7	336.6	0.0442	0.6175	0.9894
-134.9	337.5	0.05679	0.271	0.9711
-130.7	319.4	0.04629	0.6516	0.9801
-130.4	319.5	0.06099	0.3158	0.9601
-122.3	312.6	0.04497	0.6682	0.9872
-122.0	313.5	0.05795	0.1861	0.9717
203.8	286.5	0.04471	0.9285	0.374
-84.45	289.9	0.05451	0.4823	0.956
-104.8	278.0	0.04745	0.5684	0.9719
-104.8	279.1	0.0606	0.2664	0.9596
-108.9	277.3	0.04633	0.6865	0.9803
-107.8	277.4	0.06029	0.3212	0.9597
-116.6	264.2	0.05286	0.7505	0.9683
-119.1	267.4	0.06588	0.5398	0.9732
-93.3	261.2	0.04704	0.6193	0.9671
-91.99	262.0	0.07371	0.2606	0.9027
-100.5	251.8	0.04805	0.6934	0.9738
-101.3	253.7	0.06429	0.2934	0.9668
-110.0	238.8	0.05384	0.8062	0.9685
-111.3	240.1	0.07347	0.6705	0.9641
-104.3	234.5	0.05278	0.7515	0.976
-104.3	234.9	0.06848	0.6243	0.9641
-99.91	225.6	0.0527	0.7709	0.9685
-100.4	226.4	0.06839	0.6123	0.9688
-87.26	223.1	0.0505	0.7088	0.9684
-87.42	223.3	0.05291	0.6832	0.9793
-87.89	209.9	0.0508	0.847	0.9652
-86.38	210.5	0.08314	0.4049	0.9422
-84.0	205.8	0.05379	0.737	0.9476
-85.59	207.0	0.05677	0.652	0.951
-87.66	193.7	0.05959	0.7838	0.9444
-88.11	194.2	0.07621	0.5954	0.9301
-77.73	184.3	0.05458	0.811	0.9635
-80.25	185.0	0.06093	0.7481	0.9848
-75.3	168.6	0.0601	0.4889	0.8226
-77.78	170.3	0.07167	0.3772	0.885
-59.03	161.6	0.05888	0.8431	0.8803
-59.68	162.7	0.06389	0.613	0.9543
-72.95	159.9	0.05901	0.8428	0.9379
-72.73	160.2	0.06776	0.8359	0.942
-73.62	144.0	0.06523	0.4432	0.9005
-73.37	144.4	0.07041	0.5156	0.8866
-52.21	139.0	0.1093	0.6384	0.714
-50.15	137.7	0.07389	0.5543	0.8295
-60.17	116.2	0.1129	0.5518	0.7638
-52.72	115.7	0.1811	0.2969	0.6944
-55.37	131.8	0.07272	0.7146	0.8379
-53.86	131.6	0.07727	0.6628	0.8256
-51.1	123.7	0.1361	0.4883	0.7229
-50.44	124.3	0.08732	0.6955	0.7447
67.82	184.8	0.1107	0.3295	0.9959
62.17	193.9	0.1654	0.2466	0.9829
-59.81	116.3	0.1188	0.4201	0.5672
-61.59	117.0	0.1326	0.483	0.7397

# Loss (initial) = 10310.077518410182
# Loss (final) = 79.3584779963372
# Loss (resample) = 5533.681060597431
