# Loss = 155.37317208944958

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
76.505	16.71	1249.9	5.1898	44.652	869.88	0.10812	19.022	70.781	9.2642	0.13864	0.035079	0.78427

# t0	TI	IA	v0	w0
-213.3	544.6	0.08082	0.5573	0.6568
-214.6	544.4	0.09469	0.5854	0.7807
-97.38	487.2	0.07292	0.5893	0.4763
-98.98	488.1	0.0949	0.1664	0.7581
-148.8	442.1	0.07867	0.582	0.9168
-149.9	442.5	0.1381	0.4434	0.8413
-147.1	359.6	0.09222	0.09753	0.9464
-149.0	360.1	0.1092	0.1377	0.9425
-128.9	339.3	0.05644	0.4958	0.9228
-130.7	340.3	0.1667	0.05629	0.9425
-124.9	321.3	0.09506	0.1161	0.8873
-126.8	322.2	0.2104	0.08444	0.9133
-117.8	315.4	0.08918	0.3892	0.9537
-117.8	317.4	0.2053	0.06166	0.9348
209.7	290.8	0.0503	0.6334	0.5079
-78.73	291.1	0.1597	0.01827	0.9564
-98.89	279.2	0.07915	0.5618	0.8723
-99.94	279.8	0.06434	0.7459	0.8708
-103.8	277.2	0.08038	0.5355	0.9406
-103.3	279.0	0.07386	0.7363	0.896
-114.8	267.8	0.1036	0.4652	0.9411
-114.5	267.6	0.11	0.9582	0.8818
-88.52	263.0	0.09953	0.5106	0.8997
-89.45	263.0	0.1428	0.3637	0.9772
-95.65	253.4	0.06648	0.6573	0.8749
-95.7	253.2	0.0621	0.8536	0.8834
-105.0	239.0	0.1023	0.1271	0.8385
-106.8	239.2	0.1246	0.161	0.8799
-99.2	234.2	0.09017	0.649	0.9209
-98.11	234.0	0.08833	0.8978	0.9143
-94.97	226.0	0.1028	0.0204	0.8911
-96.25	225.4	0.1078	0.7981	0.967
-80.82	223.0	0.08763	0.6123	0.8575
-81.97	222.5	0.07323	0.6404	0.9275
-81.34	209.0	0.07567	0.7177	0.8418
-82.76	208.8	0.08625	0.8225	0.8632
-79.28	205.8	0.08993	0.681	0.845
-79.26	205.8	0.09149	0.7998	0.8218
-84.41	194.0	0.1224	0.08633	0.8051
-85.43	193.7	0.09505	0.6272	0.8557
-72.27	182.7	0.08653	0.6698	0.825
-75.56	183.6	0.0621	0.7129	0.947
-77.98	171.1	0.09214	0.1155	0.7287
-82.13	173.0	0.0897	0.9327	0.8738
-53.94	160.2	0.06993	0.7903	0.7021
-53.68	160.0	0.07502	0.7077	0.7728
-67.26	159.0	0.06795	0.9555	0.7928
-67.94	158.9	0.08722	0.9468	0.8281
-72.34	143.7	0.1465	0.7739	0.694
-68.3	143.5	0.1748	0.1216	0.6024
-47.49	137.6	0.1879	0.8379	0.2874
-45.45	137.3	0.1556	0.7029	0.4383
-55.29	115.7	0.2267	0.3798	0.6103
-52.33	115.9	0.2186	0.3298	0.4857
-49.76	130.5	0.203	0.8154	0.2426
-49.38	129.4	0.2052	0.6464	0.4878
-50.64	124.2	0.2066	0.5056	0.4037
-49.04	124.2	0.2143	0.3945	0.5169
65.92	187.2	0.08118	0.882	0.9111
65.82	193.1	0.116	0.335	0.8421
-61.95	117.8	0.2303	0.2988	0.1883
-60.89	117.3	0.2217	0.1671	0.6735

# Loss (initial) = 10195.486096598406
# Loss (final) = 155.37317208944958
# Loss (resample) = 7349.14133412143
