# Loss = 160.18650632490855

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
55.401	27.879	1249.9	5.6988	51.329	869.93	0.43026	8.612	53.538	9.1356	0.13823	0.043748	0.74888

# t0	TI	IA	v0	w0
-213.7	544.1	0.05465	0.5291	0.7945
-215.2	545.6	0.06376	0.5579	0.8422
-97.9	487.0	0.05583	0.906	0.3663
-99.46	487.3	0.06339	0.7049	0.7162
-149.5	441.2	0.07649	0.579	0.7241
-151.3	441.4	0.09531	0.6141	0.7806
-147.6	358.3	0.07211	0.1048	0.8781
-150.2	358.4	0.07841	0.1588	0.9246
-130.9	338.1	0.06683	0.01509	0.8996
-132.6	338.8	0.08202	0.1439	0.946
-126.5	319.2	0.06289	0.02654	0.9228
-128.1	321.1	0.09351	0.1759	0.9289
-118.3	312.9	0.06106	0.06809	0.9323
-120.0	315.1	0.09363	0.1556	0.9377
208.4	289.8	0.04259	0.8017	0.4928
-80.29	290.2	0.09959	0.2256	0.8941
-100.9	278.0	0.05399	0.2052	0.9438
-100.9	278.8	0.1054	0.05626	0.9281
-103.2	276.4	0.06233	0.03327	0.9238
-104.2	276.9	0.09958	0.06	0.9206
-116.0	267.2	0.1118	0.2282	0.8414
-116.4	267.1	0.1037	0.2052	0.9193
-89.56	261.3	0.05867	0.1207	0.922
-89.58	261.5	0.112	0.07935	0.93
-96.88	252.1	0.06389	0.135	0.9352
-97.6	253.0	0.09064	0.1763	0.948
-106.5	239.3	0.09952	0.3184	0.9165
-107.9	239.9	0.1326	0.3707	0.8772
-99.02	233.9	0.1049	0.294	0.8749
-100.1	233.7	0.09633	0.1984	0.9441
-94.9	224.7	0.08705	0.2886	0.9076
-94.89	225.1	0.1206	0.07766	0.9055
-82.44	221.6	0.04944	0.4383	0.9327
-81.92	222.4	0.08972	0.2279	0.9385
-82.72	208.8	0.06515	0.3395	0.9311
-84.02	210.2	0.1006	0.3707	0.9404
-78.47	204.3	0.05923	0.6188	0.8882
-80.24	205.6	0.08281	0.3564	0.8984
-83.76	193.4	0.1418	0.2815	0.8438
-85.85	194.3	0.1146	0.3493	0.8854
-72.04	182.4	0.06033	0.8727	0.888
-74.93	183.6	0.1185	0.1369	0.9429
-76.69	170.4	0.1187	0.2916	0.7657
-86.17	173.8	0.05127	0.955	0.3738
-54.27	159.1	0.04719	0.9663	0.8434
-54.53	159.6	0.0536	0.9552	0.8888
-68.38	158.7	0.06396	0.8894	0.8665
-67.02	159.8	0.1659	0.09499	0.888
-69.49	143.7	0.1038	0.4073	0.8436
-69.58	142.6	0.0601	0.5335	0.875
-50.06	138.1	0.07823	0.8235	0.7528
-46.92	137.0	0.07463	0.668	0.7544
-58.17	116.0	0.1428	0.879	0.5612
-51.98	115.6	0.1759	0.3759	0.6894
-50.69	130.6	0.1156	0.7784	0.6395
-50.16	130.3	0.09375	0.73	0.7769
-51.32	123.5	0.1124	0.9274	0.6819
-50.34	123.1	0.08837	0.8079	0.6984
66.49	187.4	0.1316	0.578	0.9202
67.45	192.9	0.1887	0.7635	0.8895
-54.86	116.6	0.1195	0.716	0.7526
-61.06	117.0	0.166	0.7916	0.6941

# Loss (initial) = 8312.414218243051
# Loss (final) = 160.18650632490855
# Loss (resample) = 4981.8981632226805
