# Loss = 96.25425885669976

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
67.315	13.334	1251.6	9.1602	40.249	867.18	0.16265	76.376	59.443	9.5373	0.13623	0.02336	0.64631

# t0	TI	IA	v0	w0
-210.9	545.7	0.07829	0.1874	0.7919
-212.5	547.2	0.1487	0.2072	0.9011
-97.66	487.2	0.04857	0.6069	0.8599
-98.11	488.6	0.05574	0.7167	0.8642
-148.4	442.7	0.0887	0.4249	0.8921
-149.6	443.6	0.07295	0.5996	0.8685
-147.4	360.0	0.07567	0.7644	0.8798
-148.8	359.8	0.1105	0.09618	0.8977
-129.6	340.3	0.09103	0.5364	0.8083
-131.1	340.1	0.1009	0.6888	0.9503
-125.2	320.1	0.0682	0.4599	0.8435
-126.0	321.5	0.1177	0.6811	0.9037
-118.0	313.9	0.06684	0.5159	0.802
-117.7	315.1	0.09212	0.6781	0.9138
209.3	290.4	0.08286	0.3583	0.6528
-80.33	289.8	0.06864	0.2809	0.765
-100.4	277.4	0.04746	0.2884	0.7587
-101.0	278.5	0.07842	0.4627	0.8625
-103.4	276.3	0.04917	0.3048	0.7335
-104.0	277.1	0.07989	0.4923	0.8497
-116.1	266.2	0.0655	0.4189	0.887
-115.5	265.7	0.06597	0.6789	0.8654
-89.48	260.0	0.05272	0.2029	0.6506
-88.44	260.4	0.07414	0.5142	0.8443
-96.9	251.9	0.05549	0.6832	0.6687
-96.86	251.9	0.07586	0.2909	0.8664
-104.8	237.5	0.06689	0.509	0.7962
-106.8	237.6	0.07881	0.3608	0.8915
-99.18	232.9	0.06845	0.5049	0.7918
-99.56	233.3	0.08433	0.4002	0.8507
-94.57	223.7	0.07065	0.4518	0.7482
-96.19	224.7	0.08591	0.1266	0.9008
-81.32	222.0	0.08033	0.5625	0.6437
-80.99	221.5	0.08532	0.7151	0.703
-83.25	209.1	0.0869	0.5896	0.6579
-82.98	209.0	0.09541	0.6141	0.7861
-79.07	204.3	0.08605	0.485	0.6238
-80.71	205.4	0.1035	0.5995	0.621
-84.55	193.5	0.09856	0.3889	0.696
-85.45	193.5	0.1132	0.3919	0.7003
-73.15	183.9	0.1084	0.521	0.5967
-74.29	182.8	0.1134	0.5642	0.757
-78.03	170.5	0.113	0.117	0.7913
-77.96	170.0	0.1289	0.06385	0.8597
-53.76	161.3	0.1304	0.4094	0.3552
-53.12	160.9	0.1428	0.5273	0.5862
-68.68	159.9	0.1394	0.5842	0.527
-68.59	159.4	0.1459	0.4194	0.7598
-71.73	144.7	0.153	0.227	0.6038
-70.88	144.4	0.1544	0.2289	0.5894
-50.23	138.1	0.1674	0.2426	0.3617
-46.61	137.6	0.1656	0.1961	0.3095
-54.71	115.9	0.1966	0.1105	0.5543
-52.38	116.2	0.1987	0.1313	0.4796
-52.32	131.1	0.1683	0.1381	0.3327
-50.49	130.8	0.1742	0.2334	0.2999
-53.78	124.5	0.1839	0.1158	0.4346
-51.16	125.0	0.1785	0.154	0.3585
67.08	186.9	0.1436	0.1446	0.7691
66.52	192.2	0.1479	0.9062	0.9772
-62.09	118.2	0.2101	0.07767	0.4056
-62.17	117.9	0.2114	0.2226	0.4416

# Loss (initial) = 8020.939431687722
# Loss (final) = 96.25425885669976
# Loss (resample) = 6832.193185832095
