# Loss = 93.2473674826957

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
73.204	11.012	1219.0	5.9763	120.05	871.51	0.42295	7.4402	71.475	9.145	0.14476	0.037067	0.75978

# t0	TI	IA	v0	w0
-214.4	544.6	0.0506	0.6792	0.8069
-218.3	543.9	0.05205	0.5419	0.9002
-96.85	483.9	0.05208	0.6113	0.705
-100.3	488.1	0.06197	0.2624	0.7662
-150.6	441.3	0.07701	0.5261	0.7813
-152.7	440.4	0.07528	0.5571	0.8755
-151.0	356.9	0.03633	0.2457	0.9187
-151.0	357.1	0.04879	0.1444	0.953
-131.9	335.2	0.03585	0.1397	0.9043
-132.7	337.7	0.05943	0.1477	0.9488
-130.6	317.8	0.03295	0.2414	0.9266
-129.0	321.1	0.07327	0.1688	0.9277
-120.6	310.4	0.03421	0.005363	0.9044
-120.6	314.1	0.07018	0.01701	0.9311
204.2	287.5	0.03163	0.1481	0.02562
-83.52	289.8	0.04991	0.01771	0.9125
-101.3	275.5	0.03836	0.3429	0.8665
-102.0	278.7	0.07738	0.09197	0.9086
-105.9	274.8	0.03533	0.1021	0.8687
-105.2	276.8	0.06169	0.234	0.9102
-116.3	267.2	0.08957	0.2809	0.8499
-118.0	267.2	0.06999	0.1385	0.9105
-90.17	259.2	0.04072	0.3328	0.8429
-90.01	261.7	0.08384	0.4677	0.8887
-97.53	250.4	0.04131	0.3397	0.8443
-99.6	253.5	0.06503	0.2789	0.9073
-107.4	239.4	0.08711	0.3793	0.8625
-109.2	240.1	0.09361	0.3082	0.9
-101.2	235.1	0.08791	0.2857	0.8423
-101.2	233.9	0.0721	0.1675	0.9007
-97.2	225.3	0.04898	0.4815	0.844
-97.01	225.0	0.07225	0.1975	0.8956
-85.41	221.7	0.0379	0.4441	0.8381
-84.43	222.8	0.05795	0.4803	0.8751
-83.83	209.3	0.05806	0.4809	0.7957
-85.28	209.9	0.06551	0.5096	0.8898
-81.96	205.3	0.04601	0.3648	0.8128
-83.39	206.2	0.04712	0.2788	0.8306
-86.56	194.9	0.09904	0.432	0.8113
-89.43	195.0	0.05944	0.4594	0.9052
-74.62	183.5	0.05827	0.5876	0.7685
-78.94	184.9	0.0553	0.5852	0.8775
-77.93	170.8	0.0968	0.2763	0.7134
-79.75	172.1	0.09541	0.2158	0.8183
-56.21	160.2	0.04722	0.6203	0.6781
-57.38	161.0	0.04876	0.5775	0.8578
-69.99	160.3	0.09749	0.5348	0.7574
-72.4	160.3	0.05652	0.6507	0.8948
-74.42	143.6	0.04821	0.762	0.6935
-73.19	143.8	0.05241	0.4422	0.7452
-52.02	137.7	0.05245	0.5119	0.6406
-50.59	137.5	0.05436	0.4177	0.6875
-52.94	115.0	0.1597	0.1642	0.414
-51.11	115.3	0.1647	0.3928	0.4332
-54.15	130.5	0.05623	0.7208	0.5438
-52.42	130.7	0.06406	0.5183	0.601
-53.69	124.1	0.07533	0.6343	0.5478
-49.95	123.8	0.09967	0.602	0.5587
64.3	187.6	0.08131	0.572	0.9183
64.52	192.7	0.1547	0.1155	0.9906
-60.61	118.3	0.1768	0.402	0.3695
-59.94	116.9	0.1224	0.4146	0.4801

# Loss (initial) = 10305.831550378365
# Loss (final) = 93.2473674826957
# Loss (resample) = 5438.729969443066
