# Loss = 173.83285914099372

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
69.771	6.0432	1237.3	4.5485	36.073	876.59	0.099402	21.657	58.276	9.2601	0.14441	0.035305	0.60862

# t0	TI	IA	v0	w0
-212.0	546.7	0.06281	0.5364	0.8252
-214.3	545.8	0.08519	0.7628	0.8272
-98.11	487.3	0.07388	0.6687	0.5605
-98.58	488.4	0.09576	0.4565	0.7297
-149.6	442.2	0.1054	0.6335	0.7648
-151.1	443.1	0.1344	0.4783	0.825
-146.1	362.2	0.116	0.3094	0.8951
-148.1	361.0	0.1476	0.1516	0.9034
-128.3	340.0	0.08647	0.2319	0.9413
-130.2	341.4	0.1969	0.05978	0.8943
-125.5	322.8	0.08935	0.3643	0.9544
-126.2	323.6	0.1882	0.1391	0.9615
-115.9	315.5	0.09975	0.01766	0.8633
-118.9	317.5	0.1959	0.2011	0.9867
209.9	290.8	0.05902	0.3019	0.6232
-79.12	292.1	0.1553	0.5153	0.957
-99.49	279.1	0.1272	0.4924	0.8947
-99.21	281.2	0.2179	0.00742	0.8751
-102.3	279.0	0.09916	0.2622	0.9273
-102.7	279.1	0.1737	0.1252	0.9288
-114.7	268.6	0.09987	0.2148	0.8845
-114.5	269.5	0.1667	0.05165	0.9438
-88.47	261.7	0.09729	0.4675	0.9063
-87.94	263.0	0.1225	0.4876	0.9804
-97.33	252.9	0.09706	0.6553	0.9303
-96.0	255.0	0.1355	0.4735	0.9697
-106.5	238.6	0.0871	0.13	0.9101
-106.5	240.3	0.118	0.1881	0.9257
-98.42	233.9	0.09937	0.1037	0.8824
-97.63	233.6	0.1099	0.7798	0.8662
-93.44	225.2	0.07679	0.09036	0.9007
-93.75	225.0	0.1313	0.639	0.907
-80.73	222.6	0.09854	0.4359	0.8714
-80.53	221.1	0.09481	0.6311	0.926
-80.74	209.0	0.107	0.5465	0.8469
-82.71	209.9	0.1159	0.6479	0.9729
-76.7	205.0	0.1018	0.6811	0.8076
-78.93	206.8	0.1457	0.7397	0.8347
-82.86	193.1	0.1317	0.09589	0.7982
-85.28	194.1	0.1028	0.8099	0.8526
-71.43	183.0	0.06475	0.5269	0.8077
-73.62	183.2	0.0876	0.6848	0.9144
-77.25	170.1	0.07196	0.1195	0.8268
-77.89	171.2	0.1121	0.1885	0.8317
-54.33	160.1	0.1384	0.7891	0.6831
-52.79	160.8	0.1485	0.6608	0.6932
-67.85	159.2	0.1512	0.6512	0.7911
-68.05	158.1	0.166	0.8488	0.7845
-70.96	144.1	0.1773	0.8749	0.6804
-70.21	144.3	0.1769	0.8206	0.7049
-47.06	137.2	0.1865	0.8772	0.327
-46.84	137.3	0.1707	0.4552	0.63
-53.34	115.9	0.1945	0.4352	0.5867
-51.32	116.0	0.198	0.8312	0.5416
-51.84	131.2	0.1752	0.6717	0.5765
-49.63	131.1	0.1766	0.4951	0.5397
-51.76	124.4	0.1887	0.4329	0.5348
-50.08	123.7	0.1889	0.3725	0.5556
66.45	187.0	0.07081	0.3324	0.9479
66.23	192.9	0.1394	0.3111	0.8702
-60.38	117.2	0.2058	0.2835	0.3587
-61.32	117.2	0.2077	0.3202	0.6604

# Loss (initial) = 8842.99789951651
# Loss (final) = 173.83285914099372
# Loss (resample) = 9292.671422383919
