# Loss = 103.74052239387947

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
76.016	18.683	1299.1	6.5994	67.094	838.48	0.47538	6.4581	81.863	9.5694	0.14238	0.044201	0.87137

# t0	TI	IA	v0	w0
-212.5	544.2	0.05517	0.8157	0.6606
-214.2	545.4	0.06732	0.8352	0.6829
-98.04	487.6	0.05003	0.2906	0.3467
-99.14	486.8	0.06033	0.8767	0.4514
-150.0	440.5	0.08602	0.5191	0.5894
-151.6	440.7	0.08406	0.5873	0.7379
-149.0	355.3	0.04099	0.2059	0.9592
-149.9	357.2	0.06084	0.1878	0.9314
-133.2	335.6	0.03542	0.5477	0.9586
-132.3	337.5	0.06233	0.07587	0.9539
-127.5	317.0	0.03863	0.2861	0.9593
-126.9	318.9	0.07967	0.01667	0.9045
-120.3	311.1	0.03689	0.4515	0.9574
-119.4	313.4	0.0764	0.08095	0.9298
205.3	288.3	0.03621	0.2453	0.1552
-80.81	288.5	0.06785	0.05925	0.9371
-101.4	275.3	0.03876	0.3387	0.9311
-101.8	278.5	0.0772	0.09505	0.9345
-104.5	273.3	0.03671	0.4398	0.9309
-106.2	277.4	0.06678	0.04603	0.9429
-115.8	266.3	0.09141	0.2041	0.8431
-117.4	267.5	0.08303	0.2542	0.9162
-92.49	259.0	0.03567	0.5481	0.9176
-89.99	260.8	0.07195	0.008461	0.9389
-98.21	251.0	0.04421	0.3346	0.8992
-96.81	251.4	0.08044	0.01626	0.9206
-106.4	238.6	0.08743	0.4345	0.8713
-108.1	239.5	0.1074	0.2882	0.8612
-101.3	235.2	0.0964	0.1142	0.8655
-101.4	234.2	0.08453	0.1641	0.931
-96.99	224.8	0.04676	0.6484	0.8976
-97.35	225.1	0.06581	0.613	0.9308
-82.53	221.4	0.04682	0.5453	0.8592
-83.35	221.8	0.05319	0.5579	0.9246
-85.16	209.0	0.04529	0.601	0.87
-84.86	209.4	0.06356	0.5446	0.9389
-82.16	204.9	0.04415	0.6173	0.8668
-81.65	205.8	0.05904	0.5677	0.8571
-86.26	194.2	0.08954	0.5569	0.8339
-86.96	194.1	0.07796	0.4059	0.9082
-73.8	182.8	0.05141	0.7342	0.7899
-76.52	183.4	0.05827	0.765	0.9202
-75.99	170.1	0.09616	0.2966	0.6472
-78.12	171.2	0.1106	0.1956	0.7387
-57.36	159.7	0.04604	0.7321	0.7719
-54.65	160.6	0.06006	0.7523	0.6046
-70.21	159.1	0.05219	0.9864	0.7413
-71.99	159.4	0.05082	0.7045	0.9193
-67.95	142.6	0.09225	0.2312	0.6651
-72.12	143.5	0.05945	0.5172	0.7739
-52.86	138.2	0.06051	0.5293	0.5993
-50.13	137.4	0.06095	0.4737	0.5953
-57.24	116.4	0.1356	0.5293	0.3753
-51.7	115.7	0.1604	0.4904	0.3676
-51.95	130.4	0.07427	0.5808	0.379
-52.5	130.9	0.07219	0.5258	0.5239
-53.26	124.4	0.09752	0.5311	0.6047
-49.59	123.7	0.1135	0.7277	0.3587
68.08	184.6	0.09128	0.7484	0.9801
65.17	194.3	0.2295	0.3285	0.9978
-62.15	117.9	0.1368	0.3492	0.3606
-61.62	117.4	0.1828	0.3647	0.4654

# Loss (initial) = 10466.145367257755
# Loss (final) = 103.74052239387947
# Loss (resample) = 5211.65791274214
