# Loss = 128.9368373078622

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
71.198	8.813	1234.0	6.9153	19.645	864.04	0.14028	44.284	59.579	9.6232	0.14687	0.020972	0.59923

# t0	TI	IA	v0	w0
-213.3	544.3	0.04955	0.2706	0.8827
-213.5	545.6	0.08776	0.2208	0.93
-96.36	488.8	0.08207	0.2304	0.5288
-97.0	489.1	0.1225	0.1638	0.5804
-148.6	441.2	0.08026	0.4534	0.8778
-149.8	442.9	0.1874	0.1328	0.9307
-146.4	361.3	0.07967	0.6302	0.9133
-148.1	360.5	0.1085	0.2105	0.9258
-129.5	339.4	0.08925	0.5416	0.8573
-130.8	339.7	0.1281	0.2904	0.9334
-125.9	321.5	0.07644	0.5522	0.8468
-126.5	322.6	0.1387	0.1982	0.9395
-116.9	315.3	0.07869	0.5349	0.7408
-118.5	316.9	0.1002	0.6188	0.936
209.0	290.7	0.08423	0.2523	0.5437
-79.87	291.0	0.1248	0.3753	0.8265
-100.3	279.8	0.1127	0.6744	0.6416
-100.8	280.0	0.1054	0.7103	0.9111
-102.6	277.9	0.07351	0.5671	0.6156
-104.5	278.2	0.08506	0.6117	0.9004
-115.8	267.5	0.1209	0.8876	0.8267
-115.9	267.5	0.08176	0.7926	0.92
-88.56	262.0	0.09353	0.5286	0.4252
-89.32	261.3	0.06375	0.6061	0.8706
-97.64	252.3	0.05591	0.5533	0.7078
-97.26	252.8	0.07169	0.5592	0.8319
-105.7	237.5	0.0653	0.566	0.8716
-106.8	237.8	0.07298	0.8983	0.8919
-99.26	232.2	0.05508	0.5735	0.7654
-99.07	232.7	0.07698	0.6599	0.8403
-95.46	224.1	0.0661	0.4918	0.7354
-95.75	224.6	0.08803	0.9263	0.8263
-81.77	221.6	0.07585	0.5044	0.5681
-83.43	222.0	0.089	0.5177	0.7439
-81.24	208.5	0.08403	0.6498	0.6136
-83.15	209.6	0.0995	0.6827	0.8127
-77.83	204.8	0.08939	0.533	0.5863
-79.5	204.3	0.1007	0.4646	0.5379
-85.27	193.7	0.09787	0.6727	0.7167
-85.13	193.4	0.1143	0.5633	0.7053
-72.03	182.9	0.1111	0.6348	0.611
-75.02	182.2	0.1188	0.5639	0.8248
-79.28	171.6	0.117	0.9469	0.8107
-78.16	170.5	0.1279	0.05835	0.8654
-55.95	161.4	0.1244	0.3897	0.3412
-52.25	159.5	0.1394	0.3778	0.5534
-67.87	159.3	0.1283	0.716	0.6174
-68.14	159.1	0.1425	0.7367	0.7499
-71.1	144.1	0.1491	0.7443	0.6202
-70.77	144.0	0.1459	0.6727	0.5859
-48.43	137.7	0.1568	0.1765	0.3423
-48.93	138.0	0.156	0.2683	0.2896
-54.22	115.7	0.1902	0.1702	0.6763
-53.6	115.9	0.1857	0.2275	0.5209
-51.12	130.2	0.1602	0.2616	0.2063
-49.61	130.5	0.161	0.2613	0.3171
-51.65	124.5	0.1747	0.0854	0.4731
-45.67	123.1	0.1724	0.9217	0.8214
64.82	187.2	0.1318	0.9235	0.6566
66.45	192.0	0.1369	0.8636	0.8416
-62.44	117.5	0.1948	0.1473	0.2873
-61.62	117.3	0.1862	0.3825	0.3711

# Loss (initial) = 10297.014881655
# Loss (final) = 128.9368373078622
# Loss (resample) = 7775.752908116123
