# Loss = 170.34908362504063

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
65.651	16.658	1250.2	6.0623	66.923	880.03	0.3942	9.7248	60.951	9.3065	0.1291	0.036194	0.71335

# t0	TI	IA	v0	w0
-212.9	544.3	0.07999	0.4773	0.6336
-214.8	545.7	0.07382	0.5176	0.8228
-97.01	486.9	0.06627	0.7061	0.4024
-98.88	488.3	0.0802	0.4635	0.6819
-149.0	441.6	0.09727	0.4401	0.7187
-149.8	443.3	0.1063	0.5687	0.8281
-147.6	359.4	0.0634	0.1038	0.9114
-148.6	360.0	0.1085	0.1563	0.8812
-129.6	338.4	0.0712	0.2576	0.8857
-131.5	340.2	0.09967	0.1883	0.9507
-126.9	320.1	0.06175	0.1462	0.9084
-126.4	321.6	0.1436	0.01995	0.8449
-117.8	314.0	0.07001	0.0334	0.8844
-118.6	315.2	0.1355	0.01195	0.8658
209.1	290.1	0.0579	0.8011	0.454
-79.57	290.8	0.1293	0.392	0.8457
-98.95	278.9	0.07034	0.1936	0.8534
-100.8	280.2	0.1098	0.5161	0.9361
-101.9	277.5	0.08084	0.5508	0.8486
-104.2	278.7	0.1229	0.3607	0.9133
-115.4	267.5	0.1217	0.2529	0.7898
-116.2	268.1	0.1289	0.2339	0.9008
-88.94	261.1	0.07251	0.5282	0.8762
-88.28	262.1	0.162	0.007427	0.8606
-97.49	252.7	0.06306	0.029	0.8944
-96.67	253.4	0.1248	0.2468	0.9121
-105.6	239.1	0.1292	0.273	0.7963
-107.3	240.3	0.1364	0.2329	0.8196
-99.75	234.4	0.09863	0.2851	0.8831
-99.53	235.1	0.1345	0.107	0.8781
-94.7	224.5	0.06357	0.6034	0.8861
-95.73	225.6	0.09929	0.4851	0.9037
-81.92	222.6	0.05828	0.6281	0.8479
-82.53	222.5	0.069	0.4884	0.9131
-82.32	208.8	0.0502	0.8358	0.8366
-82.38	209.7	0.1181	0.0538	0.8864
-79.69	204.7	0.06051	0.592	0.8359
-79.98	206.3	0.0952	0.784	0.8313
-83.42	193.7	0.1381	0.2728	0.804
-85.91	194.4	0.1181	0.3219	0.8016
-72.82	182.6	0.06107	0.3878	0.8374
-75.22	183.9	0.09248	0.8161	0.8926
-77.96	171.8	0.1127	0.2447	0.7136
-79.32	172.3	0.1264	0.1961	0.8186
-54.55	158.9	0.05205	0.8994	0.744
-54.0	160.5	0.06775	0.5625	0.8575
-68.15	159.2	0.08305	0.5674	0.7709
-68.45	159.4	0.08486	0.9205	0.8551
-72.22	144.1	0.09082	0.7517	0.7927
-69.27	143.4	0.0935	0.2957	0.7842
-51.38	138.1	0.07922	0.6808	0.6966
-48.2	137.5	0.09483	0.4965	0.6577
-57.64	116.3	0.1813	0.7771	0.4451
-54.8	115.8	0.2037	0.1868	0.8737
-49.33	129.6	0.1215	0.7633	0.4837
-49.7	130.4	0.127	0.7878	0.6456
-51.34	123.9	0.1479	0.8278	0.4899
-49.79	124.2	0.1563	0.8806	0.4007
65.84	187.5	0.0906	0.6243	0.9236
67.27	192.4	0.1069	0.8903	0.9471
-61.48	117.0	0.1816	0.4988	0.4662
-62.89	117.0	0.1737	0.4224	0.471

# Loss (initial) = 9631.548183029417
# Loss (final) = 170.34908362504063
# Loss (resample) = 5407.310855797736
