# Loss = 114.55684334309625

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
86.249	23.343	1244.3	6.5545	47.754	871.63	0.1033	51.845	77.065	9.2744	0.14263	0.024147	0.75973

# t0	TI	IA	v0	w0
-212.0	545.6	0.07225	0.633	0.8708
-214.5	545.7	0.09932	0.4258	0.9302
-96.35	488.3	0.07417	0.7266	0.7102
-97.49	488.7	0.1528	0.1176	0.8495
-148.8	442.4	0.1154	0.6704	0.8601
-148.3	443.9	0.1773	0.1405	0.9415
-146.0	359.4	0.1087	0.565	0.927
-148.1	360.4	0.09143	0.1646	0.9346
-129.0	339.6	0.09569	0.5896	0.894
-130.6	341.3	0.1564	0.2315	0.9794
-125.1	320.3	0.08561	0.5971	0.8735
-126.8	323.4	0.1373	0.2	0.956
-117.7	314.3	0.08996	0.4546	0.8873
-119.3	316.8	0.1237	0.8086	0.9565
209.5	290.8	0.09177	0.1471	0.3829
-79.3	290.4	0.1005	0.4575	0.8816
-101.0	280.2	0.08254	0.7427	0.7868
-100.6	279.8	0.09187	0.6808	0.8977
-103.5	276.7	0.07742	0.5578	0.787
-103.8	278.1	0.09167	0.6081	0.8801
-115.8	266.4	0.06054	0.1076	0.9126
-115.0	266.4	0.07626	0.5608	0.9152
-89.28	261.1	0.05553	0.4515	0.7434
-90.04	261.7	0.0815	0.6495	0.9086
-96.61	252.2	0.05876	0.5858	0.778
-98.58	253.0	0.06591	0.6293	0.9197
-105.7	237.3	0.05238	0.4904	0.8079
-106.9	238.0	0.06989	0.1355	0.9122
-99.44	232.9	0.05577	0.6004	0.7874
-99.85	233.1	0.07544	0.1955	0.8997
-95.3	224.8	0.06674	0.5198	0.7523
-94.34	224.1	0.08407	0.6265	0.855
-81.48	222.0	0.07558	0.5879	0.6648
-81.28	221.7	0.08345	0.5033	0.7801
-82.04	209.2	0.08569	0.7092	0.6548
-82.93	209.4	0.09418	0.6041	0.8317
-78.94	205.2	0.08971	0.6201	0.6332
-80.99	206.0	0.1005	0.6022	0.6772
-83.43	193.5	0.1001	0.6833	0.6529
-87.18	194.5	0.1166	0.5577	0.7269
-70.64	183.1	0.1139	0.4451	0.6022
-74.3	183.5	0.1163	0.6912	0.7756
-79.29	171.5	0.1209	0.7597	0.7314
-79.13	171.0	0.1279	0.1393	0.8397
-53.93	161.0	0.1311	0.2509	0.4254
-52.69	160.5	0.1442	0.5724	0.6142
-70.94	160.6	0.132	0.3617	0.6469
-70.26	160.3	0.1484	0.7686	0.7401
-73.3	145.5	0.1608	0.2999	0.5627
-71.35	144.6	0.1634	0.3179	0.5297
-49.81	138.5	0.1667	0.2191	0.3549
-47.21	137.6	0.1662	0.0393	0.529
-56.19	116.5	0.2026	0.1086	0.4806
-54.45	116.9	0.2054	0.1939	0.3884
-52.89	131.2	0.1781	0.09892	0.3288
-51.05	131.5	0.1758	0.1247	0.3447
-52.27	124.7	0.1882	0.07628	0.3249
-50.35	125.0	0.1792	0.04736	0.4323
66.24	186.7	0.1366	0.9427	0.9744
66.33	192.0	0.1355	0.3713	0.912
-60.78	118.1	0.2133	0.06216	0.3007
-62.09	117.8	0.2065	0.1703	0.4382

# Loss (initial) = 9542.295807662818
# Loss (final) = 114.55684334309625
# Loss (resample) = 8834.94564475271
