# Loss = 530.6168250411985

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
53.073	6.8922	1275.4	4.1168	35.085	860.15	0.10353	13.959	49.742	9.3229	0.13818	0.044754	0.73532

# t0	TI	IA	v0	w0
-213.2	545.6	0.05492	0.5342	0.8135
-214.5	545.0	0.07085	0.3801	0.8505
-97.49	487.0	0.06309	0.5029	0.4544
-98.66	489.6	0.07696	0.8527	0.4329
-149.8	440.2	0.07497	0.4834	0.8962
-151.3	439.9	0.09568	0.3885	0.9173
-145.9	357.4	0.1108	0.1413	0.9047
-150.2	359.4	0.1311	0.1167	0.9622
-128.2	338.5	0.1183	0.3182	0.9186
-129.6	338.6	0.152	0.2624	0.9025
-123.8	321.0	0.1165	0.2659	0.9503
-126.0	320.8	0.1798	0.09599	0.8775
-116.4	314.4	0.1168	0.193	0.968
-117.9	314.8	0.1631	0.08044	0.9432
210.1	291.8	0.137	0.2459	0.3101
-79.58	290.9	0.1827	0.1775	0.9821
-98.92	279.3	0.1392	0.08806	0.9783
-98.96	280.3	0.1988	0.2125	0.9553
-100.7	278.1	0.1257	0.1622	0.9394
-101.5	277.3	0.2288	0.167	0.8839
-113.7	268.2	0.1418	0.1877	0.8243
-112.9	267.0	0.2378	0.04008	0.8791
-86.99	262.5	0.1559	0.3957	0.9351
-85.88	262.9	0.2281	0.09347	0.8834
-95.05	254.2	0.1398	0.1414	0.9494
-95.32	252.5	0.2378	0.165	0.9305
-104.1	239.3	0.1366	0.4174	0.932
-104.3	239.2	0.2134	0.3566	0.8997
-96.96	233.9	0.1533	0.07999	0.8975
-96.17	234.0	0.2014	0.4728	0.8991
-92.13	225.8	0.1402	0.03126	0.9077
-91.93	226.5	0.1848	0.135	0.9259
-79.42	222.5	0.1116	0.7395	0.9475
-80.0	222.6	0.1632	0.05837	0.9456
-80.23	209.8	0.144	0.6481	0.93
-81.73	210.4	0.1199	0.7744	0.8779
-76.66	205.8	0.1357	0.7538	0.9212
-79.74	206.4	0.105	0.2813	0.9617
-84.97	194.4	0.1384	0.3196	0.9047
-84.87	194.3	0.1207	0.5686	0.945
-72.88	184.4	0.09486	0.5454	0.9459
-73.94	183.9	0.1224	0.845	0.9065
-78.75	172.5	0.1067	0.1698	0.7879
-79.96	172.8	0.1441	0.2281	0.8782
-54.95	161.0	0.09738	0.7447	0.8862
-51.65	160.5	0.09225	0.8331	0.9311
-64.74	159.0	0.1223	0.7146	0.8925
-66.29	159.0	0.1114	0.8067	0.9029
-72.34	144.7	0.1455	0.6434	0.9036
-70.33	144.7	0.142	0.7485	0.8765
-47.15	137.9	0.1438	0.5955	0.6777
-45.03	137.7	0.1033	0.451	0.5933
-57.76	116.4	0.2297	0.6245	0.4782
-55.41	116.6	0.231	0.6976	0.7273
-50.34	130.5	0.1181	0.81	0.6154
-51.12	131.1	0.1481	0.9026	0.3852
-55.16	123.7	0.1829	0.678	0.5283
-48.15	122.8	0.1946	0.5475	0.6147
66.71	187.7	0.1116	0.1439	0.8945
68.35	186.8	0.1521	0.7432	0.9403
-57.03	117.1	0.2177	0.4179	0.4899
-61.96	117.9	0.2255	0.7233	0.3341

# Loss (initial) = 29324.888725346296
# Loss (final) = 530.6168250411985
# Loss (resample) = 25770.67841346908
