# Loss = 169.69704649078227

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
74.07	67.544	1237.3	8.5106	144.62	906.53	0.42416	6.3212	70.002	10.132	0.14305	0.041388	0.73669

# t0	TI	IA	v0	w0
-214.5	542.0	0.04311	0.3172	0.9161
-214.4	543.7	0.07491	0.432	0.9298
-99.77	487.1	0.04848	0.5019	0.872
-99.9	489.0	0.08289	0.4133	0.9294
-151.7	438.3	0.04516	0.7768	0.9222
-149.2	439.0	0.09339	0.4242	0.9421
-148.6	356.2	0.04486	0.8184	0.8882
-150.7	358.2	0.06523	0.4772	0.9598
-132.4	336.9	0.04379	0.5175	0.8824
-132.6	338.5	0.08234	0.8442	0.9504
-127.6	319.9	0.05386	0.9805	0.8569
-128.5	320.3	0.06993	0.9578	0.934
-121.8	313.4	0.03969	0.6863	0.8632
-120.3	314.1	0.06305	0.6371	0.9294
207.5	289.4	0.05123	0.1053	0.007151
-81.92	289.4	0.05687	0.5809	0.8839
-102.3	277.6	0.04214	0.8039	0.8186
-102.2	278.5	0.05987	0.7615	0.8964
-105.1	276.5	0.04474	0.681	0.8119
-105.5	276.9	0.05513	0.818	0.8842
-117.3	266.6	0.05377	0.948	0.83
-116.1	266.5	0.06441	0.7954	0.8886
-90.18	260.9	0.04799	0.9706	0.7684
-90.87	261.6	0.05987	0.59	0.8879
-98.9	252.0	0.04171	0.9036	0.7707
-98.3	252.7	0.06605	0.7421	0.8697
-108.5	238.1	0.04263	0.9625	0.7853
-109.7	238.6	0.04904	0.629	0.8868
-102.4	232.7	0.04001	0.978	0.7779
-100.9	233.5	0.06954	0.826	0.8609
-95.85	224.2	0.04528	0.9161	0.7406
-97.71	225.1	0.05646	0.7444	0.8575
-83.04	221.5	0.04544	0.8329	0.7382
-83.65	222.0	0.05856	0.8205	0.8209
-85.33	208.6	0.04096	0.7633	0.7325
-87.07	209.7	0.04979	0.6115	0.8586
-81.45	204.9	0.04473	0.762	0.7083
-83.25	205.7	0.05233	0.4143	0.7944
-88.81	193.7	0.04458	0.6804	0.7408
-89.62	194.2	0.0529	0.3589	0.8559
-75.65	183.6	0.04822	0.9598	0.6877
-78.69	183.9	0.05072	0.7822	0.8575
-83.11	171.6	0.04839	0.6067	0.779
-85.49	172.6	0.05548	0.5859	0.8523
-54.85	160.4	0.05872	0.9678	0.5621
-56.98	160.9	0.0635	0.5189	0.7538
-67.92	159.0	0.1024	0.9601	0.6055
-71.39	159.4	0.06692	0.7172	0.7539
-71.91	143.9	0.08704	0.3929	0.6347
-71.36	144.0	0.09266	0.234	0.7044
-52.24	138.4	0.1002	0.5568	0.5181
-48.63	137.8	0.0992	0.3013	0.4982
-59.2	116.6	0.1868	0.3683	0.3442
-54.65	116.6	0.1797	0.3426	0.3674
-50.13	130.3	0.1081	0.266	0.394
-50.5	130.4	0.1193	0.3697	0.4336
-51.37	123.8	0.1453	0.2749	0.4568
-51.79	124.2	0.1374	0.3349	0.3757
66.8	187.0	0.1345	0.9406	0.8363
67.83	186.6	0.1419	0.8346	0.9036
-56.44	117.4	0.1718	0.2763	0.2862
-61.44	117.8	0.1851	0.3508	0.3631

# Loss (initial) = 25364.96785626464
# Loss (final) = 169.69704649078227
# Loss (resample) = 13617.29549710923
