# Loss = 364.29679678649234

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
43.74	28.223	1245.6	8.8556	77.137	866.87	0.35582	7.3483	39.786	9.7193	0.13451	0.032059	0.51583

# t0	TI	IA	v0	w0
-212.1	547.0	0.09447	0.1973	0.9202
-213.6	547.8	0.1708	0.09016	0.8948
-95.84	489.0	0.1019	0.236	0.8654
-97.41	491.4	0.1893	0.1888	0.8851
-149.0	440.5	0.08685	0.8952	0.8208
-148.9	442.5	0.2028	0.1339	0.8272
-146.4	357.8	0.07466	0.8366	0.8884
-148.6	358.7	0.0717	0.9859	0.9271
-130.1	337.4	0.05595	0.828	0.9267
-130.2	338.8	0.1018	0.7337	0.9029
-124.9	320.2	0.08637	0.8903	0.8387
-127.9	320.5	0.08224	0.8924	0.9425
-117.4	313.9	0.07114	0.7943	0.8628
-118.7	313.4	0.05012	0.8481	0.8401
208.3	290.7	0.07267	0.9797	0.1767
-80.0	288.6	0.06147	0.7283	0.9068
-100.5	278.4	0.06495	0.8044	0.9087
-100.4	278.4	0.07254	0.8647	0.8752
-102.5	276.2	0.04891	0.7921	0.8407
-103.4	277.6	0.07935	0.9337	0.8384
-116.3	266.4	0.0649	0.6542	0.9381
-114.5	266.7	0.08232	0.9288	0.8598
-88.82	261.3	0.06313	0.688	0.8765
-88.05	261.5	0.09628	0.8223	0.8985
-95.93	252.4	0.06609	0.8914	0.8816
-96.37	252.8	0.0876	0.8898	0.9439
-104.9	237.9	0.0679	0.8679	0.8816
-106.6	238.4	0.08419	0.9396	0.9252
-99.97	233.5	0.08159	0.2774	0.9324
-98.54	232.7	0.06877	0.8253	0.8758
-95.4	225.3	0.09326	0.7842	0.8923
-94.97	224.9	0.09184	0.7765	0.9298
-80.51	221.6	0.08216	0.8193	0.8437
-80.33	221.6	0.09512	0.8017	0.871
-81.03	209.1	0.08905	0.8055	0.8379
-81.75	209.2	0.08984	0.8818	0.8673
-78.32	205.3	0.08668	0.8001	0.8216
-79.82	205.4	0.0641	0.8532	0.8372
-84.84	194.0	0.08548	0.9292	0.8401
-86.01	194.6	0.1128	0.8308	0.8338
-72.52	183.7	0.07938	0.8952	0.8099
-74.25	183.7	0.08714	0.9541	0.8335
-79.79	171.8	0.08577	0.8125	0.8829
-81.82	172.2	0.09025	0.1958	0.9514
-55.53	160.9	0.06142	0.8696	0.7465
-54.08	160.9	0.07867	0.9901	0.8314
-68.27	159.0	0.07838	0.8509	0.7936
-69.46	159.1	0.06271	0.8059	0.9148
-72.55	144.1	0.06886	0.995	0.7551
-68.45	143.6	0.08443	0.2277	0.8053
-50.11	137.9	0.07456	0.7533	0.7006
-47.71	137.2	0.05776	0.692	0.6249
-56.35	114.1	0.1269	0.6986	0.3549
-55.88	115.9	0.1628	0.8418	0.4232
-50.39	130.0	0.07159	0.5451	0.5414
-50.58	130.2	0.07242	0.7593	0.6627
-51.76	123.8	0.1571	0.7321	0.5163
-49.32	123.4	0.1015	0.7937	0.5353
65.14	187.3	0.09187	0.2003	0.8678
66.7	186.7	0.06934	0.9926	0.9704
-63.3	118.0	0.1572	0.4506	0.5248
-63.35	118.3	0.1521	0.7396	0.5149

# Loss (initial) = 24563.939649728356
# Loss (final) = 364.29679678649234
# Loss (resample) = 15838.090286030749
