# Loss = 208.72697934820738

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
88.292	6.8052	1225.6	7.2386	44.704	849.44	0.13218	47.798	76.178	9.7425	0.14534	0.020537	0.74398

# t0	TI	IA	v0	w0
-211.0	545.5	0.07066	0.4021	0.846
-213.0	546.5	0.1229	0.4392	0.9023
-95.53	488.8	0.1005	0.6682	0.8445
-96.53	490.9	0.179	0.5101	0.9283
-148.7	440.2	0.09199	0.3946	0.918
-149.6	441.4	0.2033	0.02702	0.9476
-145.7	358.5	0.1029	0.295	0.9329
-146.2	359.0	0.1414	0.2599	0.9321
-128.2	337.8	0.09365	0.4894	0.9087
-128.9	339.3	0.1589	0.1419	0.9659
-124.6	320.0	0.09633	0.4907	0.9032
-125.5	321.2	0.1509	0.2309	0.9685
-117.3	314.5	0.09169	0.6793	0.871
-117.5	315.0	0.1458	0.1232	0.9465
208.5	290.9	0.07884	0.2652	0.8427
-79.31	289.4	0.1022	0.2889	0.9322
-99.73	278.3	0.07677	0.687	0.7939
-100.6	278.7	0.08764	0.6706	0.9441
-102.3	276.5	0.07022	0.5186	0.7712
-103.6	277.4	0.1007	0.7617	0.9038
-115.1	266.6	0.07459	0.1114	0.8935
-115.1	266.4	0.08865	0.6276	0.9318
-89.38	261.0	0.05836	0.6327	0.7303
-90.18	261.5	0.08183	0.8062	0.9229
-95.73	251.6	0.06362	0.6333	0.7464
-96.35	252.0	0.07194	0.7727	0.8794
-106.0	238.1	0.06137	0.1549	0.8983
-106.9	238.4	0.08403	0.1214	0.9197
-99.83	233.2	0.06656	0.1698	0.8543
-99.46	233.2	0.08935	0.4043	0.8968
-95.11	225.2	0.08236	0.5195	0.751
-94.65	224.7	0.09223	0.747	0.8441
-81.5	222.2	0.08268	0.5205	0.6915
-81.12	221.8	0.0931	0.8453	0.7496
-83.47	209.2	0.09311	0.5755	0.6703
-82.76	209.2	0.1036	0.6172	0.8522
-79.75	205.2	0.09669	0.3605	0.6665
-79.46	205.9	0.1059	0.3231	0.6133
-84.8	193.8	0.1099	0.7258	0.6203
-86.23	193.8	0.1165	0.5917	0.6416
-74.47	184.3	0.1178	0.5074	0.6717
-76.32	184.1	0.1268	0.757	0.8273
-76.78	171.4	0.1301	0.0777	0.5894
-82.53	172.8	0.13	0.7341	0.84
-55.48	161.6	0.139	0.443	0.4239
-56.76	161.6	0.1397	0.5507	0.6706
-69.83	159.8	0.1423	0.6411	0.5477
-70.12	160.3	0.1433	0.8825	0.6197
-73.11	144.9	0.1588	0.3109	0.5257
-72.42	144.6	0.165	0.2672	0.5522
-50.5	138.4	0.1719	0.2286	0.411
-51.05	138.8	0.1627	0.1488	0.4786
-56.62	116.4	0.2033	0.2031	0.4358
-55.28	116.7	0.2008	0.09727	0.4276
-53.24	131.2	0.1746	0.08874	0.2988
-51.05	131.0	0.1784	0.06676	0.4226
-52.62	124.3	0.1873	0.08451	0.2972
-52.62	125.1	0.177	0.06443	0.4534
64.68	187.1	0.1358	0.2316	0.871
66.8	186.7	0.145	0.437	0.9258
-64.78	118.9	0.2059	0.2335	0.07807
-61.41	118.0	0.2039	0.2244	0.3842

# Loss (initial) = 26837.221245939843
# Loss (final) = 208.72697934820738
# Loss (resample) = 19166.748757084053
