# Loss = 194.9452868298179

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
76.779	11.874	1275.1	10.607	48.712	853.87	0.21128	110.44	67.87	9.5816	0.12579	0.033165	0.71881

# t0	TI	IA	v0	w0
-213.3	547.0	0.04594	0.4981	0.9189
-214.0	547.1	0.05471	0.6503	0.96
-96.59	489.0	0.05042	0.7332	0.6316
-97.65	491.0	0.07872	0.9228	0.9474
-148.9	440.1	0.07393	0.6134	0.9546
-150.5	441.9	0.08161	0.2248	0.9691
-147.1	358.0	0.09625	0.466	0.881
-148.5	359.3	0.09283	0.5257	0.963
-129.9	338.2	0.06447	0.3597	0.7776
-131.0	339.1	0.088	0.6978	0.9173
-125.5	319.9	0.06358	0.4724	0.82
-127.3	320.9	0.115	0.5087	0.9345
-117.9	313.2	0.04783	0.2335	0.727
-118.6	313.7	0.06649	0.3194	0.9207
208.1	290.0	0.06551	0.258	0.07697
-81.09	289.2	0.0696	0.6609	0.6939
-99.8	277.6	0.05994	0.8711	0.6305
-100.6	278.1	0.08098	0.2337	0.8137
-103.7	276.5	0.05533	0.4181	0.6104
-104.9	277.1	0.0776	0.2784	0.802
-115.5	266.1	0.06477	0.5021	0.7999
-115.9	266.5	0.0826	0.5943	0.8607
-88.53	261.2	0.06814	0.5202	0.5167
-89.93	261.5	0.08681	0.8673	0.7688
-96.23	252.1	0.07064	0.5566	0.6025
-97.74	252.7	0.08661	0.7225	0.7835
-105.6	238.2	0.0816	0.4631	0.7623
-106.7	238.3	0.09458	0.5891	0.854
-99.14	233.2	0.08455	0.3696	0.7564
-99.27	233.2	0.09893	0.5133	0.7752
-96.84	225.1	0.08824	0.3291	0.7248
-94.89	224.7	0.09735	0.9414	0.5466
-83.74	222.6	0.0923	0.6115	0.5795
-81.15	222.0	0.1026	0.6274	0.6324
-83.48	209.9	0.09846	0.4118	0.4788
-84.61	209.7	0.1124	0.7644	0.733
-80.04	205.8	0.1018	0.5267	0.5451
-83.05	206.3	0.1105	0.4288	0.5602
-87.28	194.9	0.108	0.4386	0.628
-88.38	194.9	0.1239	0.3209	0.6939
-73.14	183.5	0.1253	0.4651	0.4482
-76.55	184.3	0.1277	0.5553	0.715
-81.55	172.3	0.1304	0.3225	0.6932
-83.83	173.0	0.137	0.5438	0.7993
-56.02	161.6	0.1469	0.2063	0.222
-55.09	161.6	0.1463	0.4454	0.4453
-68.54	159.3	0.1452	0.3433	0.5041
-68.56	159.5	0.1525	0.4357	0.6459
-72.98	144.7	0.1659	0.1668	0.553
-71.17	144.6	0.1665	0.05538	0.6629
-50.95	138.5	0.1783	0.1864	0.1741
-47.35	138.3	0.1709	0.08384	0.351
-55.68	116.2	0.2086	0.107	0.4864
-50.71	115.9	0.2077	0.3876	0.7971
-50.51	130.7	0.1807	0.1248	0.1603
-52.28	131.3	0.1894	0.09803	0.3102
-52.51	124.0	0.205	0.1588	0.3852
-49.41	123.9	0.1897	0.1196	0.355
65.5	187.5	0.1461	0.1021	0.5866
65.22	187.3	0.155	0.814	0.8418
-59.46	117.9	0.2104	0.09527	0.1657
-58.35	117.4	0.2078	0.2993	0.2983

# Loss (initial) = 25871.463003656598
# Loss (final) = 194.9452868298179
# Loss (resample) = 16957.88344455737
