# Loss = 211.84696663763614

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
39.079	33.832	1249.9	6.3423	85.302	866.21	0.43426	6.2535	36.765	9.5384	0.13783	0.040945	0.44748

# t0	TI	IA	v0	w0
-214.8	543.2	0.05025	0.1845	0.8987
-215.5	545.1	0.07413	0.108	0.9042
-99.38	486.5	0.04482	0.5775	0.8965
-99.73	488.6	0.07579	0.0742	0.9458
-151.0	438.5	0.05118	0.3048	0.9156
-151.1	439.8	0.08948	0.3102	0.9427
-148.8	356.6	0.04806	0.3351	0.9481
-149.3	358.4	0.097	0.02831	0.9297
-131.5	336.9	0.04852	0.1588	0.9371
-130.5	338.1	0.1152	0.1726	0.9271
-127.2	319.6	0.05248	0.267	0.9326
-127.4	320.5	0.09809	0.1158	0.9412
-119.7	313.4	0.04575	0.4305	0.9383
-120.6	314.5	0.06871	0.3369	0.9731
205.5	289.1	0.0386	0.5168	0.1306
-81.93	289.4	0.06033	0.1308	0.9508
-101.0	277.8	0.05229	0.4174	0.9127
-101.3	278.9	0.08512	0.2384	0.9473
-106.6	276.5	0.04007	0.4876	0.9206
-103.5	277.1	0.08653	0.2166	0.9242
-117.0	266.8	0.0611	0.5295	0.9339
-117.2	267.8	0.09815	0.0597	0.9414
-91.87	260.8	0.03965	0.5535	0.9038
-90.33	261.9	0.0781	0.1037	0.9439
-98.74	251.7	0.04084	0.8212	0.8958
-98.7	253.1	0.07041	0.2888	0.9415
-108.4	238.4	0.05241	0.6267	0.9215
-107.6	239.2	0.1144	0.2353	0.927
-102.3	232.8	0.03945	0.8563	0.9134
-101.9	233.8	0.06611	0.572	0.943
-97.76	224.6	0.04184	0.7693	0.9004
-97.91	225.5	0.06599	0.4248	0.9411
-83.84	221.6	0.04357	0.6047	0.8855
-83.83	222.2	0.05985	0.4555	0.9205
-85.14	208.7	0.04208	0.884	0.8703
-84.6	209.6	0.06464	0.8999	0.9218
-82.37	204.7	0.04424	0.7968	0.8723
-81.93	205.7	0.05573	0.5188	0.8838
-87.06	193.2	0.04297	0.8576	0.8688
-88.12	194.0	0.05429	0.6165	0.883
-75.16	183.5	0.04711	0.9363	0.8662
-77.21	184.3	0.07585	0.4352	0.9325
-79.44	171.7	0.07151	0.3498	0.8785
-79.91	172.1	0.08896	0.2783	0.9138
-56.95	160.7	0.05129	0.9691	0.8098
-55.54	160.7	0.05591	0.8977	0.8262
-70.91	159.0	0.05169	0.8585	0.8475
-70.98	159.2	0.0562	0.7579	0.8897
-73.9	144.3	0.06397	0.8704	0.8172
-72.67	144.2	0.06484	0.3257	0.8426
-51.78	138.0	0.07263	0.6241	0.8027
-49.56	138.0	0.07324	0.3608	0.7768
-58.64	116.5	0.1285	0.7243	0.703
-52.41	116.0	0.1533	0.4555	0.7079
-52.42	130.5	0.07916	0.5505	0.7138
-51.22	130.6	0.08425	0.7838	0.7473
-52.34	123.9	0.1052	0.4649	0.7377
-50.1	123.6	0.09097	0.7586	0.7127
64.41	187.3	0.07599	0.8623	0.9351
66.86	186.8	0.08937	0.7946	0.9272
-57.96	117.2	0.1192	0.4753	0.6658
-58.58	117.1	0.152	0.4059	0.7729

# Loss (initial) = 21599.593939697002
# Loss (final) = 211.84696663763614
# Loss (resample) = 11549.384242589906
