# Loss = 254.45108481229718

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
103.24	44.003	1261.5	6.1362	80.018	848.17	0.11188	39.833	95.674	9.4963	0.14216	0.031503	0.832

# t0	TI	IA	v0	w0
-214.1	545.1	0.04842	0.4248	0.8778
-214.2	545.3	0.07561	0.0949	0.794
-94.84	485.7	0.06266	0.5143	0.6583
-98.0	489.0	0.09374	0.4075	0.8593
-150.3	440.8	0.07001	0.237	0.8296
-150.6	440.9	0.1206	0.02857	0.8276
-147.0	358.9	0.08856	0.1483	0.8455
-149.1	359.5	0.1378	0.3795	0.9065
-129.5	338.9	0.0872	0.05212	0.8514
-130.2	339.7	0.1536	0.1352	0.8968
-125.3	320.9	0.08485	0.1943	0.815
-127.4	321.6	0.1419	0.2038	0.9233
-117.9	314.8	0.09292	0.02916	0.8655
-118.2	314.8	0.156	0.05188	0.8575
208.1	292.0	0.08212	0.2159	0.2111
-80.04	290.5	0.08482	0.5205	0.8331
-99.73	278.8	0.0723	0.7817	0.8004
-100.2	279.4	0.1285	0.04745	0.8447
-102.6	277.2	0.07022	0.2421	0.7994
-104.2	278.0	0.1223	0.767	0.8714
-115.5	266.6	0.0714	0.1429	0.8239
-114.8	267.2	0.1089	0.3014	0.782
-89.05	261.7	0.06113	0.781	0.7311
-89.77	262.3	0.1063	0.02313	0.8796
-96.65	252.0	0.04788	0.1635	0.7752
-96.93	253.1	0.07674	0.3728	0.8484
-107.1	238.8	0.06341	0.2114	0.8485
-107.3	238.6	0.06513	0.8661	0.8751
-101.1	233.4	0.04068	0.2226	0.8691
-99.3	233.2	0.06573	0.8676	0.8329
-96.58	224.9	0.04284	0.3917	0.7992
-95.24	224.8	0.06998	0.6638	0.7575
-81.11	221.7	0.05419	0.6282	0.6691
-81.69	221.9	0.07228	0.6825	0.7753
-82.56	209.5	0.08272	0.7774	0.4463
-82.9	209.2	0.1018	0.4433	0.5653
-78.51	205.6	0.1006	0.4908	0.4875
-79.56	205.7	0.09899	0.5308	0.6138
-85.11	194.2	0.1084	0.6185	0.5554
-85.85	194.4	0.1207	0.5683	0.5981
-73.9	184.3	0.1264	0.6127	0.4963
-76.2	184.0	0.1295	0.7308	0.7722
-77.17	175.0	0.1161	0.592	0.4291
-81.25	172.5	0.1381	0.693	0.7398
-55.39	161.5	0.1487	0.2033	0.4408
-54.44	161.2	0.1494	0.4046	0.6835
-68.43	159.7	0.1494	0.4022	0.5322
-68.29	159.6	0.1532	0.6104	0.736
-73.77	145.1	0.169	0.1044	0.6069
-69.48	144.3	0.1752	0.3306	0.4431
-50.62	138.6	0.1802	0.2069	0.3878
-48.29	138.4	0.1791	0.07501	0.3891
-54.87	116.4	0.2126	0.4019	0.5204
-53.68	116.5	0.2165	0.2982	0.2168
-51.39	131.2	0.1852	0.1767	0.1867
-50.44	131.1	0.1907	0.292	0.2506
-50.35	124.1	0.2013	0.2445	0.1662
-50.08	124.5	0.1918	0.072	0.2391
65.21	187.4	0.1362	0.8967	0.8325
64.18	187.5	0.1449	0.9353	0.8525
-62.14	118.4	0.2136	0.1184	0.1072
-61.2	117.9	0.2143	0.1854	0.326

# Loss (initial) = 23776.721291738646
# Loss (final) = 254.45108481229718
# Loss (resample) = 16231.692559321782
