# Loss = 401.08205637301455

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
59.814	31.091	1256.4	5.6767	33.774	868.79	0.30014	6.0498	58.438	9.9472	0.11608	0.046508	0.81371

# t0	TI	IA	v0	w0
-213.3	541.9	0.04867	0.2826	0.726
-214.7	543.6	0.05983	0.1654	0.7852
-98.26	487.7	0.05765	0.5901	0.2839
-99.75	488.0	0.06707	0.2087	0.3339
-150.2	440.4	0.06373	0.2016	0.8116
-151.7	440.1	0.08318	0.2293	0.8593
-147.2	357.7	0.08253	0.142	0.8933
-148.1	358.1	0.1252	0.1998	0.8063
-130.0	338.6	0.08655	0.1673	0.9224
-131.5	338.6	0.1268	0.09374	0.8762
-124.0	320.8	0.09843	0.1999	0.842
-126.6	321.2	0.1336	0.1342	0.8804
-116.0	314.5	0.1016	0.1387	0.8229
-118.3	315.3	0.1354	0.1961	0.8937
209.5	290.6	0.08331	0.9433	0.5412
-78.45	290.2	0.1585	0.1517	0.8422
-98.61	278.6	0.1044	0.09696	0.9392
-98.99	279.1	0.185	0.1574	0.8184
-101.1	277.2	0.09925	0.0286	0.9233
-102.7	278.1	0.1625	0.1996	0.8961
-114.9	267.9	0.1046	0.2295	0.8983
-114.0	267.6	0.16	0.2252	0.8734
-87.7	262.1	0.09931	0.3591	0.967
-86.91	262.2	0.1944	0.1172	0.7987
-94.45	252.3	0.07856	0.4811	0.8029
-95.52	253.3	0.1729	0.1493	0.9038
-104.5	238.8	0.1171	0.1513	0.8574
-107.4	239.6	0.1146	0.2756	0.9302
-98.31	234.3	0.145	0.05223	0.8137
-99.16	234.6	0.146	0.1824	0.9157
-94.01	225.1	0.08392	0.09273	0.9452
-92.87	225.2	0.169	0.1381	0.8967
-80.83	222.3	0.0703	0.1784	0.9649
-80.23	221.8	0.07048	0.8084	0.81
-82.18	209.5	0.07285	0.8078	0.8569
-82.36	209.8	0.08821	0.7962	0.8675
-77.57	205.2	0.07243	0.5912	0.8123
-78.67	205.6	0.08148	0.7533	0.8983
-84.23	193.9	0.08274	0.3506	0.9104
-84.61	193.8	0.07512	0.6525	0.898
-72.72	183.9	0.06496	0.6286	0.9339
-73.42	183.7	0.08098	0.8321	0.8465
-77.1	171.7	0.1199	0.2082	0.722
-78.19	172.1	0.1425	0.1578	0.7291
-54.73	161.1	0.07722	0.6337	0.8921
-53.09	160.7	0.0762	0.7437	0.9085
-66.46	158.7	0.06704	0.9574	0.8388
-67.66	159.3	0.1044	0.2979	0.9242
-72.36	143.9	0.05118	0.896	0.8015
-70.76	143.6	0.04685	0.6822	0.8853
-50.54	137.9	0.05396	0.9312	0.8195
-47.99	137.7	0.06277	0.9298	0.7247
-51.69	115.5	0.1516	0.2876	0.3475
-54.65	116.0	0.1659	0.5483	0.542
-53.09	130.8	0.07108	0.6676	0.7309
-51.0	130.6	0.07913	0.6928	0.7458
-54.35	124.2	0.1979	0.8247	0.8304
-50.42	123.8	0.1072	0.8043	0.4301
66.06	187.2	0.06806	0.7338	0.8669
66.48	186.7	0.05586	0.06564	0.7482
-62.77	117.7	0.1279	0.4681	0.596
-64.48	118.2	0.1973	0.805	0.4615

# Loss (initial) = 25003.49574769458
# Loss (final) = 401.08205637301455
# Loss (resample) = 14671.46589144777
