# Loss = 246.8251168852837

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
32.456	21.822	1251.4	12.061	20.857	879.52	0.19724	38.509	29.573	9.3451	0.148	0.018227	0.45316

# t0	TI	IA	v0	w0
-211.5	548.6	0.1214	0.3247	0.9444
-212.6	550.2	0.173	0.05751	0.9431
-96.09	490.2	0.1059	0.898	0.9271
-96.61	491.3	0.1313	0.8087	0.9572
-147.6	439.7	0.08837	0.9018	0.9543
-148.2	440.0	0.08986	0.7008	0.9689
-147.9	359.3	0.07821	0.8407	0.9489
-148.7	360.0	0.1091	0.9793	0.9659
-130.1	338.6	0.08014	0.7234	0.8802
-131.0	338.4	0.09556	0.9848	0.9694
-125.1	320.5	0.08689	0.7868	0.8446
-125.2	320.3	0.08407	0.9518	0.9782
-117.4	313.3	0.05544	0.6983	0.7871
-118.0	314.3	0.08516	0.9666	0.9705
208.9	291.0	0.1071	0.008563	0.7712
-81.93	290.2	0.09538	0.944	0.9114
-99.79	278.7	0.09434	0.509	0.7717
-100.4	278.8	0.1026	0.9071	0.8757
-103.1	276.3	0.06262	0.4329	0.7571
-104.3	277.5	0.08697	0.8375	0.8742
-115.6	266.5	0.07121	0.6638	0.9017
-115.8	266.8	0.07525	0.884	0.9216
-89.57	261.4	0.06959	0.5818	0.6515
-88.94	261.4	0.0787	0.7772	0.82
-96.11	251.7	0.06537	0.6292	0.7325
-98.73	253.1	0.07927	0.8581	0.8778
-105.7	237.2	0.05655	0.8916	0.8477
-106.4	237.6	0.06628	0.6926	0.9195
-98.93	231.8	0.05617	0.683	0.8255
-98.5	232.3	0.07376	0.7303	0.8675
-95.66	224.1	0.06432	0.8273	0.8203
-96.42	224.6	0.08337	0.5976	0.8993
-81.61	221.2	0.07265	0.6348	0.6864
-81.86	221.7	0.09006	0.7142	0.769
-83.62	208.8	0.08293	0.7218	0.7359
-83.62	208.9	0.09962	0.7038	0.8481
-79.63	204.7	0.08904	0.6461	0.6738
-80.82	204.9	0.09421	0.5553	0.6699
-84.07	193.5	0.09793	0.6884	0.7602
-85.68	193.7	0.1144	0.7044	0.7221
-70.97	183.1	0.1105	0.7599	0.6547
-74.67	183.5	0.1186	0.7002	0.8558
-82.01	171.7	0.1201	0.9466	0.8368
-81.43	171.7	0.1276	0.8754	0.901
-56.15	160.9	0.1268	0.4734	0.5176
-55.19	160.7	0.1316	0.6288	0.6734
-68.46	159.0	0.1324	0.7302	0.7045
-69.36	159.2	0.1362	0.7321	0.8116
-73.28	144.6	0.1508	0.7422	0.6662
-70.76	144.2	0.1554	0.7674	0.6104
-48.46	137.6	0.1606	0.5374	0.391
-48.48	138.2	0.1582	0.4478	0.3233
-52.42	115.5	0.1925	0.5448	0.5636
-51.44	115.8	0.1897	0.6289	0.5167
-53.31	130.7	0.1585	0.3986	0.3585
-51.22	130.8	0.1668	0.4744	0.4361
-52.69	123.9	0.1738	0.3309	0.404
-47.78	123.4	0.1673	0.382	0.3606
64.36	187.3	0.1404	0.3237	0.5509
66.03	187.1	0.1616	0.6627	0.7795
-59.36	117.8	0.1888	0.393	0.3233
-57.57	117.1	0.1838	0.5999	0.5285

# Loss (initial) = 25495.881831839713
# Loss (final) = 246.8251168852837
# Loss (resample) = 19731.375817516302
