# Loss = 244.2944940634883

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
118.36	16.53	1258.8	6.6904	90.258	847.06	0.19144	37.374	94.463	10.408	0.13203	0.027617	0.75635

# t0	TI	IA	v0	w0
-213.3	544.3	0.04508	0.2665	0.8918
-214.3	546.7	0.07894	0.4097	0.9265
-96.73	488.7	0.05112	0.6818	0.8582
-97.52	488.9	0.1048	0.8491	0.899
-150.4	440.6	0.06381	0.2731	0.8837
-149.8	440.8	0.1365	0.3017	0.927
-147.5	358.6	0.06648	0.5891	0.9133
-148.0	358.7	0.1089	0.4124	0.9436
-128.5	336.8	0.05002	0.338	0.8729
-130.4	338.9	0.1254	0.179	0.9717
-125.3	320.6	0.07225	0.5394	0.8577
-126.5	321.5	0.1271	0.2121	0.9283
-118.5	314.6	0.06537	0.4767	0.8616
-117.3	314.6	0.1015	0.5938	0.9263
206.8	292.3	0.06205	0.3948	0.005887
-79.75	290.4	0.08904	0.2665	0.9131
-99.3	278.5	0.0689	0.3301	0.7732
-100.9	279.1	0.08585	0.4354	0.9367
-102.7	276.6	0.06053	0.5138	0.7446
-104.1	277.8	0.08445	0.5871	0.9079
-115.8	266.8	0.05185	0.6623	0.8337
-115.7	267.1	0.07273	0.6423	0.914
-89.19	261.7	0.06169	0.636	0.7028
-89.13	261.7	0.07198	0.5732	0.9141
-97.26	252.5	0.05421	0.5673	0.7185
-99.2	253.5	0.06357	0.6449	0.9019
-107.4	238.3	0.04544	0.25	0.8711
-108.2	238.6	0.05494	0.2508	0.923
-100.8	233.1	0.03894	0.8174	0.734
-100.1	233.3	0.05836	0.7188	0.8132
-95.72	224.7	0.04959	0.453	0.7323
-97.62	225.6	0.08406	0.5505	0.84
-83.08	222.3	0.05696	0.4432	0.6587
-82.35	222.2	0.07828	0.4447	0.7
-81.48	209.1	0.09289	0.5622	0.5394
-84.69	209.7	0.1094	0.5948	0.7515
-79.93	204.6	0.1055	0.478	0.6103
-80.01	205.8	0.1158	0.2147	0.6212
-82.73	193.5	0.1193	0.8136	0.3695
-87.75	194.6	0.133	0.3005	0.6753
-72.67	184.1	0.1374	0.412	0.5183
-74.23	183.9	0.1394	0.6816	0.7658
-81.32	172.5	0.1461	0.2192	0.6279
-80.36	172.2	0.1504	0.892	0.7429
-55.45	161.5	0.1537	0.04992	0.5176
-53.71	161.2	0.1574	0.1869	0.663
-68.7	159.6	0.158	0.06112	0.6659
-68.44	159.6	0.1639	0.6085	0.6743
-72.19	144.8	0.1781	0.2614	0.4935
-73.3	145.3	0.1805	0.1263	0.617
-48.74	138.3	0.189	0.1798	0.2867
-47.29	138.3	0.186	0.06601	0.4074
-55.93	116.5	0.2196	0.3124	0.3449
-54.25	116.6	0.2221	0.2017	0.2482
-51.35	131.0	0.1931	0.07456	0.234
-50.52	131.1	0.198	0.1591	0.2843
-47.86	123.4	0.2073	0.1312	0.2601
-50.52	124.4	0.1992	0.0602	0.3681
65.23	187.2	0.1444	0.6684	0.9594
66.72	186.7	0.1543	0.3371	0.9264
-62.53	118.4	0.2214	0.2112	0.4087
-64.25	118.4	0.2191	0.1212	0.4011

# Loss (initial) = 27690.50514235872
# Loss (final) = 244.2944940634883
# Loss (resample) = 20306.02680361405
