# Loss = 409.9743126210653

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
88.731	31.902	1255.4	5.4918	35.057	864.09	0.19149	5.9985	78.116	9.5446	0.12199	0.04167	0.81296

# t0	TI	IA	v0	w0
-214.3	543.8	0.0646	0.6039	0.6944
-214.6	546.1	0.0793	0.4339	0.7122
-96.92	489.2	0.07112	0.4954	0.4682
-99.8	488.4	0.09525	0.3915	0.6707
-150.6	441.6	0.08667	0.2337	0.8297
-152.1	440.4	0.1183	0.06934	0.8157
-147.3	359.6	0.1162	0.1232	0.8044
-148.9	360.1	0.1631	0.3071	0.8449
-129.7	339.3	0.1251	0.03469	0.8309
-131.3	339.5	0.2005	0.2416	0.8626
-125.3	321.4	0.1143	0.06238	0.8553
-127.6	322.2	0.2086	0.09603	0.7855
-118.0	315.5	0.1185	0.1128	0.9397
-118.3	315.4	0.2043	0.08962	0.8654
209.5	291.4	0.08204	0.6854	0.248
-79.38	291.2	0.1769	0.1813	0.8537
-99.23	279.4	0.1106	0.3458	0.874
-99.63	280.9	0.2215	0.2011	0.8639
-101.9	277.8	0.09605	0.2335	0.7989
-104.6	279.1	0.2	0.06542	0.8631
-115.4	267.4	0.1148	0.1185	0.8092
-115.2	267.8	0.1782	0.2108	0.9151
-88.7	262.7	0.104	0.4708	0.9639
-88.85	262.8	0.1875	0.2636	0.8109
-96.1	253.7	0.1101	0.1015	0.8206
-96.54	254.1	0.1588	0.09189	0.9312
-106.1	239.2	0.1001	0.3657	0.9291
-107.9	239.9	0.1026	0.1925	0.9372
-99.33	234.7	0.1069	0.03168	0.8897
-98.77	234.0	0.1418	0.2094	0.9149
-94.6	225.8	0.118	0.009358	0.8043
-94.52	226.3	0.173	0.004548	0.8163
-80.67	222.3	0.1029	0.7895	0.8235
-80.32	222.6	0.09918	0.8814	0.8211
-81.05	209.1	0.09977	0.7571	0.8177
-83.18	210.1	0.09414	0.4045	0.9556
-77.64	205.9	0.1166	0.1646	0.8273
-79.36	206.2	0.1253	0.7571	0.8512
-84.67	194.9	0.1228	0.1212	0.8241
-85.26	194.4	0.1114	0.9525	0.8286
-72.98	184.5	0.1122	0.3668	0.877
-75.98	184.1	0.1083	0.9405	0.9623
-80.16	172.2	0.09235	0.2395	0.7949
-80.42	172.5	0.09893	0.8832	0.9063
-54.37	160.9	0.08249	0.8513	0.5987
-53.75	160.9	0.1024	0.6682	0.9027
-67.73	159.0	0.08148	0.7644	0.7365
-68.78	159.0	0.0528	0.8539	0.9351
-70.36	143.6	0.07368	0.1885	0.7953
-69.39	143.7	0.06263	0.7348	0.6855
-49.49	137.9	0.09106	0.7886	0.4801
-48.78	138.2	0.1527	0.6978	0.5626
-54.23	116.0	0.2045	0.5648	0.2947
-56.95	116.8	0.2159	0.7044	0.5084
-51.07	130.7	0.1605	0.6692	0.2212
-50.33	130.8	0.1455	0.6671	0.5182
-54.94	124.1	0.1571	0.605	0.5323
-49.74	124.0	0.1868	0.8047	0.2717
65.69	186.9	0.06575	0.6073	0.8628
65.17	188.1	0.0856	0.2505	0.8712
-56.63	117.2	0.2042	0.2811	0.3834
-61.93	118.5	0.211	0.4468	0.4566

# Loss (initial) = 26203.41303720799
# Loss (final) = 409.9743126210653
# Loss (resample) = 18663.80607401566
