# Loss = 148.5226874114573

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
58.689	133.84	1393.9	13.401	157.41	882.42	0.42101	8.0331	52.283	9.5415	0.14643	0.048743	0.56144

# t0	TI	IA	v0	w0
-213.4	543.3	0.05781	0.7723	0.917
-215.3	546.0	0.06176	0.7422	0.9128
-97.87	487.1	0.06192	0.6166	0.8568
-99.82	489.2	0.05899	0.833	0.9187
-151.0	438.7	0.05555	0.7907	0.9065
-151.8	439.0	0.05549	0.8277	0.915
-149.1	356.8	0.0478	0.8218	0.8479
-151.3	357.9	0.05224	0.5034	0.962
-131.5	336.2	0.04221	0.85	0.8065
-133.0	337.9	0.05688	0.6642	0.9416
-128.3	319.8	0.04829	0.8785	0.7885
-129.0	320.3	0.06083	0.7447	0.9146
-120.9	313.2	0.0396	0.863	0.7806
-120.4	313.8	0.05829	0.7937	0.9032
206.4	289.6	0.04589	0.123	0.09618
-82.23	289.3	0.05284	0.7293	0.8412
-103.1	277.4	0.03849	0.7559	0.7413
-104.1	278.6	0.05028	0.4445	0.8858
-105.2	275.6	0.03803	0.8831	0.7007
-106.8	276.8	0.04732	0.4955	0.8684
-118.1	265.1	0.03675	0.906	0.7443
-118.6	266.7	0.05065	0.6139	0.8708
-92.05	260.0	0.03472	0.7749	0.6901
-92.08	261.5	0.05076	0.6609	0.8439
-99.61	251.2	0.03777	0.6742	0.708
-100.1	252.5	0.04842	0.5641	0.8449
-108.8	237.4	0.03948	0.8416	0.7063
-110.1	238.3	0.04517	0.6935	0.8402
-101.8	232.4	0.03948	0.8992	0.6807
-102.9	233.2	0.04882	0.6897	0.8147
-98.82	224.2	0.03928	0.7463	0.6923
-98.62	225.0	0.05207	0.6241	0.818
-85.19	221.4	0.04082	0.6955	0.6826
-84.14	221.6	0.04984	0.6156	0.7736
-85.4	208.3	0.04233	0.7986	0.6259
-86.14	209.3	0.05558	0.629	0.8006
-82.04	204.6	0.04489	0.7327	0.6163
-83.43	205.4	0.05079	0.3682	0.7408
-87.15	193.2	0.04755	0.7156	0.6185
-89.25	194.0	0.06009	0.267	0.7802
-75.27	183.5	0.05637	0.667	0.6116
-78.75	184.1	0.06407	0.7515	0.7561
-82.79	171.8	0.06049	0.5502	0.684
-84.24	172.3	0.07008	0.4586	0.8393
-57.32	160.9	0.06827	0.3655	0.5942
-55.66	160.8	0.08079	0.7127	0.6567
-70.59	159.1	0.074	0.4208	0.6304
-71.07	159.2	0.08	0.4318	0.7472
-72.76	144.2	0.1019	0.2915	0.5911
-71.42	144.1	0.1057	0.1512	0.7038
-49.61	137.9	0.1199	0.2719	0.5112
-49.48	138.0	0.1143	0.1445	0.5387
-56.09	116.2	0.1944	0.2939	0.3943
-57.18	116.6	0.1786	0.201	0.4353
-53.17	130.8	0.1194	0.1837	0.4674
-51.25	130.8	0.1344	0.2829	0.4363
-53.33	124.0	0.1375	0.1867	0.5185
-52.26	124.1	0.1452	0.1719	0.4397
63.61	187.6	0.1098	0.6092	0.8208
65.15	187.1	0.1259	0.3726	0.8604
-62.11	118.0	0.17	0.138	0.3999
-64.02	118.3	0.1978	0.2015	0.4488

# Loss (initial) = 25655.957666846076
# Loss (final) = 148.5226874114573
# Loss (resample) = 14501.074900484027
