# Loss = 244.54278683572008

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
50.253	31.473	1193.9	6.8112	98.931	875.23	0.38813	8.765	46.319	9.3807	0.13654	0.042037	0.5659

# t0	TI	IA	v0	w0
-213.3	544.6	0.0577	0.1119	0.8902
-214.9	545.9	0.08219	0.07772	0.9008
-98.58	488.2	0.05118	0.9318	0.9147
-99.4	489.6	0.08778	0.7081	0.908
-150.8	439.6	0.0584	0.2784	0.937
-150.7	440.7	0.1044	0.2228	0.9466
-147.8	357.8	0.0579	0.4715	0.9385
-148.2	358.6	0.1335	0.3239	0.9175
-130.5	337.3	0.05145	0.7159	0.941
-130.7	339.4	0.1552	0.3654	0.9032
-126.3	319.7	0.05011	0.944	0.9179
-126.7	320.8	0.1285	0.6233	0.9404
-118.9	314.3	0.06064	0.6709	0.9164
-118.8	314.6	0.09518	0.3924	0.9201
207.0	290.8	0.05759	0.3836	0.07958
-80.33	290.0	0.09127	0.877	0.9351
-100.4	278.3	0.06282	0.9161	0.8922
-100.9	279.0	0.08462	0.9119	0.926
-102.7	276.6	0.06003	0.8957	0.895
-105.0	277.4	0.05977	0.791	0.9459
-115.7	267.4	0.1084	0.1491	0.8817
-116.4	267.1	0.0732	0.6062	0.9559
-89.3	261.2	0.05214	0.6771	0.8864
-88.2	261.5	0.08725	0.9017	0.918
-96.64	252.5	0.05807	0.8646	0.8792
-98.37	253.2	0.06901	0.5485	0.9377
-106.4	238.4	0.07896	0.3507	0.9175
-106.6	238.4	0.07178	0.8334	0.897
-99.04	233.2	0.06112	0.9389	0.8742
-99.76	233.6	0.08052	0.8921	0.9256
-95.84	225.4	0.0753	0.9553	0.8711
-95.83	225.1	0.0713	0.961	0.909
-82.32	222.4	0.07699	0.9012	0.8693
-81.71	222.3	0.09414	0.8477	0.8899
-81.8	209.0	0.06925	0.8006	0.8328
-84.05	209.8	0.08089	0.7221	0.9139
-79.54	205.4	0.06568	0.8419	0.8354
-80.48	205.9	0.076	0.7926	0.8379
-86.09	194.2	0.08352	0.7087	0.8539
-85.95	193.9	0.06255	0.6943	0.847
-73.27	183.9	0.06147	0.9287	0.8084
-76.1	184.4	0.09596	0.8532	0.8922
-78.37	171.9	0.114	0.2358	0.8143
-82.68	172.1	0.053	0.971	0.9076
-55.14	161.1	0.06843	0.9637	0.7523
-54.72	160.8	0.06229	0.8028	0.871
-69.8	159.2	0.05968	0.5522	0.8149
-69.2	159.1	0.05828	0.915	0.8831
-72.08	144.0	0.06523	0.9173	0.7554
-69.72	143.7	0.06708	0.5327	0.7615
-50.63	137.8	0.06336	0.9055	0.7038
-48.21	137.5	0.06332	0.4157	0.6793
-58.94	116.6	0.1597	0.6895	0.6504
-55.26	116.0	0.1334	0.711	0.5988
-52.32	130.5	0.06865	0.5835	0.639
-51.61	130.7	0.07363	0.6081	0.6888
-52.7	123.8	0.08997	0.5699	0.6625
-50.5	123.5	0.09045	0.6778	0.6166
64.58	187.3	0.06964	0.1071	0.9778
66.06	186.6	0.05305	0.06632	0.8966
-58.77	117.6	0.1324	0.4712	0.5515
-62.26	117.8	0.1316	0.572	0.5815

# Loss (initial) = 28406.403016669992
# Loss (final) = 244.54278683572008
# Loss (resample) = 14853.298400740094
