# Loss = 179.604255098475

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
49.518	16.466	1243.2	10.556	107.93	865.32	0.10695	43.948	46.222	9.0937	0.14946	0.012466	0.57427

# t0	TI	IA	v0	w0
-212.1	545.1	0.05197	0.7605	0.9226
-212.7	546.8	0.06267	0.8912	0.988
-96.73	488.9	0.08437	0.6166	0.8175
-96.7	490.7	0.103	0.8434	0.9825
-148.6	439.3	0.07579	0.8209	0.8946
-148.9	438.8	0.08658	0.8158	0.9868
-145.9	357.3	0.09	0.8488	0.8531
-148.1	358.2	0.09238	0.7179	0.939
-130.8	338.0	0.08131	0.867	0.8267
-129.8	337.6	0.06861	0.5891	0.9288
-124.7	319.5	0.0665	0.8509	0.7901
-126.5	320.2	0.08156	0.6967	0.9065
-120.0	314.7	0.06596	0.8992	0.8092
-118.4	313.7	0.06386	0.5726	0.8952
208.0	291.0	0.07775	0.2523	0.0172
-83.37	290.0	0.05454	0.5122	0.8532
-99.11	277.5	0.05774	0.9229	0.7179
-101.3	278.3	0.06477	0.5571	0.8556
-105.6	276.6	0.04309	0.8949	0.7431
-105.3	277.1	0.05539	0.595	0.8422
-115.3	264.9	0.03363	0.9707	0.7438
-117.9	266.3	0.03906	0.6313	0.8551
-91.23	261.0	0.03619	0.9078	0.6895
-90.35	261.0	0.04794	0.4379	0.8463
-97.24	251.9	0.05152	0.7603	0.7165
-99.84	252.8	0.05187	0.5402	0.8449
-107.0	237.3	0.03822	0.5643	0.751
-108.7	238.3	0.05395	0.1752	0.8973
-99.13	232.3	0.04686	0.741	0.7096
-102.4	233.6	0.0582	0.4535	0.8399
-96.44	224.5	0.05119	0.4284	0.7463
-96.57	224.9	0.06658	0.2753	0.848
-83.07	221.7	0.053	0.3702	0.7395
-82.87	221.8	0.06302	0.3371	0.8019
-82.97	208.8	0.06034	0.2953	0.7298
-84.3	209.6	0.08392	0.29	0.8353
-79.18	204.9	0.06596	0.2326	0.7347
-81.67	205.7	0.08321	0.08734	0.7996
-87.34	194.2	0.07565	0.181	0.7878
-87.64	194.4	0.1021	0.1331	0.8053
-73.51	184.0	0.09419	0.2054	0.7322
-77.2	184.1	0.1001	0.3365	0.8145
-81.79	172.8	0.1055	0.4712	0.7238
-82.68	172.7	0.1109	0.3716	0.8332
-55.87	161.4	0.1088	0.05316	0.733
-54.54	161.2	0.1192	0.1887	0.7438
-69.37	159.5	0.1182	0.1948	0.724
-70.91	160.2	0.1297	0.2242	0.8067
-74.38	145.1	0.1468	0.0725	0.744
-73.89	145.3	0.1608	0.2984	0.6143
-49.49	138.2	0.1496	0.08103	0.653
-47.96	138.3	0.1697	0.4738	0.4411
-55.36	116.3	0.1987	0.1598	0.5838
-54.81	116.6	0.2036	0.1489	0.5525
-52.66	131.1	0.1473	0.03472	0.6494
-50.89	131.1	0.1616	0.04595	0.6613
-53.33	124.0	0.1593	0.0294	0.6958
-51.32	124.2	0.1613	0.04016	0.6861
64.52	187.8	0.147	0.3888	0.8255
69.34	186.4	0.1742	0.8784	0.9708
-63.74	118.4	0.1757	0.01463	0.7431
-64.96	118.5	0.1944	0.05571	0.6774

# Loss (initial) = 24613.780170556714
# Loss (final) = 179.604255098475
# Loss (resample) = 14918.031021205989
