# Loss = 400.0632697127728

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
110.03	17.113	1251.0	5.5813	73.701	861.98	0.28824	14.055	74.495	9.5611	0.14133	0.042169	0.50227

# t0	TI	IA	v0	w0
-214.3	545.0	0.05709	0.2359	0.7623
-215.3	545.1	0.07896	0.5752	0.8173
-97.65	488.1	0.06686	0.8342	0.5773
-99.72	489.4	0.08471	0.3466	0.7855
-150.3	441.0	0.06755	0.4932	0.8967
-151.1	441.3	0.1036	0.2427	0.8234
-147.7	359.3	0.07663	0.2594	0.8677
-149.1	359.2	0.131	0.04627	0.8214
-129.9	338.8	0.09427	0.06194	0.7749
-131.6	340.4	0.1369	0.2015	0.9425
-125.9	320.8	0.08409	0.1648	0.785
-126.9	321.6	0.1636	0.166	0.7904
-118.8	314.2	0.06435	0.273	0.9497
-119.0	315.3	0.1634	0.289	0.8058
208.7	291.3	0.06985	0.3002	0.1301
-80.21	290.2	0.1082	0.577	0.8591
-99.64	278.9	0.08613	0.6051	0.883
-101.1	279.6	0.1548	0.03762	0.8939
-102.6	277.7	0.08246	0.3638	0.8228
-104.1	278.3	0.1412	0.0422	0.8103
-115.8	267.4	0.08761	0.2991	0.8446
-115.3	267.3	0.1473	0.1267	0.8061
-88.87	262.1	0.07301	0.3112	0.8367
-89.05	262.2	0.1233	0.01218	0.88
-97.24	253.3	0.07333	0.1871	0.8495
-96.58	253.4	0.1273	0.1093	0.8361
-106.6	239.2	0.1027	0.2651	0.7567
-107.4	239.6	0.1166	0.2665	0.8803
-99.7	234.1	0.09949	0.1022	0.8315
-99.13	234.3	0.1244	0.3141	0.873
-94.24	225.2	0.07357	0.657	0.8065
-95.27	225.6	0.1298	0.0709	0.8269
-81.13	222.2	0.06868	0.3001	0.8274
-80.84	222.4	0.09107	0.6353	0.8295
-81.26	209.3	0.09884	0.7832	0.7786
-82.45	209.9	0.1038	0.3043	0.8027
-78.22	205.9	0.097	0.5482	0.6707
-79.02	206.1	0.1145	0.3153	0.7259
-83.41	194.1	0.1323	0.2081	0.6422
-85.79	194.6	0.1104	0.1491	0.7801
-71.23	183.9	0.09115	0.3727	0.6797
-74.64	183.9	0.06812	0.8004	0.8348
-81.66	172.4	0.06105	0.8678	0.7997
-79.6	172.0	0.1061	0.1836	0.7522
-55.69	161.7	0.1267	0.3495	0.5555
-53.9	160.8	0.07166	0.8517	0.8259
-67.69	159.1	0.07874	0.9747	0.64
-67.84	159.1	0.08861	0.7851	0.785
-74.17	145.1	0.1554	0.8416	0.5424
-72.24	144.6	0.163	0.6156	0.6903
-48.18	138.3	0.1831	0.4324	0.5737
-47.94	138.1	0.2021	0.8079	0.1535
-53.67	115.4	0.1883	0.3757	0.8251
-52.73	116.3	0.2196	0.479	0.3378
-52.04	131.2	0.2025	0.212	0.334
-49.05	130.6	0.1945	0.3546	0.5011
-50.55	124.0	0.1964	0.474	0.4267
-50.66	124.3	0.2184	0.4033	0.189
65.19	187.2	0.06877	0.4119	0.9039
64.83	186.9	0.0448	0.3363	0.7664
-60.71	117.7	0.2197	0.2169	0.7134
-60.15	117.6	0.2208	0.563	0.4952

# Loss (initial) = 25627.761852948835
# Loss (final) = 400.0632697127728
# Loss (resample) = 16585.44448861356
