# Loss = 333.4464877114891

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
55.518	14.031	1243.4	5.3012	45.704	860.66	0.42471	6.7101	48.548	9.3987	0.1302	0.042967	0.58285

# t0	TI	IA	v0	w0
-213.7	544.8	0.05032	0.3649	0.8851
-215.7	545.5	0.06541	0.2798	0.9303
-98.73	488.4	0.05591	0.4557	0.8613
-99.57	488.9	0.07763	0.2632	0.7485
-149.8	439.3	0.06427	0.2548	0.8991
-150.6	439.6	0.08793	0.3158	0.8924
-147.3	357.9	0.07275	0.08453	0.9489
-148.2	358.5	0.1153	0.1127	0.9
-130.5	338.1	0.06868	0.1052	0.9636
-131.7	338.9	0.1175	0.1907	0.9874
-125.7	320.1	0.06561	0.6802	0.9545
-126.3	320.5	0.1252	0.1222	0.9583
-118.4	314.0	0.05799	0.2516	0.9698
-117.4	314.5	0.132	0.0859	0.9012
208.3	290.2	0.05499	0.939	0.1534
-79.04	289.9	0.1224	0.7637	0.9288
-99.75	278.7	0.07764	0.3987	0.9581
-100.1	278.9	0.1386	0.07272	0.9661
-102.0	276.3	0.05937	0.6681	0.9033
-103.9	277.7	0.1234	0.5382	0.9748
-114.3	266.8	0.1004	0.1374	0.8967
-115.2	267.2	0.1255	0.4116	0.9532
-88.81	261.8	0.06712	0.837	0.9317
-87.78	261.8	0.1406	0.5286	0.8857
-96.59	252.5	0.06042	0.6519	0.9247
-95.27	252.8	0.1257	0.7683	0.8954
-104.4	237.8	0.06152	0.9484	0.8876
-106.2	239.1	0.1359	0.2676	0.8928
-98.81	233.3	0.06234	0.7599	0.9171
-98.45	233.3	0.09312	0.6775	0.9436
-94.73	224.4	0.05792	0.7958	0.9028
-95.14	224.8	0.06576	0.9667	0.9442
-80.11	221.9	0.08243	0.7537	0.89
-80.88	222.0	0.0809	0.8496	0.9538
-83.28	209.0	0.05609	0.7482	0.9031
-82.46	209.4	0.08587	0.7003	0.9118
-78.62	204.8	0.05544	0.7503	0.8932
-79.83	205.5	0.06646	0.934	0.9014
-86.35	193.9	0.05527	0.7184	0.9301
-86.64	193.9	0.06361	0.7676	0.88
-72.98	183.9	0.07457	0.6991	0.875
-74.58	183.6	0.0749	0.9471	0.9028
-79.84	171.6	0.05893	0.4712	0.9067
-81.06	172.0	0.07545	0.7164	0.9157
-56.28	160.8	0.04836	0.7146	0.8336
-55.32	160.8	0.05625	0.6735	0.9267
-68.55	158.9	0.06083	0.9219	0.8535
-70.21	159.0	0.04848	0.7804	0.951
-73.9	143.8	0.04932	0.9691	0.8574
-72.15	143.9	0.05276	0.7858	0.8351
-51.9	137.9	0.05303	0.8652	0.7948
-48.26	137.7	0.06898	0.7155	0.7037
-56.65	116.8	0.1418	0.8596	0.3378
-56.72	115.7	0.1466	0.8698	0.4119
-51.77	130.4	0.08314	0.4967	0.6972
-51.36	130.7	0.07489	0.7198	0.7742
-51.69	123.6	0.1123	0.8587	0.5953
-50.64	124.0	0.1223	0.6743	0.7182
65.51	186.9	0.07114	0.1502	0.9989
65.74	186.5	0.05219	0.7261	0.9006
-58.98	117.3	0.1703	0.8316	0.4716
-62.37	117.9	0.1435	0.6713	0.5336

# Loss (initial) = 24824.404451928658
# Loss (final) = 333.4464877114891
# Loss (resample) = 13895.333146758274
