# Loss = 234.49422121223637

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
109.39	39.1	1250.4	6.8934	23.531	864.62	0.40611	20.937	78.538	10.21	0.1352	0.029429	0.63875

# t0	TI	IA	v0	w0
-212.8	545.1	0.05709	0.5537	0.5844
-214.9	546.4	0.07906	0.5031	0.7857
-96.92	489.0	0.06582	0.2048	0.6661
-98.09	490.0	0.09985	0.1581	0.5893
-150.1	440.1	0.06522	0.1066	0.8021
-150.9	440.5	0.1093	0.2069	0.9835
-147.9	358.5	0.06701	0.1129	0.872
-148.2	359.5	0.1359	0.5266	0.893
-130.0	338.5	0.06892	0.04433	0.8687
-130.8	339.8	0.1433	0.2925	0.8911
-126.2	320.6	0.06753	0.235	0.925
-126.3	320.7	0.1253	0.2583	0.908
-118.5	314.3	0.06011	0.002909	0.9255
-118.5	315.1	0.124	0.174	0.9391
208.4	289.9	0.04433	0.5232	0.5022
-80.47	290.1	0.08081	0.6461	0.8862
-100.6	278.7	0.06038	0.5839	0.8881
-100.6	279.5	0.119	0.06238	0.9138
-103.4	277.2	0.05462	0.1711	0.8969
-102.8	277.7	0.1082	0.1653	0.8994
-115.5	267.1	0.0811	0.3051	0.8903
-115.0	267.3	0.1103	0.3379	0.9025
-88.82	261.7	0.05648	0.2376	0.7467
-88.83	262.1	0.1005	0.8788	0.8873
-97.54	252.8	0.05652	0.1911	0.8664
-97.48	253.3	0.08686	0.3819	0.9497
-106.6	238.3	0.05976	0.4784	0.8958
-107.5	239.0	0.09552	0.2901	0.9487
-100.6	233.5	0.04963	0.5282	0.9074
-99.99	233.4	0.06865	0.5711	0.9525
-95.86	224.9	0.05177	0.444	0.8687
-96.39	225.2	0.06999	0.3949	0.9289
-82.66	221.7	0.04706	0.4948	0.73
-83.01	222.0	0.05583	0.6416	0.9129
-82.97	208.6	0.05462	0.6478	0.7159
-84.44	209.4	0.06398	0.6815	0.9348
-80.46	205.1	0.05061	0.608	0.7557
-80.91	205.1	0.0639	0.6165	0.6682
-84.84	193.8	0.08689	0.6587	0.8252
-87.49	194.1	0.1082	0.4064	0.7928
-72.96	183.6	0.1092	0.6844	0.7027
-77.03	183.9	0.1214	0.495	0.8306
-79.63	172.5	0.1362	0.5268	0.8049
-79.13	171.9	0.1551	0.2175	0.6918
-54.82	161.3	0.1604	0.1988	0.4074
-55.41	161.4	0.1625	0.5279	0.5202
-67.73	159.5	0.1622	0.4847	0.6508
-66.84	159.3	0.1652	0.772	0.661
-72.22	144.7	0.1723	0.5661	0.5135
-68.71	144.1	0.1813	0.2656	0.4704
-51.37	138.7	0.1854	0.06523	0.6612
-50.14	138.6	0.184	0.2398	0.2259
-55.28	116.2	0.213	0.5775	0.5152
-53.21	116.3	0.211	0.118	0.4587
-52.83	131.2	0.1903	0.1442	0.1418
-50.6	131.0	0.1925	0.08214	0.2801
-52.14	124.1	0.2018	0.1405	0.1944
-52.34	124.6	0.197	0.1268	0.4622
64.4	187.3	0.1483	0.3023	0.4359
66.08	186.5	0.1604	0.8743	0.8683
-62.56	118.1	0.2102	0.1387	0.2954
-63.01	118.1	0.2122	0.3165	0.5786

# Loss (initial) = 23460.91551496906
# Loss (final) = 234.49422121223637
# Loss (resample) = 16652.514976050446
