# Loss = 589.3403038375282

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
86.473	28.613	1248.0	6.05	32.747	864.33	0.23191	15.976	72.644	9.9229	0.13	0.042578	0.75054

# t0	TI	IA	v0	w0
-215.1	544.3	0.0902	0.7147	0.4902
-217.0	543.8	0.1139	0.7171	0.5728
-98.84	487.3	0.09032	0.3667	0.377
-100.8	488.2	0.1159	0.8291	0.742
-151.1	440.8	0.09936	0.1707	0.6633
-152.1	441.7	0.1441	0.2216	0.623
-148.0	360.1	0.1109	0.3585	0.8062
-149.8	360.8	0.1779	0.09274	0.7187
-130.3	340.4	0.1436	0.2802	0.632
-131.9	340.6	0.1993	0.1074	0.7153
-125.6	322.8	0.1156	0.335	0.6266
-128.0	322.4	0.2018	0.1519	0.8591
-118.4	316.5	0.09946	0.6214	0.8412
-119.7	316.2	0.1846	0.5312	0.6265
208.9	292.2	0.1211	0.6561	0.1721
-80.8	291.4	0.1659	0.08754	0.6926
-99.85	279.6	0.1047	0.7081	0.6264
-101.4	280.2	0.1671	0.2957	0.6952
-103.3	278.7	0.09063	0.7918	0.6908
-104.8	279.4	0.1293	0.4424	0.7947
-115.9	268.5	0.1223	0.3696	0.8947
-115.4	268.7	0.1506	0.359	0.6688
-89.33	263.3	0.1106	0.3612	0.8858
-89.37	263.2	0.114	0.2628	0.8312
-97.11	254.7	0.1092	0.5124	0.7731
-97.22	254.7	0.113	0.7808	0.8646
-106.3	239.6	0.1197	0.156	0.7706
-107.6	239.9	0.145	0.1245	0.7422
-99.5	234.6	0.1111	0.4361	0.8923
-100.1	234.1	0.1329	0.7226	0.8935
-95.44	226.4	0.1089	0.5724	0.8657
-95.17	225.6	0.09563	0.8058	0.7525
-81.57	222.5	0.1063	0.2232	0.8684
-82.46	222.6	0.08351	0.6662	0.8446
-81.91	209.6	0.08336	0.8007	0.7085
-83.44	210.0	0.1183	0.643	0.8171
-78.53	205.7	0.1165	0.7782	0.7731
-80.67	206.0	0.1066	0.7892	0.8127
-84.08	194.4	0.1138	0.6344	0.8181
-85.9	194.4	0.1099	0.6134	0.7268
-71.49	184.3	0.109	0.7292	0.6712
-75.53	184.4	0.1177	0.4325	0.8972
-80.47	172.1	0.09432	0.2195	0.8468
-80.41	172.1	0.1128	0.155	0.8625
-53.39	160.7	0.09251	0.7798	0.634
-53.91	160.6	0.09194	0.69	0.7863
-67.01	158.9	0.1063	0.7819	0.7485
-68.91	159.3	0.1134	0.8224	0.5887
-71.05	144.0	0.1823	0.8332	0.5369
-70.9	144.2	0.1794	0.6923	0.3738
-48.58	138.0	0.173	0.6161	0.5237
-46.99	138.0	0.197	0.5061	0.4325
-54.22	116.0	0.1731	0.7727	0.347
-50.59	116.0	0.1867	0.4201	0.4357
-51.14	131.0	0.2014	0.4723	0.5771
-48.78	130.7	0.2019	0.6221	0.5086
-52.26	124.8	0.1994	0.558	0.4813
-49.99	124.1	0.1772	0.5746	0.3201
65.0	187.6	0.101	0.08677	0.6825
64.07	188.0	0.09778	0.07448	0.7865
-59.21	118.0	0.192	0.6076	0.1657
-60.68	117.9	0.1497	0.2645	0.3172

# Loss (initial) = 26265.394800900787
# Loss (final) = 589.3403038375282
# Loss (resample) = 18510.49313942383
