# Loss = 258.92697343988294

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
66.326	13.676	1281.0	6.2068	15.005	888.55	0.12666	42.148	56.184	10.251	0.14248	0.028178	0.62468

# t0	TI	IA	v0	w0
-211.9	546.6	0.07861	0.6555	0.8411
-214.6	547.1	0.1214	0.5404	0.8429
-95.99	489.8	0.1018	0.2695	0.3935
-97.24	491.1	0.1514	0.8769	0.5232
-147.9	440.7	0.08646	0.2955	0.8922
-149.8	441.5	0.1911	0.2848	0.8821
-147.4	358.6	0.1183	0.0351	0.9358
-147.9	359.8	0.1777	0.3612	0.9656
-129.2	340.6	0.1119	0.135	0.9054
-130.6	340.8	0.2278	0.04802	0.9157
-124.8	320.6	0.07966	0.3362	0.9744
-125.4	321.8	0.196	0.1336	0.986
-117.0	314.3	0.09448	0.439	0.8934
-116.6	315.3	0.184	0.05575	0.9181
209.7	290.7	0.06409	0.655	0.883
-80.03	290.3	0.08568	0.6332	0.9666
-98.69	278.8	0.08146	0.7848	0.7645
-99.2	278.6	0.135	0.2491	0.9738
-102.7	277.8	0.08441	0.5926	0.758
-102.3	277.6	0.1146	0.2704	0.943
-114.5	266.9	0.07907	0.1383	0.8926
-115.7	267.4	0.1014	0.5727	0.9721
-87.73	262.0	0.09031	0.521	0.6103
-88.39	262.2	0.09653	0.4003	0.9242
-95.27	252.6	0.1181	0.866	0.6345
-95.14	252.6	0.1175	0.8602	0.9061
-105.7	238.5	0.08624	0.1231	0.9092
-107.0	238.8	0.08155	0.1309	0.977
-98.34	233.7	0.09348	0.8465	0.8148
-97.74	233.0	0.08411	0.7938	0.9047
-95.83	224.7	0.05228	0.7176	0.8337
-94.94	224.9	0.08937	0.5496	0.9422
-80.79	221.6	0.06045	0.3375	0.6886
-81.54	221.9	0.08142	0.648	0.8326
-83.17	208.8	0.07798	0.4295	0.7366
-83.73	209.2	0.09369	0.4285	0.8682
-80.03	204.9	0.08581	0.6522	0.7163
-81.08	205.5	0.0999	0.5939	0.7226
-89.35	194.6	0.09243	0.6593	0.8516
-87.22	194.5	0.1138	0.501	0.8112
-72.66	183.8	0.1152	0.6405	0.7317
-74.99	183.3	0.1154	0.7139	0.793
-81.39	172.7	0.1182	0.7098	0.8682
-83.05	173.1	0.1149	0.9637	0.8884
-55.29	161.5	0.1324	0.4887	0.4315
-55.79	161.5	0.1354	0.6433	0.681
-67.71	158.7	0.1316	0.6068	0.6845
-68.85	159.3	0.1402	0.6302	0.8482
-72.83	144.1	0.1559	0.6855	0.7498
-70.81	143.8	0.1569	0.8097	0.6677
-53.05	138.7	0.1551	0.3445	0.4693
-48.78	138.1	0.1618	0.2275	0.2976
-58.27	116.3	0.1889	0.5287	0.6029
-54.04	116.4	0.1858	0.1359	0.6773
-50.62	130.5	0.1632	0.3318	0.3533
-49.63	130.6	0.1665	0.2405	0.2992
-53.91	124.4	0.1739	0.3398	0.4171
-52.12	124.6	0.1647	0.3949	0.3516
63.45	187.5	0.1318	0.9438	0.2923
65.34	187.3	0.1406	0.8851	0.9049
-58.92	117.8	0.181	0.314	0.3447
-59.6	117.4	0.1873	0.6084	0.6025

# Loss (initial) = 27578.905682114764
# Loss (final) = 258.92697343988294
# Loss (resample) = 22910.85256692421
