# Loss = 279.01089318457804

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
29.534	23.826	1252.4	10.973	94.033	876.75	0.37884	14.479	28.058	9.8326	0.13206	0.04355	0.37304

# t0	TI	IA	v0	w0
-210.7	546.9	0.07519	0.9505	0.85
-212.5	547.5	0.09564	0.8473	0.9139
-96.22	488.7	0.05943	0.6654	0.8606
-98.59	490.1	0.05916	0.7514	0.8672
-149.3	440.2	0.06856	0.8689	0.9158
-150.1	438.7	0.05441	0.9248	0.9309
-146.8	358.2	0.08889	0.8151	0.9534
-148.5	358.9	0.0812	0.8363	0.946
-128.9	338.4	0.07513	0.8406	0.9097
-131.7	338.7	0.06471	0.7862	0.9719
-126.9	320.6	0.06574	0.7391	0.931
-127.6	320.7	0.06137	0.8203	0.9705
-117.8	314.3	0.06742	0.7748	0.9244
-119.9	314.5	0.06628	0.8167	0.9474
208.6	290.5	0.06891	0.3122	0.01944
-81.45	289.8	0.06505	0.7679	0.9411
-99.41	278.4	0.07804	0.8071	0.8982
-101.3	278.9	0.07237	0.8575	0.9299
-104.0	277.1	0.06648	0.7602	0.9039
-104.7	277.4	0.06597	0.6918	0.9426
-115.3	266.5	0.05865	0.8461	0.9136
-115.3	266.5	0.09356	0.8111	0.9509
-88.82	261.7	0.08353	0.9065	0.8818
-90.34	261.9	0.06799	0.6506	0.9414
-96.02	252.3	0.0578	0.7773	0.87
-96.37	253.0	0.09353	0.8338	0.9228
-105.1	238.4	0.06797	0.8167	0.8888
-108.1	239.2	0.07702	0.901	0.931
-99.41	233.5	0.06267	0.7982	0.8754
-100.3	233.9	0.08854	0.764	0.928
-94.92	225.1	0.07867	0.7414	0.8711
-96.62	225.4	0.07064	0.6756	0.9275
-81.99	222.3	0.09138	0.7849	0.8616
-81.7	222.1	0.0747	0.812	0.8885
-82.75	209.2	0.0687	0.8873	0.8461
-83.96	209.9	0.0873	0.9267	0.9153
-79.84	205.2	0.0532	0.7448	0.8343
-81.22	205.9	0.07076	0.6955	0.8561
-86.42	194.2	0.0698	0.7867	0.8581
-86.69	194.3	0.08246	0.4608	0.866
-73.08	183.9	0.06597	0.9309	0.8213
-76.4	184.3	0.08777	0.7962	0.9071
-80.69	172.3	0.085	0.815	0.8668
-82.79	172.3	0.05335	0.8228	0.9291
-54.6	161.1	0.08407	0.93	0.7644
-55.61	161.1	0.06776	0.9487	0.885
-68.99	159.2	0.07094	0.9563	0.8035
-68.81	159.1	0.06589	0.9534	0.886
-69.88	144.0	0.1107	0.8707	0.7573
-70.28	143.7	0.05865	0.3937	0.8031
-49.21	137.9	0.0845	0.6838	0.7454
-47.91	137.4	0.05709	0.5384	0.6404
-56.85	116.6	0.154	0.8427	0.3802
-57.65	116.7	0.1578	0.7481	0.4808
-50.77	130.3	0.09406	0.4623	0.6008
-47.83	130.4	0.1137	0.932	0.5546
-53.56	124.4	0.1246	0.67	0.6164
-50.57	124.2	0.1146	0.7594	0.5927
65.71	187.0	0.0668	0.2188	0.9177
66.2	186.7	0.05863	0.3892	0.9169
-61.87	118.1	0.1593	0.5289	0.5044
-63.12	117.9	0.1452	0.5382	0.442

# Loss (initial) = 26791.870624499305
# Loss (final) = 279.01089318457804
# Loss (resample) = 14386.03505644654
